"Plot Title: 20444034"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
2252,02/22/21 07:10:00 AM,8.866,,,
2253,02/22/21 07:20:00 AM,9.139,,,
2254,02/22/21 07:30:00 AM,8.891,,,
2255,02/22/21 07:40:00 AM,9.287,,,
2256,02/22/21 07:50:00 AM,9.829,,,
2257,02/22/21 08:00:00 AM,10.222,,,
2258,02/22/21 08:10:00 AM,10.541,,,
2259,02/22/21 08:20:00 AM,10.736,,,
2260,02/22/21 08:30:00 AM,5.437,,,
2261,02/22/21 08:40:00 AM,4.636,,,
2262,02/22/21 08:50:00 AM,5.668,,,
2263,02/22/21 09:00:00 AM,6.585,,,
2264,02/22/21 09:10:00 AM,7.318,,,
2265,02/22/21 09:20:00 AM,7.895,,,
2266,02/22/21 09:30:00 AM,8.344,,,
2267,02/22/21 09:40:00 AM,8.668,,,
2268,02/22/21 09:50:00 AM,8.941,,,
2269,02/22/21 10:00:00 AM,8.767,,,
2270,02/22/21 10:10:00 AM,8.941,,,
2271,02/22/21 10:20:00 AM,8.767,,,
2272,02/22/21 10:30:00 AM,8.941,,,
2273,02/22/21 10:40:00 AM,8.841,,,
2274,02/22/21 10:50:00 AM,8.866,,,
2275,02/22/21 11:00:00 AM,8.841,,,
2276,02/22/21 11:10:00 AM,8.817,,,
2277,02/22/21 11:20:00 AM,8.891,,,
2278,02/22/21 11:30:00 AM,8.742,,,
2279,02/22/21 11:40:00 AM,8.916,,,
2280,02/22/21 11:50:00 AM,8.742,,,
2281,02/22/21 12:00:00 PM,8.965,,,
2282,02/22/21 12:10:00 PM,8.792,,,
2283,02/22/21 12:20:00 PM,8.941,,,
2284,02/22/21 12:30:00 PM,8.841,,,
2285,02/22/21 12:40:00 PM,8.817,,,
2286,02/22/21 12:50:00 PM,8.916,,,
2287,02/22/21 01:00:00 PM,8.742,,,
2288,02/22/21 01:10:00 PM,8.990,,,
2289,02/22/21 01:20:00 PM,8.792,,,
2290,02/22/21 01:30:00 PM,8.941,,,
2291,02/22/21 01:40:00 PM,8.841,,,
2292,02/22/21 01:50:00 PM,8.841,,,
2293,02/22/21 02:00:00 PM,8.891,,,
2294,02/22/21 02:10:00 PM,8.767,,,
2295,02/22/21 02:20:00 PM,8.990,,,
2296,02/22/21 02:30:00 PM,8.767,,,
2297,02/22/21 02:40:00 PM,8.941,,,
2298,02/22/21 02:50:00 PM,8.817,,,
2299,02/22/21 03:00:00 PM,8.866,,,
2300,02/22/21 03:10:00 PM,8.891,,,
2301,02/22/21 03:20:00 PM,8.767,,,
2302,02/22/21 03:30:00 PM,8.965,,,
2303,02/22/21 03:40:00 PM,8.742,,,
2304,02/22/21 03:50:00 PM,8.990,,,
2305,02/22/21 04:00:00 PM,8.767,,,
2306,02/22/21 04:10:00 PM,8.941,,,
2307,02/22/21 04:20:00 PM,8.841,,,
2308,02/22/21 04:30:00 PM,8.841,,,
2309,02/22/21 04:40:00 PM,8.891,,,
2310,02/22/21 04:50:00 PM,8.767,,,
2311,02/22/21 05:00:00 PM,8.990,,,
2312,02/22/21 05:10:00 PM,8.767,,,
2313,02/22/21 05:20:00 PM,8.941,,,
2314,02/22/21 05:30:00 PM,8.841,,,
2315,02/22/21 05:40:00 PM,8.841,,,
2316,02/22/21 05:50:00 PM,8.916,,,
2317,02/22/21 06:00:00 PM,8.742,,,
2318,02/22/21 06:10:00 PM,8.990,,,
2319,02/22/21 06:20:00 PM,8.742,,,
2320,02/22/21 06:30:00 PM,8.990,,,
2321,02/22/21 06:40:00 PM,8.767,,,
2322,02/22/21 06:50:00 PM,8.891,,,
2323,02/22/21 07:00:00 PM,8.891,,,
2324,02/22/21 07:10:00 PM,8.767,,,
2325,02/22/21 07:20:00 PM,8.965,,,
2326,02/22/21 07:30:00 PM,8.742,,,
2327,02/22/21 07:40:00 PM,8.990,,,
2328,02/22/21 07:50:00 PM,8.792,,,
2329,02/22/21 08:00:00 PM,8.941,,,
2330,02/22/21 08:10:00 PM,8.792,,,
2331,02/22/21 08:20:00 PM,8.891,,,
2332,02/22/21 08:30:00 PM,8.841,,,
2333,02/22/21 08:40:00 PM,8.792,,,
2334,02/22/21 08:50:00 PM,8.916,,,
2335,02/22/21 09:00:00 PM,8.742,,,
2336,02/22/21 09:10:00 PM,8.965,,,
2337,02/22/21 09:20:00 PM,8.742,,,
2338,02/22/21 09:30:00 PM,8.990,,,
2339,02/22/21 09:40:00 PM,8.792,,,
2340,02/22/21 09:50:00 PM,8.891,,,
2341,02/22/21 10:00:00 PM,8.866,,,
2342,02/22/21 10:10:00 PM,8.767,,,
2343,02/22/21 10:20:00 PM,8.941,,,
2344,02/22/21 10:30:00 PM,8.717,,,
2345,02/22/21 10:40:00 PM,8.965,,,
2346,02/22/21 10:50:00 PM,8.742,,,
2347,02/22/21 11:00:00 PM,8.990,,,
2348,02/22/21 11:10:00 PM,8.792,,,
2349,02/22/21 11:20:00 PM,8.916,,,
2350,02/22/21 11:30:00 PM,8.866,,,
2351,02/22/21 11:40:00 PM,8.767,,,
2352,02/22/21 11:50:00 PM,8.941,,,
2353,02/23/21 12:00:00 AM,8.767,,,
2354,02/23/21 12:10:00 AM,8.965,,,
2355,02/23/21 12:20:00 AM,8.767,,,
2356,02/23/21 12:30:00 AM,8.941,,,
2357,02/23/21 12:40:00 AM,8.841,,,
2358,02/23/21 12:50:00 AM,8.817,,,
2359,02/23/21 01:00:00 AM,8.891,,,
2360,02/23/21 01:10:00 AM,8.742,,,
2361,02/23/21 01:20:00 AM,8.941,,,
2362,02/23/21 01:30:00 AM,8.717,,,
2363,02/23/21 01:40:00 AM,8.965,,,
2364,02/23/21 01:50:00 AM,8.792,,,
2365,02/23/21 02:00:00 AM,8.941,,,
2366,02/23/21 02:10:00 AM,8.841,,,
2367,02/23/21 02:20:00 AM,8.841,,,
2368,02/23/21 02:30:00 AM,8.891,,,
2369,02/23/21 02:40:00 AM,8.742,,,
2370,02/23/21 02:50:00 AM,8.941,,,
2371,02/23/21 03:00:00 AM,8.717,,,
2372,02/23/21 03:10:00 AM,8.965,,,
2373,02/23/21 03:20:00 AM,8.767,,,
2374,02/23/21 03:30:00 AM,8.965,,,
2375,02/23/21 03:40:00 AM,8.817,,,
2376,02/23/21 03:50:00 AM,8.891,,,
2377,02/23/21 04:00:00 AM,8.866,,,
2378,02/23/21 04:10:00 AM,8.767,,,
2379,02/23/21 04:20:00 AM,8.916,,,
2380,02/23/21 04:30:00 AM,8.742,,,
2381,02/23/21 04:40:00 AM,8.965,,,
2382,02/23/21 04:50:00 AM,8.767,,,
2383,02/23/21 05:00:00 AM,8.941,,,
2384,02/23/21 05:10:00 AM,8.841,,,
2385,02/23/21 05:20:00 AM,8.792,,,
2386,02/23/21 05:30:00 AM,8.941,,,
2387,02/23/21 05:40:00 AM,8.742,,,
2388,02/23/21 05:50:00 AM,8.990,,,
2389,02/23/21 06:00:00 AM,8.817,,,
2390,02/23/21 06:10:00 AM,8.866,,,
2391,02/23/21 06:20:00 AM,8.916,,,
2392,02/23/21 06:30:00 AM,8.767,,,
2393,02/23/21 06:40:00 AM,9.015,,,
2394,02/23/21 06:50:00 AM,8.817,,,
2395,02/23/21 07:00:00 AM,8.916,,,
2396,02/23/21 07:10:00 AM,8.891,,,
2397,02/23/21 07:20:00 AM,8.767,,,
2398,02/23/21 07:30:00 AM,8.990,,,
2399,02/23/21 07:40:00 AM,8.767,,,
2400,02/23/21 07:50:00 AM,8.941,,,
2401,02/23/21 08:00:00 AM,8.891,,,
2402,02/23/21 08:10:00 AM,8.792,,,
2403,02/23/21 08:20:00 AM,9.015,,,
2404,02/23/21 08:30:00 AM,8.792,,,
2405,02/23/21 08:40:00 AM,8.916,,,
2406,02/23/21 08:50:00 AM,8.891,,,
2407,02/23/21 09:00:00 AM,8.767,,,
2408,02/23/21 09:10:00 AM,8.990,,,
2409,02/23/21 09:20:00 AM,8.767,,,
2410,02/23/21 09:30:00 AM,8.965,,,
2411,02/23/21 09:40:00 AM,8.841,,,
2412,02/23/21 09:50:00 AM,8.866,,,
2413,02/23/21 10:00:00 AM,8.916,,,
2414,02/23/21 10:10:00 AM,8.742,,,
2415,02/23/21 10:20:00 AM,9.015,,,
2416,02/23/21 10:30:00 AM,8.792,,,
2417,02/23/21 10:40:00 AM,8.965,,,
2418,02/23/21 10:50:00 AM,8.891,,,
2419,02/23/21 11:00:00 AM,8.792,,,
2420,02/23/21 11:10:00 AM,8.990,,,
2421,02/23/21 11:20:00 AM,8.792,,,
2422,02/23/21 11:30:00 AM,8.941,,,
2423,02/23/21 11:40:00 AM,8.866,,,
2424,02/23/21 11:50:00 AM,8.792,,,
2425,02/23/21 12:00:00 PM,8.965,,,
2426,02/23/21 12:10:00 PM,8.767,,,
2427,02/23/21 12:20:00 PM,8.965,,,
2428,02/23/21 12:30:00 PM,8.841,,,
2429,02/23/21 12:40:00 PM,8.841,,,
2430,02/23/21 12:50:00 PM,8.965,,,
2431,02/23/21 01:00:00 PM,8.767,,,
2432,02/23/21 01:10:00 PM,8.990,,,
2433,02/23/21 01:20:00 PM,8.841,,,
2434,02/23/21 01:30:00 PM,8.866,,,
2435,02/23/21 01:40:00 PM,8.916,,,
2436,02/23/21 01:50:00 PM,8.742,,,
2437,02/23/21 02:00:00 PM,9.015,,,
2438,02/23/21 02:10:00 PM,8.767,,,
2439,02/23/21 02:20:00 PM,8.941,,,
2440,02/23/21 02:30:00 PM,8.866,,,
2441,02/23/21 02:40:00 PM,8.817,,,
2442,02/23/21 02:50:00 PM,8.941,,,
2443,02/23/21 03:00:00 PM,8.742,,,
2444,02/23/21 03:10:00 PM,8.990,,,
2445,02/23/21 03:20:00 PM,8.792,,,
2446,02/23/21 03:30:00 PM,8.941,,,
2447,02/23/21 03:40:00 PM,8.866,,,
2448,02/23/21 03:50:00 PM,8.767,,,
2449,02/23/21 04:00:00 PM,8.965,,,
2450,02/23/21 04:10:00 PM,8.742,,,
2451,02/23/21 04:20:00 PM,8.965,,,
2452,02/23/21 04:30:00 PM,8.817,,,
2453,02/23/21 04:40:00 PM,8.841,,,
2454,02/23/21 04:50:00 PM,8.941,,,
2455,02/23/21 05:00:00 PM,8.742,,,
2456,02/23/21 05:10:00 PM,8.990,,,
2457,02/23/21 05:20:00 PM,8.767,,,
2458,02/23/21 05:30:00 PM,8.941,,,
2459,02/23/21 05:40:00 PM,8.841,,,
2460,02/23/21 05:50:00 PM,8.792,,,
2461,02/23/21 06:00:00 PM,8.916,,,
2462,02/23/21 06:10:00 PM,8.742,,,
2463,02/23/21 06:20:00 PM,8.965,,,
2464,02/23/21 06:30:00 PM,8.767,,,
2465,02/23/21 06:40:00 PM,8.941,,,
2466,02/23/21 06:50:00 PM,8.817,,,
2467,02/23/21 07:00:00 PM,8.841,,,
2468,02/23/21 07:10:00 PM,8.891,,,
2469,02/23/21 07:20:00 PM,8.767,,,
2470,02/23/21 07:30:00 PM,8.965,,,
2471,02/23/21 07:40:00 PM,8.742,,,
2472,02/23/21 07:50:00 PM,8.990,,,
2473,02/23/21 08:00:00 PM,8.817,,,
2474,02/23/21 08:10:00 PM,8.866,,,
2475,02/23/21 08:20:00 PM,8.866,,,
2476,02/23/21 08:30:00 PM,8.767,,,
2477,02/23/21 08:40:00 PM,8.916,,,
2478,02/23/21 08:50:00 PM,8.742,,,
2479,02/23/21 09:00:00 PM,8.990,,,
2480,02/23/21 09:10:00 PM,8.767,,,
2481,02/23/21 09:20:00 PM,8.941,,,
2482,02/23/21 09:30:00 PM,8.841,,,
2483,02/23/21 09:40:00 PM,8.841,,,
2484,02/23/21 09:50:00 PM,8.891,,,
2485,02/23/21 10:00:00 PM,8.742,,,
2486,02/23/21 10:10:00 PM,8.965,,,
2487,02/23/21 10:20:00 PM,8.767,,,
2488,02/23/21 10:30:00 PM,8.941,,,
2489,02/23/21 10:40:00 PM,8.841,,,
2490,02/23/21 10:50:00 PM,8.817,,,
2491,02/23/21 11:00:00 PM,8.941,,,
2492,02/23/21 11:10:00 PM,8.742,,,
2493,02/23/21 11:20:00 PM,8.990,,,
2494,02/23/21 11:30:00 PM,8.817,,,
2495,02/23/21 11:40:00 PM,8.891,,,
2496,02/23/21 11:50:00 PM,8.891,,,
2497,02/24/21 12:00:00 AM,8.767,,,
2498,02/24/21 12:10:00 AM,8.990,,,
2499,02/24/21 12:20:00 AM,8.767,,,
2500,02/24/21 12:30:00 AM,8.965,,,
2501,02/24/21 12:40:00 AM,8.841,,,
2502,02/24/21 12:50:00 AM,8.792,,,
2503,02/24/21 01:00:00 AM,8.965,,,
2504,02/24/21 01:10:00 AM,8.742,,,
2505,02/24/21 01:20:00 AM,8.990,,,
2506,02/24/21 01:30:00 AM,8.767,,,
2507,02/24/21 01:40:00 AM,8.941,,,
2508,02/24/21 01:50:00 AM,8.841,,,
2509,02/24/21 02:00:00 AM,8.841,,,
2510,02/24/21 02:10:00 AM,8.916,,,
2511,02/24/21 02:20:00 AM,8.767,,,
2512,02/24/21 02:30:00 AM,8.990,,,
2513,02/24/21 02:40:00 AM,8.792,,,
2514,02/24/21 02:50:00 AM,8.891,,,
2515,02/24/21 03:00:00 AM,8.891,,,
2516,02/24/21 03:10:00 AM,8.767,,,
2517,02/24/21 03:20:00 AM,8.990,,,
2518,02/24/21 03:30:00 AM,8.792,,,
2519,02/24/21 03:40:00 AM,9.114,,,
2520,02/24/21 03:50:00 AM,8.717,,,
2521,02/24/21 04:00:00 AM,8.866,,,
2522,02/24/21 04:10:00 AM,9.089,,,
2523,02/24/21 04:20:00 AM,8.668,,,
2524,02/24/21 04:30:00 AM,9.015,,,
2525,02/24/21 04:40:00 AM,8.866,,,
2526,02/24/21 04:50:00 AM,8.792,,,
2527,02/24/21 05:00:00 AM,9.139,,,
2528,02/24/21 05:10:00 AM,8.693,,,
2529,02/24/21 05:20:00 AM,8.916,,,
2530,02/24/21 05:30:00 AM,9.015,,,
2531,02/24/21 05:40:00 AM,8.717,,,
2532,02/24/21 05:50:00 AM,9.163,,,
2533,02/24/21 06:00:00 AM,8.742,,,
2534,02/24/21 06:10:00 AM,8.916,,,
2535,02/24/21 06:20:00 AM,9.040,,,
2536,02/24/21 06:30:00 AM,8.717,,,
2537,02/24/21 06:40:00 AM,9.139,,,
2538,02/24/21 06:50:00 AM,8.841,,,
2539,02/24/21 07:00:00 AM,8.965,,,
2540,02/24/21 07:10:00 AM,9.089,,,
2541,02/24/21 07:20:00 AM,8.742,,,
2542,02/24/21 07:30:00 AM,9.139,,,
2543,02/24/21 07:40:00 AM,8.792,,,
2544,02/24/21 07:50:00 AM,8.965,,,
2545,02/24/21 08:00:00 AM,9.040,,,
2546,02/24/21 08:10:00 AM,8.792,,,
2547,02/24/21 08:20:00 AM,9.188,,,
2548,02/24/21 08:30:00 AM,8.767,,,
2549,02/24/21 08:40:00 AM,9.015,,,
2550,02/24/21 08:50:00 AM,9.040,,,
2551,02/24/21 09:00:00 AM,8.817,,,
2552,02/24/21 09:10:00 AM,9.188,,,
2553,02/24/21 09:20:00 AM,8.767,,,
2554,02/24/21 09:30:00 AM,9.114,,,
2555,02/24/21 09:40:00 AM,8.965,,,
2556,02/24/21 09:50:00 AM,8.941,,,
2557,02/24/21 10:00:00 AM,9.114,,,
2558,02/24/21 10:10:00 AM,8.767,,,
2559,02/24/21 10:20:00 AM,9.213,,,
2560,02/24/21 10:30:00 AM,8.841,,,
2561,02/24/21 10:40:00 AM,9.015,,,
2562,02/24/21 10:50:00 AM,9.015,,,
2563,02/24/21 11:00:00 AM,8.817,,,
2564,02/24/21 11:10:00 AM,9.163,,,
2565,02/24/21 11:20:00 AM,8.742,,,
2566,02/24/21 11:30:00 AM,9.089,,,
2567,02/24/21 11:40:00 AM,8.891,,,
2568,02/24/21 11:50:00 AM,8.891,,,
2569,02/24/21 12:00:00 PM,9.089,,,
2570,02/24/21 12:10:00 PM,8.742,,,
2571,02/24/21 12:20:00 PM,9.139,,,
2572,02/24/21 12:30:00 PM,8.792,,,
2573,02/24/21 12:40:00 PM,8.965,,,
2574,02/24/21 12:50:00 PM,9.015,,,
2575,02/24/21 01:00:00 PM,8.767,,,
2576,02/24/21 01:10:00 PM,9.163,,,
2577,02/24/21 01:20:00 PM,8.717,,,
2578,02/24/21 01:30:00 PM,9.040,,,
2579,02/24/21 01:40:00 PM,8.916,,,
2580,02/24/21 01:50:00 PM,8.866,,,
2581,02/24/21 02:00:00 PM,9.114,,,
2582,02/24/21 02:10:00 PM,8.717,,,
2583,02/24/21 02:20:00 PM,9.163,,,
2584,02/24/21 02:30:00 PM,8.792,,,
2585,02/24/21 02:40:00 PM,8.941,,,
2586,02/24/21 02:50:00 PM,9.015,,,
2587,02/24/21 03:00:00 PM,8.742,,,
2588,02/24/21 03:10:00 PM,9.163,,,
2589,02/24/21 03:20:00 PM,8.717,,,
2590,02/24/21 03:30:00 PM,9.040,,,
2591,02/24/21 03:40:00 PM,8.941,,,
2592,02/24/21 03:50:00 PM,8.841,,,
2593,02/24/21 04:00:00 PM,9.114,,,
2594,02/24/21 04:10:00 PM,8.717,,,
2595,02/24/21 04:20:00 PM,9.089,,,
2596,02/24/21 04:30:00 PM,8.817,,,
2597,02/24/21 04:40:00 PM,8.941,,,
2598,02/24/21 04:50:00 PM,9.015,,,
2599,02/24/21 05:00:00 PM,8.767,,,
2600,02/24/21 05:10:00 PM,9.163,,,
2601,02/24/21 05:20:00 PM,8.717,,,
2602,02/24/21 05:30:00 PM,9.040,,,
2603,02/24/21 05:40:00 PM,8.891,,,
2604,02/24/21 05:50:00 PM,8.891,,,
2605,02/24/21 06:00:00 PM,9.089,,,
2606,02/24/21 06:10:00 PM,8.742,,,
2607,02/24/21 06:20:00 PM,9.163,,,
2608,02/24/21 06:30:00 PM,8.742,,,
2609,02/24/21 06:40:00 PM,9.040,,,
2610,02/24/21 06:50:00 PM,8.941,,,
2611,02/24/21 07:00:00 PM,8.866,,,
2612,02/24/21 07:10:00 PM,9.089,,,
2613,02/24/21 07:20:00 PM,8.717,,,
2614,02/24/21 07:30:00 PM,9.139,,,
2615,02/24/21 07:40:00 PM,8.742,,,
2616,02/24/21 07:50:00 PM,8.990,,,
2617,02/24/21 08:00:00 PM,8.965,,,
2618,02/24/21 08:10:00 PM,8.792,,,
2619,02/24/21 08:20:00 PM,9.139,,,
2620,02/24/21 08:30:00 PM,8.693,,,
2621,02/24/21 08:40:00 PM,9.089,,,
2622,02/24/21 08:50:00 PM,8.841,,,
2623,02/24/21 09:00:00 PM,8.916,,,
2624,02/24/21 09:10:00 PM,9.040,,,
2625,02/24/21 09:20:00 PM,8.767,,,
2626,02/24/21 09:30:00 PM,9.139,,,
2627,02/24/21 09:40:00 PM,8.717,,,
2628,02/24/21 09:50:00 PM,9.040,,,
2629,02/24/21 10:00:00 PM,8.891,,,
2630,02/24/21 10:10:00 PM,8.866,,,
2631,02/24/21 10:20:00 PM,9.089,,,
2632,02/24/21 10:30:00 PM,8.717,,,
2633,02/24/21 10:40:00 PM,9.139,,,
2634,02/24/21 10:50:00 PM,8.767,,,
2635,02/24/21 11:00:00 PM,8.965,,,
2636,02/24/21 11:10:00 PM,8.965,,,
2637,02/24/21 11:20:00 PM,8.817,,,
2638,02/24/21 11:30:00 PM,9.139,,,
2639,02/24/21 11:40:00 PM,8.693,,,
2640,02/24/21 11:50:00 PM,9.089,,,
2641,02/25/21 12:00:00 AM,8.866,,,
2642,02/25/21 12:10:00 AM,8.891,,,
2643,02/25/21 12:20:00 AM,9.064,,,
2644,02/25/21 12:30:00 AM,8.742,,,
2645,02/25/21 12:40:00 AM,9.139,,,
2646,02/25/21 12:50:00 AM,8.742,,,
2647,02/25/21 01:00:00 AM,8.990,,,
2648,02/25/21 01:10:00 AM,8.941,,,
2649,02/25/21 01:20:00 AM,8.817,,,
2650,02/25/21 01:30:00 AM,9.114,,,
2651,02/25/21 01:40:00 AM,8.717,,,
2652,02/25/21 01:50:00 AM,9.114,,,
2653,02/25/21 02:00:00 AM,8.817,,,
2654,02/25/21 02:10:00 AM,8.941,,,
2655,02/25/21 02:20:00 AM,8.990,,,
2656,02/25/21 02:30:00 AM,8.792,,,
2657,02/25/21 02:40:00 AM,9.163,,,
2658,02/25/21 02:50:00 AM,8.717,,,
2659,02/25/21 03:00:00 AM,9.089,,,
2660,02/25/21 03:10:00 AM,8.941,,,
2661,02/25/21 03:20:00 AM,8.841,,,
2662,02/25/21 03:30:00 AM,9.089,,,
2663,02/25/21 03:40:00 AM,8.717,,,
2664,02/25/21 03:50:00 AM,9.139,,,
2665,02/25/21 04:00:00 AM,8.767,,,
2666,02/25/21 04:10:00 AM,8.965,,,
2667,02/25/21 04:20:00 AM,8.990,,,
2668,02/25/21 04:30:00 AM,8.817,,,
2669,02/25/21 04:40:00 AM,9.139,,,
2670,02/25/21 04:50:00 AM,8.717,,,
2671,02/25/21 05:00:00 AM,9.114,,,
2672,02/25/21 05:10:00 AM,8.841,,,
2673,02/25/21 05:20:00 AM,8.941,,,
2674,02/25/21 05:30:00 AM,9.015,,,
2675,02/25/21 05:40:00 AM,8.792,,,
2676,02/25/21 05:50:00 AM,9.163,,,
2677,02/25/21 06:00:00 AM,8.717,,,
2678,02/25/21 06:10:00 AM,9.089,,,
2679,02/25/21 06:20:00 AM,8.841,,,
2680,02/25/21 06:30:00 AM,8.891,,,
2681,02/25/21 06:40:00 AM,9.040,,,
2682,02/25/21 06:50:00 AM,8.742,,,
2683,02/25/21 07:00:00 AM,9.163,,,
2684,02/25/21 07:10:00 AM,8.742,,,
2685,02/25/21 07:20:00 AM,9.040,,,
2686,02/25/21 07:30:00 AM,8.941,,,
2687,02/25/21 07:40:00 AM,8.891,,,
2688,02/25/21 07:50:00 AM,9.114,,,
2689,02/25/21 08:00:00 AM,8.742,,,
2690,02/25/21 08:10:00 AM,9.163,,,
2691,02/25/21 08:20:00 AM,8.767,,,
2692,02/25/21 08:30:00 AM,9.040,,,
2693,02/25/21 08:40:00 AM,8.941,,,
2694,02/25/21 08:50:00 AM,8.916,,,
2695,02/25/21 09:00:00 AM,9.089,,,
2696,02/25/21 09:10:00 AM,8.792,,,
2697,02/25/21 09:20:00 AM,9.188,,,
2698,02/25/21 09:30:00 AM,8.742,,,
2699,02/25/21 09:40:00 AM,9.089,,,
2700,02/25/21 09:50:00 AM,8.891,,,
2701,02/25/21 10:00:00 AM,8.965,,,
2702,02/25/21 10:10:00 AM,9.040,,,
2703,02/25/21 10:20:00 AM,8.817,,,
2704,02/25/21 10:30:00 AM,9.163,,,
2705,02/25/21 10:40:00 AM,8.742,,,
2706,02/25/21 10:50:00 AM,9.163,,,
2707,02/25/21 11:00:00 AM,8.891,,,
2708,02/25/21 11:10:00 AM,8.965,,,
2709,02/25/21 11:20:00 AM,9.089,,,
2710,02/25/21 11:30:00 AM,8.767,,,
2711,02/25/21 11:40:00 AM,9.188,,,
2712,02/25/21 11:50:00 AM,8.767,,,
2713,02/25/21 12:00:00 PM,9.114,,,
2714,02/25/21 12:10:00 PM,8.916,,,
2715,02/25/21 12:20:00 PM,8.941,,,
2716,02/25/21 12:30:00 PM,9.064,,,
2717,02/25/21 12:40:00 PM,8.817,,,
2718,02/25/21 12:50:00 PM,9.163,,,
2719,02/25/21 01:00:00 PM,8.742,,,
2720,02/25/21 01:10:00 PM,9.139,,,
2721,02/25/21 01:20:00 PM,8.841,,,
2722,02/25/21 01:30:00 PM,8.990,,,
2723,02/25/21 01:40:00 PM,8.990,,,
2724,02/25/21 01:50:00 PM,8.841,,,
2725,02/25/21 02:00:00 PM,9.139,,,
2726,02/25/21 02:10:00 PM,8.742,,,
2727,02/25/21 02:20:00 PM,9.163,,,
2728,02/25/21 02:30:00 PM,8.767,,,
2729,02/25/21 02:40:00 PM,8.990,,,
2730,02/25/21 02:50:00 PM,8.990,,,
2731,02/25/21 03:00:00 PM,8.841,,,
2732,02/25/21 03:10:00 PM,9.114,,,
2733,02/25/21 03:20:00 PM,8.742,,,
2734,02/25/21 03:30:00 PM,9.139,,,
2735,02/25/21 03:40:00 PM,8.742,,,
2736,02/25/21 03:50:00 PM,9.015,,,
2737,02/25/21 04:00:00 PM,8.941,,,
2738,02/25/21 04:10:00 PM,8.841,,,
2739,02/25/21 04:20:00 PM,9.089,,,
2740,02/25/21 04:30:00 PM,8.742,,,
2741,02/25/21 04:40:00 PM,9.163,,,
2742,02/25/21 04:50:00 PM,8.742,,,
2743,02/25/21 05:00:00 PM,9.040,,,
2744,02/25/21 05:10:00 PM,8.891,,,
2745,02/25/21 05:20:00 PM,8.891,,,
2746,02/25/21 05:30:00 PM,9.040,,,
2747,02/25/21 05:40:00 PM,8.767,,,
2748,02/25/21 05:50:00 PM,9.139,,,
2749,02/25/21 06:00:00 PM,8.693,,,
2750,02/25/21 06:10:00 PM,9.040,,,
2751,02/25/21 06:20:00 PM,8.891,,,
2752,02/25/21 06:30:00 PM,8.866,,,
2753,02/25/21 06:40:00 PM,9.064,,,
2754,02/25/21 06:50:00 PM,8.742,,,
2755,02/25/21 07:00:00 PM,9.139,,,
2756,02/25/21 07:10:00 PM,8.742,,,
2757,02/25/21 07:20:00 PM,9.040,,,
2758,02/25/21 07:30:00 PM,8.891,,,
2759,02/25/21 07:40:00 PM,8.891,,,
2760,02/25/21 07:50:00 PM,9.015,,,
2761,02/25/21 08:00:00 PM,8.742,,,
2762,02/25/21 08:10:00 PM,9.139,,,
2763,02/25/21 08:20:00 PM,8.717,,,
2764,02/25/21 08:30:00 PM,9.040,,,
2765,02/25/21 08:40:00 PM,8.866,,,
2766,02/25/21 08:50:00 PM,8.866,,,
2767,02/25/21 09:00:00 PM,9.040,,,
2768,02/25/21 09:10:00 PM,8.767,,,
2769,02/25/21 09:20:00 PM,9.139,,,
2770,02/25/21 09:30:00 PM,8.693,,,
2771,02/25/21 09:40:00 PM,9.015,,,
2772,02/25/21 09:50:00 PM,8.866,,,
2773,02/25/21 10:00:00 PM,8.891,,,
2774,02/25/21 10:10:00 PM,9.064,,,
2775,02/25/21 10:20:00 PM,8.742,,,
2776,02/25/21 10:30:00 PM,9.139,,,
2777,02/25/21 10:40:00 PM,8.717,,,
2778,02/25/21 10:50:00 PM,8.965,,,
2779,02/25/21 11:00:00 PM,8.941,,,
2780,02/25/21 11:10:00 PM,8.817,,,
2781,02/25/21 11:20:00 PM,9.114,,,
2782,02/25/21 11:30:00 PM,8.693,,,
2783,02/25/21 11:40:00 PM,9.064,,,
2784,02/25/21 11:50:00 PM,8.792,,,
2785,02/26/21 12:00:00 AM,8.891,,,
2786,02/26/21 12:10:00 AM,9.040,,,
2787,02/26/21 12:20:00 AM,8.717,,,
2788,02/26/21 12:30:00 AM,9.114,,,
2789,02/26/21 12:40:00 AM,8.742,,,
2790,02/26/21 12:50:00 AM,8.965,,,
2791,02/26/21 01:00:00 AM,8.941,,,
2792,02/26/21 01:10:00 AM,8.817,,,
2793,02/26/21 01:20:00 AM,9.089,,,
2794,02/26/21 01:30:00 AM,8.717,,,
2795,02/26/21 01:40:00 AM,9.089,,,
2796,02/26/21 01:50:00 AM,8.767,,,
2797,02/26/21 02:00:00 AM,8.941,,,
2798,02/26/21 02:10:00 AM,8.941,,,
2799,02/26/21 02:20:00 AM,8.792,,,
2800,02/26/21 02:30:00 AM,9.114,,,
2801,02/26/21 02:40:00 AM,8.693,,,
2802,02/26/21 02:50:00 AM,9.040,,,
2803,02/26/21 03:00:00 AM,8.841,,,
2804,02/26/21 03:10:00 AM,8.891,,,
2805,02/26/21 03:20:00 AM,9.040,,,
