"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"5119","Cluster_4831_evm.TU.chromosome_1.1596","Cluster_4831","evm.TU.chromosome_1.1596","TP5",-0.4,-0.8,"3"
"5120","Cluster_4831_evm.TU.chromosome_1.1792","Cluster_4831","evm.TU.chromosome_1.1792","TP5",0.6,0.4,"2"
"5121","Cluster_4831_evm.TU.chromosome_1.296","Cluster_4831","evm.TU.chromosome_1.296","TP5",0.8,-0.6,"2"
"5122","Cluster_4831_evm.TU.chromosome_1.314","Cluster_4831","evm.TU.chromosome_1.314","TP5",0.8,0.632455532033676,"2"
"5123","Cluster_4831_evm.TU.chromosome_1.336","Cluster_4831","evm.TU.chromosome_1.336","TP5",0.774596669241483,0.8,"2"
"5124","Cluster_4831_evm.TU.chromosome_1.53","Cluster_4831","evm.TU.chromosome_1.53","TP5",-0.2,0,"3"
"5125","Cluster_4831_evm.TU.chromosome_1.607","Cluster_4831","evm.TU.chromosome_1.607","TP5",0.2,-0.2,"3"
"5126","Cluster_4831_evm.TU.chromosome_1.689","Cluster_4831","evm.TU.chromosome_1.689","TP5",0.8,0.4,"2"
"5127","Cluster_4831_evm.TU.chromosome_1.848","Cluster_4831","evm.TU.chromosome_1.848","TP5",0.4,-0.4,"2"
"5128","Cluster_4831_evm.TU.chromosome_1.959","Cluster_4831","evm.TU.chromosome_1.959","TP5",-0.2,1,"1"
"5129","Cluster_4831_evm.TU.chromosome_10.1263","Cluster_4831","evm.TU.chromosome_10.1263","TP5",-0.4,0,"1"
"5130","Cluster_4831_evm.TU.chromosome_10.1441","Cluster_4831","evm.TU.chromosome_10.1441","TP5",0.105409255338946,1,"3"
"5131","Cluster_4831_evm.TU.chromosome_10.1525","Cluster_4831","evm.TU.chromosome_10.1525","TP5",0,0.6,"3"
"5132","Cluster_4831_evm.TU.chromosome_10.1596","Cluster_4831","evm.TU.chromosome_10.1596","TP5",-0.4,0,"1"
"5133","Cluster_4831_evm.TU.chromosome_10.1599","Cluster_4831","evm.TU.chromosome_10.1599","TP5",-0.4,0.6,"1"
"5134","Cluster_4831_evm.TU.chromosome_10.1638","Cluster_4831","evm.TU.chromosome_10.1638","TP5",0.6,1,"3"
"5135","Cluster_4831_evm.TU.chromosome_10.1706","Cluster_4831","evm.TU.chromosome_10.1706","TP5",-0.948683298050514,-0.774596669241483,"1"
"5136","Cluster_4831_evm.TU.chromosome_10.1730","Cluster_4831","evm.TU.chromosome_10.1730","TP5",0.8,-0.6,"2"
"5137","Cluster_4831_evm.TU.chromosome_10.1778","Cluster_4831","evm.TU.chromosome_10.1778","TP5",0.632455532033676,-0.316227766016838,"2"
"5138","Cluster_4831_evm.TU.chromosome_10.2039","Cluster_4831","evm.TU.chromosome_10.2039","TP5",0.4,-0.258198889747161,"2"
"5139","Cluster_4831_evm.TU.chromosome_10.2127","Cluster_4831","evm.TU.chromosome_10.2127","TP5",-0.2,0.4,"1"
"5140","Cluster_4831_evm.TU.chromosome_10.2175","Cluster_4831","evm.TU.chromosome_10.2175","TP5",-0.2,-0.2,"3"
"5141","Cluster_4831_evm.TU.chromosome_10.2230","Cluster_4831","evm.TU.chromosome_10.2230","TP5",-0.4,-0.4,"3"
"5142","Cluster_4831_evm.TU.chromosome_10.2257","Cluster_4831","evm.TU.chromosome_10.2257","TP5",0.210818510677892,-0.6,"2"
"5143","Cluster_4831_evm.TU.chromosome_10.2362","Cluster_4831","evm.TU.chromosome_10.2362","TP5",0.4,0.6,"3"
"5144","Cluster_4831_evm.TU.chromosome_10.2429","Cluster_4831","evm.TU.chromosome_10.2429","TP5",-0.4,0.4,"1"
"5145","Cluster_4831_evm.TU.chromosome_10.2504","Cluster_4831","evm.TU.chromosome_10.2504","TP5",-0.4,-0.4,"3"
"5146","Cluster_4831_evm.TU.chromosome_10.255","Cluster_4831","evm.TU.chromosome_10.255","TP5",-0.8,0.8,"1"
"5147","Cluster_4831_evm.TU.chromosome_10.2553","Cluster_4831","evm.TU.chromosome_10.2553","TP5",-0.2,-0.4,"3"
"5148","Cluster_4831_evm.TU.chromosome_10.2566","Cluster_4831","evm.TU.chromosome_10.2566","TP5",0.4,-0.4,"2"
"5149","Cluster_4831_evm.TU.chromosome_10.2604","Cluster_4831","evm.TU.chromosome_10.2604","TP5",-0.4,-0.8,"3"
"5150","Cluster_4831_evm.TU.chromosome_10.2638","Cluster_4831","evm.TU.chromosome_10.2638","TP5",-0.632455532033676,0.4,"1"
"5151","Cluster_4831_evm.TU.chromosome_10.2801","Cluster_4831","evm.TU.chromosome_10.2801","TP5",0.4,0,"2"
"5152","Cluster_4831_evm.TU.chromosome_10.2807","Cluster_4831","evm.TU.chromosome_10.2807","TP5",-0.4,0.4,"1"
"5153","Cluster_4831_evm.TU.chromosome_10.2829","Cluster_4831","evm.TU.chromosome_10.2829","TP5",-0.4,-0.4,"3"
"5154","Cluster_4831_evm.TU.chromosome_10.3085","Cluster_4831","evm.TU.chromosome_10.3085","TP5",-1,-0.210818510677892,"1"
"5155","Cluster_4831_evm.TU.chromosome_10.3096","Cluster_4831","evm.TU.chromosome_10.3096","TP5",-0.4,-0.2,"3"
"5156","Cluster_4831_evm.TU.chromosome_10.3114","Cluster_4831","evm.TU.chromosome_10.3114","TP5",-0.4,0,"1"
"5157","Cluster_4831_evm.TU.chromosome_10.3147","Cluster_4831","evm.TU.chromosome_10.3147","TP5",-0.4,1,"1"
"5158","Cluster_4831_evm.TU.chromosome_10.3195","Cluster_4831","evm.TU.chromosome_10.3195","TP5",-0.8,0,"1"
"5159","Cluster_4831_evm.TU.chromosome_10.3224","Cluster_4831","evm.TU.chromosome_10.3224","TP5",0.2,0.2,"3"
"5160","Cluster_4831_evm.TU.chromosome_10.452","Cluster_4831","evm.TU.chromosome_10.452","TP5",0.2,0.2,"3"
"5161","Cluster_4831_evm.TU.chromosome_10.454","Cluster_4831","evm.TU.chromosome_10.454","TP5",-0.8,-0.6,"1"
"5162","Cluster_4831_evm.TU.chromosome_10.455","Cluster_4831","evm.TU.chromosome_10.455","TP5",-1,0,"1"
"5163","Cluster_4831_evm.TU.chromosome_10.577","Cluster_4831","evm.TU.chromosome_10.577","TP5",0.8,-0.4,"2"
"5164","Cluster_4831_evm.TU.chromosome_10.879","Cluster_4831","evm.TU.chromosome_10.879","TP5",-0.8,-0.316227766016838,"1"
"5165","Cluster_4831_evm.TU.chromosome_10.920","Cluster_4831","evm.TU.chromosome_10.920","TP5",0.8,0.4,"2"
"5166","Cluster_4831_evm.TU.chromosome_10.945","Cluster_4831","evm.TU.chromosome_10.945","TP5",0.2,1,"3"
"5167","Cluster_4831_evm.TU.chromosome_11.1031","Cluster_4831","evm.TU.chromosome_11.1031","TP5",-0.105409255338946,-0.4,"3"
"5168","Cluster_4831_evm.TU.chromosome_11.1243","Cluster_4831","evm.TU.chromosome_11.1243","TP5",-1,-0.4,"1"
"5169","Cluster_4831_evm.TU.chromosome_11.1266","Cluster_4831","evm.TU.chromosome_11.1266","TP5",0.8,0.4,"2"
"5170","Cluster_4831_evm.TU.chromosome_11.1326","Cluster_4831","evm.TU.chromosome_11.1326","TP5",-0.4,-0.4,"3"
"5171","Cluster_4831_evm.TU.chromosome_11.1407","Cluster_4831","evm.TU.chromosome_11.1407","TP5",-0.4,0,"1"
"5172","Cluster_4831_evm.TU.chromosome_11.1443","Cluster_4831","evm.TU.chromosome_11.1443","TP5",-0.8,0.2,"1"
"5173","Cluster_4831_evm.TU.chromosome_11.1584","Cluster_4831","evm.TU.chromosome_11.1584","TP5",0.8,-0.4,"2"
"5174","Cluster_4831_evm.TU.chromosome_11.1761","Cluster_4831","evm.TU.chromosome_11.1761","TP5",1,1,"2"
"5175","Cluster_4831_evm.TU.chromosome_11.1968","Cluster_4831","evm.TU.chromosome_11.1968","TP5",0.737864787372622,0.316227766016838,"2"
"5176","Cluster_4831_evm.TU.chromosome_11.1984","Cluster_4831","evm.TU.chromosome_11.1984","TP5",-0.4,0,"1"
"5177","Cluster_4831_evm.TU.chromosome_11.1985","Cluster_4831","evm.TU.chromosome_11.1985","TP5",0.737864787372622,-0.8,"2"
"5178","Cluster_4831_evm.TU.chromosome_11.2094","Cluster_4831","evm.TU.chromosome_11.2094","TP5",-0.4,-0.4,"3"
"5179","Cluster_4831_evm.TU.chromosome_11.2128","Cluster_4831","evm.TU.chromosome_11.2128","TP5",0.4,-0.2,"2"
"5180","Cluster_4831_evm.TU.chromosome_11.2194","Cluster_4831","evm.TU.chromosome_11.2194","TP5",-1,-0.8,"1"
"5181","Cluster_4831_evm.TU.chromosome_11.2219","Cluster_4831","evm.TU.chromosome_11.2219","TP5",-0.948683298050514,0.774596669241483,"1"
"5182","Cluster_4831_evm.TU.chromosome_11.2229","Cluster_4831","evm.TU.chromosome_11.2229","TP5",0.4,0.2,"3"
"5183","Cluster_4831_evm.TU.chromosome_11.2278","Cluster_4831","evm.TU.chromosome_11.2278","TP5",1,0.2,"2"
"5184","Cluster_4831_evm.TU.chromosome_11.2363","Cluster_4831","evm.TU.chromosome_11.2363","TP5",-0.8,0.4,"1"
"5185","Cluster_4831_evm.TU.chromosome_11.2423","Cluster_4831","evm.TU.chromosome_11.2423","TP5",-0.8,-0.8,"1"
"5186","Cluster_4831_evm.TU.chromosome_11.2425","Cluster_4831","evm.TU.chromosome_11.2425","TP5",0.948683298050514,-0.8,"2"
"5187","Cluster_4831_evm.TU.chromosome_11.2497","Cluster_4831","evm.TU.chromosome_11.2497","TP5",0.8,0.8,"2"
"5188","Cluster_4831_evm.TU.chromosome_11.2583","Cluster_4831","evm.TU.chromosome_11.2583","TP5",0.105409255338946,0.4,"3"
"5189","Cluster_4831_evm.TU.chromosome_11.2618","Cluster_4831","evm.TU.chromosome_11.2618","TP5",0.737864787372622,-0.2,"2"
"5190","Cluster_4831_evm.TU.chromosome_11.266","Cluster_4831","evm.TU.chromosome_11.266","TP5",-0.8,0.6,"1"
"5191","Cluster_4831_evm.TU.chromosome_11.2716","Cluster_4831","evm.TU.chromosome_11.2716","TP5",0.8,-0.6,"2"
"5192","Cluster_4831_evm.TU.chromosome_11.2796","Cluster_4831","evm.TU.chromosome_11.2796","TP5",0,0.2,"3"
"5193","Cluster_4831_evm.TU.chromosome_11.2933","Cluster_4831","evm.TU.chromosome_11.2933","TP5",-0.2,-0.4,"3"
"5194","Cluster_4831_evm.TU.chromosome_11.3001","Cluster_4831","evm.TU.chromosome_11.3001","TP5",0.8,0.4,"2"
"5195","Cluster_4831_evm.TU.chromosome_11.3017","Cluster_4831","evm.TU.chromosome_11.3017","TP5",0.6,0.4,"2"
"5196","Cluster_4831_evm.TU.chromosome_11.3019","Cluster_4831","evm.TU.chromosome_11.3019","TP5",0.6,-0.4,"2"
"5197","Cluster_4831_evm.TU.chromosome_11.3083","Cluster_4831","evm.TU.chromosome_11.3083","TP5",0.4,0,"2"
"5198","Cluster_4831_evm.TU.chromosome_11.3105","Cluster_4831","evm.TU.chromosome_11.3105","TP5",0.4,0.4,"3"
"5199","Cluster_4831_evm.TU.chromosome_11.3147","Cluster_4831","evm.TU.chromosome_11.3147","TP5",0.8,0,"2"
"5200","Cluster_4831_evm.TU.chromosome_11.3175","Cluster_4831","evm.TU.chromosome_11.3175","TP5",-1,0.6,"1"
"5201","Cluster_4831_evm.TU.chromosome_11.605","Cluster_4831","evm.TU.chromosome_11.605","TP5",0.210818510677892,-0.4,"3"
"5202","Cluster_4831_evm.TU.chromosome_11.613","Cluster_4831","evm.TU.chromosome_11.613","TP5",0.2,0.210818510677892,"3"
"5203","Cluster_4831_evm.TU.chromosome_11.932","Cluster_4831","evm.TU.chromosome_11.932","TP5",0.258198889747161,0.632455532033676,"3"
"5204","Cluster_4831_evm.TU.chromosome_11.967","Cluster_4831","evm.TU.chromosome_11.967","TP5",0,0,"3"
"5205","Cluster_4831_evm.TU.chromosome_12.1036","Cluster_4831","evm.TU.chromosome_12.1036","TP5",0.8,-0.2,"2"
"5206","Cluster_4831_evm.TU.chromosome_12.1039","Cluster_4831","evm.TU.chromosome_12.1039","TP5",-0.8,-0.8,"1"
"5207","Cluster_4831_evm.TU.chromosome_12.1451","Cluster_4831","evm.TU.chromosome_12.1451","TP5",0.2,1,"3"
"5208","Cluster_4831_evm.TU.chromosome_12.1569","Cluster_4831","evm.TU.chromosome_12.1569","TP5",0.4,-0.4,"2"
"5209","Cluster_4831_evm.TU.chromosome_12.1596","Cluster_4831","evm.TU.chromosome_12.1596","TP5",-0.4,-0.8,"3"
"5210","Cluster_4831_evm.TU.chromosome_12.1618","Cluster_4831","evm.TU.chromosome_12.1618","TP5",0.2,-0.8,"2"
"5211","Cluster_4831_evm.TU.chromosome_12.1662","Cluster_4831","evm.TU.chromosome_12.1662","TP5",0.2,-0.8,"2"
"5212","Cluster_4831_evm.TU.chromosome_12.1676","Cluster_4831","evm.TU.chromosome_12.1676","TP5",-1,-0.948683298050514,"1"
"5213","Cluster_4831_evm.TU.chromosome_12.184","Cluster_4831","evm.TU.chromosome_12.184","TP5",-1,0.632455532033676,"1"
"5214","Cluster_4831_evm.TU.chromosome_12.1878","Cluster_4831","evm.TU.chromosome_12.1878","TP5",0.2,0.6,"3"
"5215","Cluster_4831_evm.TU.chromosome_12.1910","Cluster_4831","evm.TU.chromosome_12.1910","TP5",-1,-0.4,"1"
"5216","Cluster_4831_evm.TU.chromosome_12.1918","Cluster_4831","evm.TU.chromosome_12.1918","TP5",0.8,0.2,"2"
"5217","Cluster_4831_evm.TU.chromosome_12.1936","Cluster_4831","evm.TU.chromosome_12.1936","TP5",1,0.2,"2"
"5218","Cluster_4831_evm.TU.chromosome_12.1967","Cluster_4831","evm.TU.chromosome_12.1967","TP5",-0.2,-0.2,"3"
"5219","Cluster_4831_evm.TU.chromosome_12.1985","Cluster_4831","evm.TU.chromosome_12.1985","TP5",0.6,0.4,"2"
"5220","Cluster_4831_evm.TU.chromosome_12.2020","Cluster_4831","evm.TU.chromosome_12.2020","TP5",0.632455532033676,0,"2"
"5221","Cluster_4831_evm.TU.chromosome_12.2127","Cluster_4831","evm.TU.chromosome_12.2127","TP5",0.4,0.4,"3"
"5222","Cluster_4831_evm.TU.chromosome_12.2196","Cluster_4831","evm.TU.chromosome_12.2196","TP5",0.4,0.2,"3"
"5223","Cluster_4831_evm.TU.chromosome_12.2318","Cluster_4831","evm.TU.chromosome_12.2318","TP5",-0.8,0.8,"1"
"5224","Cluster_4831_evm.TU.chromosome_12.2459","Cluster_4831","evm.TU.chromosome_12.2459","TP5",-0.8,0.6,"1"
"5225","Cluster_4831_evm.TU.chromosome_12.2485","Cluster_4831","evm.TU.chromosome_12.2485","TP5",0.8,-1,"2"
"5226","Cluster_4831_evm.TU.chromosome_12.2580","Cluster_4831","evm.TU.chromosome_12.2580","TP5",0.8,-0.8,"2"
"5227","Cluster_4831_evm.TU.chromosome_12.2678","Cluster_4831","evm.TU.chromosome_12.2678","TP5",0.8,0.4,"2"
"5228","Cluster_4831_evm.TU.chromosome_12.2757","Cluster_4831","evm.TU.chromosome_12.2757","TP5",0.4,-0.2,"2"
"5229","Cluster_4831_evm.TU.chromosome_12.2811","Cluster_4831","evm.TU.chromosome_12.2811","TP5",0.737864787372622,0.2,"2"
"5230","Cluster_4831_evm.TU.chromosome_12.2924","Cluster_4831","evm.TU.chromosome_12.2924","TP5",-0.210818510677892,0.316227766016838,"1"
"5231","Cluster_4831_evm.TU.chromosome_12.2957","Cluster_4831","evm.TU.chromosome_12.2957","TP5",-0.4,-0.8,"3"
"5232","Cluster_4831_evm.TU.chromosome_12.2958","Cluster_4831","evm.TU.chromosome_12.2958","TP5",-0.8,0.8,"1"
"5233","Cluster_4831_evm.TU.chromosome_12.3204","Cluster_4831","evm.TU.chromosome_12.3204","TP5",1,0.4,"2"
"5234","Cluster_4831_evm.TU.chromosome_12.3353","Cluster_4831","evm.TU.chromosome_12.3353","TP5",0.8,0.4,"2"
"5235","Cluster_4831_evm.TU.chromosome_12.3379","Cluster_4831","evm.TU.chromosome_12.3379","TP5",0.2,-0.210818510677892,"3"
"5236","Cluster_4831_evm.TU.chromosome_12.3603","Cluster_4831","evm.TU.chromosome_12.3603","TP5",-1,0.8,"1"
"5237","Cluster_4831_evm.TU.chromosome_12.3885","Cluster_4831","evm.TU.chromosome_12.3885","TP5",0.8,0.4,"2"
"5238","Cluster_4831_evm.TU.chromosome_12.3903","Cluster_4831","evm.TU.chromosome_12.3903","TP5",0.4,0.4,"3"
"5239","Cluster_4831_evm.TU.chromosome_12.3957","Cluster_4831","evm.TU.chromosome_12.3957","TP5",0.258198889747161,0.774596669241483,"3"
"5240","Cluster_4831_evm.TU.chromosome_12.4018","Cluster_4831","evm.TU.chromosome_12.4018","TP5",0,0.2,"3"
"5241","Cluster_4831_evm.TU.chromosome_12.4069","Cluster_4831","evm.TU.chromosome_12.4069","TP5",0.948683298050514,0.4,"2"
"5242","Cluster_4831_evm.TU.chromosome_12.479","Cluster_4831","evm.TU.chromosome_12.479","TP5",0.6,0.2,"2"
"5243","Cluster_4831_evm.TU.chromosome_12.481","Cluster_4831","evm.TU.chromosome_12.481","TP5",0.737864787372622,0.948683298050514,"3"
"5244","Cluster_4831_evm.TU.chromosome_12.781","Cluster_4831","evm.TU.chromosome_12.781","TP5",-0.8,-0.8,"1"
"5245","Cluster_4831_evm.TU.chromosome_12.807","Cluster_4831","evm.TU.chromosome_12.807","TP5",0.4,0.774596669241483,"3"
"5246","Cluster_4831_evm.TU.chromosome_12.86","Cluster_4831","evm.TU.chromosome_12.86","TP5",0.8,0.4,"2"
"5247","Cluster_4831_evm.TU.chromosome_12.96","Cluster_4831","evm.TU.chromosome_12.96","TP5",0,-0.4,"3"
"5248","Cluster_4831_evm.TU.chromosome_12.97","Cluster_4831","evm.TU.chromosome_12.97","TP5",-0.4,0.8,"1"
"5249","Cluster_4831_evm.TU.chromosome_13.107","Cluster_4831","evm.TU.chromosome_13.107","TP5",-0.8,-0.8,"1"
"5250","Cluster_4831_evm.TU.chromosome_13.1133","Cluster_4831","evm.TU.chromosome_13.1133","TP5",0.2,0.210818510677892,"3"
"5251","Cluster_4831_evm.TU.chromosome_13.1284","Cluster_4831","evm.TU.chromosome_13.1284","TP5",0.4,-0.4,"2"
"5252","Cluster_4831_evm.TU.chromosome_13.1318","Cluster_4831","evm.TU.chromosome_13.1318","TP5",0.774596669241483,0.2,"2"
"5253","Cluster_4831_evm.TU.chromosome_13.1415","Cluster_4831","evm.TU.chromosome_13.1415","TP5",0.8,0,"2"
"5254","Cluster_4831_evm.TU.chromosome_13.1482","Cluster_4831","evm.TU.chromosome_13.1482","TP5",0.2,0.8,"3"
"5255","Cluster_4831_evm.TU.chromosome_13.1627","Cluster_4831","evm.TU.chromosome_13.1627","TP5",0.258198889747161,0.632455532033676,"3"
"5256","Cluster_4831_evm.TU.chromosome_13.1631","Cluster_4831","evm.TU.chromosome_13.1631","TP5",-0.8,0.4,"1"
"5257","Cluster_4831_evm.TU.chromosome_13.1710","Cluster_4831","evm.TU.chromosome_13.1710","TP5",-0.4,0.4,"1"
"5258","Cluster_4831_evm.TU.chromosome_13.1832","Cluster_4831","evm.TU.chromosome_13.1832","TP5",-0.2,0.4,"1"
"5259","Cluster_4831_evm.TU.chromosome_13.1837","Cluster_4831","evm.TU.chromosome_13.1837","TP5",0.4,-0.6,"2"
"5260","Cluster_4831_evm.TU.chromosome_13.1858","Cluster_4831","evm.TU.chromosome_13.1858","TP5",0.8,0.4,"2"
"5261","Cluster_4831_evm.TU.chromosome_13.1949","Cluster_4831","evm.TU.chromosome_13.1949","TP5",0.948683298050514,-0.737864787372622,"2"
"5262","Cluster_4831_evm.TU.chromosome_13.2011","Cluster_4831","evm.TU.chromosome_13.2011","TP5",-0.2,0.8,"1"
"5263","Cluster_4831_evm.TU.chromosome_13.2022","Cluster_4831","evm.TU.chromosome_13.2022","TP5",-0.8,-0.6,"1"
"5264","Cluster_4831_evm.TU.chromosome_13.2083","Cluster_4831","evm.TU.chromosome_13.2083","TP5",-0.774596669241483,0,"1"
"5265","Cluster_4831_evm.TU.chromosome_13.2121","Cluster_4831","evm.TU.chromosome_13.2121","TP5",0.774596669241483,-0.4,"2"
"5266","Cluster_4831_evm.TU.chromosome_13.217","Cluster_4831","evm.TU.chromosome_13.217","TP5",1,0.316227766016838,"2"
"5267","Cluster_4831_evm.TU.chromosome_13.2234","Cluster_4831","evm.TU.chromosome_13.2234","TP5",0.258198889747161,0.774596669241483,"3"
"5268","Cluster_4831_evm.TU.chromosome_13.225","Cluster_4831","evm.TU.chromosome_13.225","TP5",0.8,0.4,"2"
"5269","Cluster_4831_evm.TU.chromosome_13.226","Cluster_4831","evm.TU.chromosome_13.226","TP5",0.8,1,"2"
"5270","Cluster_4831_evm.TU.chromosome_13.2395","Cluster_4831","evm.TU.chromosome_13.2395","TP5",-0.4,0.8,"1"
"5271","Cluster_4831_evm.TU.chromosome_13.2663","Cluster_4831","evm.TU.chromosome_13.2663","TP5",0.8,0.8,"2"
"5272","Cluster_4831_evm.TU.chromosome_13.2755","Cluster_4831","evm.TU.chromosome_13.2755","TP5",0.6,0.8,"3"
"5273","Cluster_4831_evm.TU.chromosome_13.2821","Cluster_4831","evm.TU.chromosome_13.2821","TP5",0.948683298050514,0.210818510677892,"2"
"5274","Cluster_4831_evm.TU.chromosome_13.2841","Cluster_4831","evm.TU.chromosome_13.2841","TP5",-0.4,1,"1"
"5275","Cluster_4831_evm.TU.chromosome_13.2890","Cluster_4831","evm.TU.chromosome_13.2890","TP5",0.8,0.4,"2"
"5276","Cluster_4831_evm.TU.chromosome_13.2896","Cluster_4831","evm.TU.chromosome_13.2896","TP5",-0.8,0.4,"1"
"5277","Cluster_4831_evm.TU.chromosome_13.2907","Cluster_4831","evm.TU.chromosome_13.2907","TP5",0.737864787372622,0.774596669241483,"2"
"5278","Cluster_4831_evm.TU.chromosome_13.2916","Cluster_4831","evm.TU.chromosome_13.2916","TP5",1,-0.2,"2"
"5279","Cluster_4831_evm.TU.chromosome_13.2965","Cluster_4831","evm.TU.chromosome_13.2965","TP5",0.8,-0.2,"2"
"5280","Cluster_4831_evm.TU.chromosome_13.2972","Cluster_4831","evm.TU.chromosome_13.2972","TP5",0.6,-0.6,"2"
"5281","Cluster_4831_evm.TU.chromosome_13.2974","Cluster_4831","evm.TU.chromosome_13.2974","TP5",0.4,-0.6,"2"
"5282","Cluster_4831_evm.TU.chromosome_13.2995","Cluster_4831","evm.TU.chromosome_13.2995","TP5",0.4,0.8,"3"
"5283","Cluster_4831_evm.TU.chromosome_13.3024","Cluster_4831","evm.TU.chromosome_13.3024","TP5",-0.4,-0.2,"3"
"5284","Cluster_4831_evm.TU.chromosome_13.3057","Cluster_4831","evm.TU.chromosome_13.3057","TP5",-0.105409255338946,0.316227766016838,"3"
"5285","Cluster_4831_evm.TU.chromosome_13.3238","Cluster_4831","evm.TU.chromosome_13.3238","TP5",-0.2,-0.4,"3"
"5286","Cluster_4831_evm.TU.chromosome_13.3252","Cluster_4831","evm.TU.chromosome_13.3252","TP5",0.4,-0.8,"2"
"5287","Cluster_4831_evm.TU.chromosome_13.340","Cluster_4831","evm.TU.chromosome_13.340","TP5",0.8,0.4,"2"
"5288","Cluster_4831_evm.TU.chromosome_13.3444","Cluster_4831","evm.TU.chromosome_13.3444","TP5",-0.4,-0.8,"3"
"5289","Cluster_4831_evm.TU.chromosome_13.3488","Cluster_4831","evm.TU.chromosome_13.3488","TP5",-0.4,0,"1"
"5290","Cluster_4831_evm.TU.chromosome_13.3651","Cluster_4831","evm.TU.chromosome_13.3651","TP5",0.6,-0.2,"2"
"5291","Cluster_4831_evm.TU.chromosome_13.366","Cluster_4831","evm.TU.chromosome_13.366","TP5",0.6,0.8,"3"
"5292","Cluster_4831_evm.TU.chromosome_13.3666","Cluster_4831","evm.TU.chromosome_13.3666","TP5",-0.774596669241483,0.4,"1"
"5293","Cluster_4831_evm.TU.chromosome_13.3674","Cluster_4831","evm.TU.chromosome_13.3674","TP5",0,-0.2,"3"
"5294","Cluster_4831_evm.TU.chromosome_13.3720","Cluster_4831","evm.TU.chromosome_13.3720","TP5",0.4,-0.4,"2"
"5295","Cluster_4831_evm.TU.chromosome_13.3725","Cluster_4831","evm.TU.chromosome_13.3725","TP5",-0.8,-0.4,"1"
"5296","Cluster_4831_evm.TU.chromosome_13.374","Cluster_4831","evm.TU.chromosome_13.374","TP5",-0.632455532033676,0.210818510677892,"1"
"5297","Cluster_4831_evm.TU.chromosome_13.3747","Cluster_4831","evm.TU.chromosome_13.3747","TP5",0.948683298050514,0.4,"2"
"5298","Cluster_4831_evm.TU.chromosome_13.3790","Cluster_4831","evm.TU.chromosome_13.3790","TP5",-0.4,0.4,"1"
"5299","Cluster_4831_evm.TU.chromosome_13.3900","Cluster_4831","evm.TU.chromosome_13.3900","TP5",0.8,0.2,"2"
"5300","Cluster_4831_evm.TU.chromosome_13.4093","Cluster_4831","evm.TU.chromosome_13.4093","TP5",0.2,0.4,"3"
"5301","Cluster_4831_evm.TU.chromosome_13.4108","Cluster_4831","evm.TU.chromosome_13.4108","TP5",0.8,-1,"2"
"5302","Cluster_4831_evm.TU.chromosome_13.4170","Cluster_4831","evm.TU.chromosome_13.4170","TP5",0,0.6,"3"
"5303","Cluster_4831_evm.TU.chromosome_13.4190","Cluster_4831","evm.TU.chromosome_13.4190","TP5",-0.4,1,"1"
"5304","Cluster_4831_evm.TU.chromosome_13.435","Cluster_4831","evm.TU.chromosome_13.435","TP5",-0.8,-0.6,"1"
"5305","Cluster_4831_evm.TU.chromosome_13.490","Cluster_4831","evm.TU.chromosome_13.490","TP5",0.8,0.4,"2"
"5306","Cluster_4831_evm.TU.chromosome_13.495","Cluster_4831","evm.TU.chromosome_13.495","TP5",-1,-0.8,"1"
"5307","Cluster_4831_evm.TU.chromosome_13.659","Cluster_4831","evm.TU.chromosome_13.659","TP5",0.6,0.8,"3"
"5308","Cluster_4831_evm.TU.chromosome_13.763","Cluster_4831","evm.TU.chromosome_13.763","TP5",-0.316227766016838,-0.258198889747161,"3"
"5309","Cluster_4831_evm.TU.chromosome_13.817","Cluster_4831","evm.TU.chromosome_13.817","TP5",-0.316227766016838,-0.8,"3"
"5310","Cluster_4831_evm.TU.chromosome_13.877","Cluster_4831","evm.TU.chromosome_13.877","TP5",0,-0.8,"3"
"5311","Cluster_4831_evm.TU.chromosome_13.886","Cluster_4831","evm.TU.chromosome_13.886","TP5",-0.8,0.6,"1"
"5312","Cluster_4831_evm.TU.chromosome_13.986","Cluster_4831","evm.TU.chromosome_13.986","TP5",0.4,0.632455532033676,"3"
"5313","Cluster_4831_evm.TU.chromosome_14.1081","Cluster_4831","evm.TU.chromosome_14.1081","TP5",0,0.8,"3"
"5314","Cluster_4831_evm.TU.chromosome_14.1084","Cluster_4831","evm.TU.chromosome_14.1084","TP5",0.774596669241483,1,"3"
"5315","Cluster_4831_evm.TU.chromosome_14.1116","Cluster_4831","evm.TU.chromosome_14.1116","TP5",0.737864787372622,0.632455532033676,"2"
"5316","Cluster_4831_evm.TU.chromosome_14.1180","Cluster_4831","evm.TU.chromosome_14.1180","TP5",0.948683298050514,-0.737864787372622,"2"
