"","pair_id","miRNA","mRNA","TP0","TP5","TP7","cluster.x","cluster.y","raw_cluster","cluster"
"188","Cluster_1411_evm.TU.chromosome_13.2693","Cluster_1411","evm.TU.chromosome_13.2693",0.8,0.4,1,"1","1","1","4"
"189","Cluster_1411_evm.TU.chromosome_13.3063","Cluster_1411","evm.TU.chromosome_13.3063",0.4,0.8,0.5,"3","3","3","5"
"190","Cluster_1411_evm.TU.chromosome_13.314","Cluster_1411","evm.TU.chromosome_13.314",-0.2,0.210818510677892,-1,"4","4","4","1"
"191","Cluster_1411_evm.TU.chromosome_13.3142","Cluster_1411","evm.TU.chromosome_13.3142",-0.2,0.4,0.5,"5","5","5","2"
"192","Cluster_1411_evm.TU.chromosome_13.3198","Cluster_1411","evm.TU.chromosome_13.3198",0.8,-0.2,-1,"2","2","2","3"
"193","Cluster_1411_evm.TU.chromosome_13.3342","Cluster_1411","evm.TU.chromosome_13.3342",-0.6,-0.2,1,"5","5","5","2"
"194","Cluster_1411_evm.TU.chromosome_13.3834","Cluster_1411","evm.TU.chromosome_13.3834",0.737864787372622,-0.774596669241483,0.866025403784439,"1","1","1","4"
"195","Cluster_1411_evm.TU.chromosome_13.827","Cluster_1411","evm.TU.chromosome_13.827",-0.4,-0.316227766016838,0,"3","3","3","5"
"196","Cluster_1411_evm.TU.chromosome_13.910","Cluster_1411","evm.TU.chromosome_13.910",0.316227766016838,-0.774596669241483,0.866025403784439,"1","1","1","4"
"197","Cluster_1411_evm.TU.chromosome_14.129","Cluster_1411","evm.TU.chromosome_14.129",0.4,-0.4,1,"1","1","1","4"
"198","Cluster_1411_evm.TU.chromosome_14.1305","Cluster_1411","evm.TU.chromosome_14.1305",0.6,-0.4,1,"1","1","1","4"
"199","Cluster_1411_evm.TU.chromosome_14.1550","Cluster_1411","evm.TU.chromosome_14.1550",0,-0.6,0,"1","1","1","4"
"200","Cluster_1411_evm.TU.chromosome_14.5550","Cluster_1411","evm.TU.chromosome_14.5550",-0.6,0.774596669241483,-1,"4","4","4","1"
"201","Cluster_1411_evm.TU.chromosome_14.7068","Cluster_1411","evm.TU.chromosome_14.7068",0.8,-0.2,-0.5,"2","2","2","3"
"202","Cluster_1411_evm.TU.chromosome_14.7275","Cluster_1411","evm.TU.chromosome_14.7275",-0.2,0.4,0.5,"5","5","5","2"
"203","Cluster_1411_evm.TU.chromosome_2.1049","Cluster_1411","evm.TU.chromosome_2.1049",-0.316227766016838,0.316227766016838,0.5,"5","5","5","2"
"204","Cluster_1411_evm.TU.chromosome_2.1273","Cluster_1411","evm.TU.chromosome_2.1273",0.4,-0.6,1,"1","1","1","4"
"205","Cluster_1411_evm.TU.chromosome_2.1571","Cluster_1411","evm.TU.chromosome_2.1571",-1,0.4,-0.5,"4","4","4","1"
"206","Cluster_1411_evm.TU.chromosome_2.2089","Cluster_1411","evm.TU.chromosome_2.2089",0.4,0.4,1,"3","3","3","5"
"207","Cluster_1411_evm.TU.chromosome_2.338","Cluster_1411","evm.TU.chromosome_2.338",1,0.2,1,"1","1","1","4"
"208","Cluster_1411_evm.TU.chromosome_2.423","Cluster_1411","evm.TU.chromosome_2.423",0.4,-0.4,0.5,"1","1","1","4"
"209","Cluster_1411_evm.TU.chromosome_2.428","Cluster_1411","evm.TU.chromosome_2.428",-0.6,0,0.5,"5","5","5","2"
"210","Cluster_1411_evm.TU.chromosome_3.1163","Cluster_1411","evm.TU.chromosome_3.1163",0.6,0.4,0.5,"3","3","3","5"
"211","Cluster_1411_evm.TU.chromosome_3.1909","Cluster_1411","evm.TU.chromosome_3.1909",-0.6,-0.8,0,"1","1","1","4"
"212","Cluster_1411_evm.TU.chromosome_3.509","Cluster_1411","evm.TU.chromosome_3.509",-0.4,-0.8,1,"1","1","1","4"
"213","Cluster_1411_evm.TU.chromosome_3.510","Cluster_1411","evm.TU.chromosome_3.510",0.8,0.4,1,"1","1","1","4"
"214","Cluster_1411_evm.TU.chromosome_4.1134","Cluster_1411","evm.TU.chromosome_4.1134",-0.2,-0.2,0.5,"1","1","1","4"
"215","Cluster_1411_evm.TU.chromosome_4.1432","Cluster_1411","evm.TU.chromosome_4.1432",0.4,0,1,"1","1","1","4"
"216","Cluster_1411_evm.TU.chromosome_4.1911","Cluster_1411","evm.TU.chromosome_4.1911",-0.8,0.4,0.5,"5","5","5","2"
"217","Cluster_1411_evm.TU.chromosome_4.603","Cluster_1411","evm.TU.chromosome_4.603",-0.4,0.737864787372622,0.866025403784439,"5","5","5","2"
"218","Cluster_1411_evm.TU.chromosome_4.793","Cluster_1411","evm.TU.chromosome_4.793",0.4,0.4,1,"3","3","3","5"
"219","Cluster_1411_evm.TU.chromosome_5.1395","Cluster_1411","evm.TU.chromosome_5.1395",-0.8,-0.8,1,"1","1","1","4"
"220","Cluster_1411_evm.TU.chromosome_5.241","Cluster_1411","evm.TU.chromosome_5.241",-0.4,0.6,0.5,"5","5","5","2"
"221","Cluster_1411_evm.TU.chromosome_5.2540","Cluster_1411","evm.TU.chromosome_5.2540",-0.4,0.4,-0.5,"4","4","4","1"
"222","Cluster_1411_evm.TU.chromosome_5.2672","Cluster_1411","evm.TU.chromosome_5.2672",0.6,-0.4,1,"1","1","1","4"
"223","Cluster_1411_evm.TU.chromosome_5.2823","Cluster_1411","evm.TU.chromosome_5.2823",-0.8,-1,0.5,"1","1","1","4"
"224","Cluster_1411_evm.TU.chromosome_5.954","Cluster_1411","evm.TU.chromosome_5.954",0.737864787372622,-0.8,0.5,"1","1","1","4"
"225","Cluster_1411_evm.TU.chromosome_6.1198","Cluster_1411","evm.TU.chromosome_6.1198",1,0.8,0.5,"3","3","3","5"
"226","Cluster_1411_evm.TU.chromosome_6.1216","Cluster_1411","evm.TU.chromosome_6.1216",0,0.4,-1,"4","4","4","1"
"227","Cluster_1411_evm.TU.chromosome_6.2081","Cluster_1411","evm.TU.chromosome_6.2081",0.4,-0.948683298050514,0.5,"1","1","1","4"
"228","Cluster_1411_evm.TU.chromosome_6.2165","Cluster_1411","evm.TU.chromosome_6.2165",0.8,0.8,1,"3","3","3","5"
"229","Cluster_1411_evm.TU.chromosome_6.238","Cluster_1411","evm.TU.chromosome_6.238",-0.316227766016838,0.737864787372622,0,"4","4","4","1"
"230","Cluster_1411_evm.TU.chromosome_6.2569","Cluster_1411","evm.TU.chromosome_6.2569",0,0,1,"1","1","1","4"
"231","Cluster_1411_evm.TU.chromosome_6.2623","Cluster_1411","evm.TU.chromosome_6.2623",0.4,0,0.5,"3","3","3","5"
"232","Cluster_1411_evm.TU.chromosome_6.2816","Cluster_1411","evm.TU.chromosome_6.2816",0.4,-0.4,1,"1","1","1","4"
"233","Cluster_1411_evm.TU.chromosome_6.321","Cluster_1411","evm.TU.chromosome_6.321",-0.774596669241483,-0.737864787372622,1,"1","1","1","4"
"234","Cluster_1411_evm.TU.chromosome_6.484","Cluster_1411","evm.TU.chromosome_6.484",0.8,0.4,1,"1","1","1","4"
"235","Cluster_1411_evm.TU.chromosome_6.485","Cluster_1411","evm.TU.chromosome_6.485",0.258198889747161,-0.774596669241483,0.5,"1","1","1","4"
"236","Cluster_1411_evm.TU.chromosome_6.488","Cluster_1411","evm.TU.chromosome_6.488",-0.8,0.4,0.5,"5","5","5","2"
"237","Cluster_1411_evm.TU.chromosome_6.518","Cluster_1411","evm.TU.chromosome_6.518",0,0,0.5,"3","3","3","5"
"238","Cluster_1411_evm.TU.chromosome_6.7","Cluster_1411","evm.TU.chromosome_6.7",-0.4,-0.8,-1,"2","2","2","3"
"239","Cluster_1411_evm.TU.chromosome_6.998","Cluster_1411","evm.TU.chromosome_6.998",-0.8,0.8,0.5,"5","5","5","2"
"240","Cluster_1411_evm.TU.chromosome_7.1374","Cluster_1411","evm.TU.chromosome_7.1374",0.4,-0.4,1,"1","1","1","4"
"241","Cluster_1411_evm.TU.chromosome_7.2616","Cluster_1411","evm.TU.chromosome_7.2616",0.4,0,0.5,"3","3","3","5"
"242","Cluster_1411_evm.TU.chromosome_7.2745","Cluster_1411","evm.TU.chromosome_7.2745",0.258198889747161,-0.258198889747161,0.866025403784439,"1","1","1","4"
"243","Cluster_1411_evm.TU.chromosome_7.465","Cluster_1411","evm.TU.chromosome_7.465",0.8,-0.2,1,"1","1","1","4"
"244","Cluster_1411_evm.TU.chromosome_7.766","Cluster_1411","evm.TU.chromosome_7.766",0.4,0,-0.5,"2","2","2","3"
"245","Cluster_1411_evm.TU.chromosome_7.918","Cluster_1411","evm.TU.chromosome_7.918",-0.774596669241483,-0.316227766016838,1,"5","5","5","2"
"246","Cluster_1411_evm.TU.chromosome_8.1100","Cluster_1411","evm.TU.chromosome_8.1100",1,-0.8,-1,"2","2","2","3"
"247","Cluster_1411_evm.TU.chromosome_8.2458","Cluster_1411","evm.TU.chromosome_8.2458",-0.4,0.4,1,"5","5","5","2"
"248","Cluster_1411_evm.TU.chromosome_8.2688","Cluster_1411","evm.TU.chromosome_8.2688",-0.6,0.4,0.5,"5","5","5","2"
"249","Cluster_1411_evm.TU.chromosome_9.1026","Cluster_1411","evm.TU.chromosome_9.1026",-0.4,0.8,-0.5,"4","4","4","1"
"250","Cluster_1411_evm.TU.chromosome_9.1075","Cluster_1411","evm.TU.chromosome_9.1075",0,0,1,"1","1","1","4"
"251","Cluster_1411_evm.TU.chromosome_9.1081","Cluster_1411","evm.TU.chromosome_9.1081",0.6,-0.8,0.5,"1","1","1","4"
"252","Cluster_1411_evm.TU.chromosome_9.1257","Cluster_1411","evm.TU.chromosome_9.1257",0.8,-0.2,0.5,"1","1","1","4"
"253","Cluster_1411_evm.TU.chromosome_9.1344","Cluster_1411","evm.TU.chromosome_9.1344",-0.8,1,0.866025403784439,"5","5","5","2"
"254","Cluster_1411_evm.TU.chromosome_9.1575","Cluster_1411","evm.TU.chromosome_9.1575",-0.4,-0.4,0.866025403784439,"1","1","1","4"
"255","Cluster_1411_evm.TU.chromosome_9.2226","Cluster_1411","evm.TU.chromosome_9.2226",0.4,-0.8,0.5,"1","1","1","4"
"256","Cluster_1411_evm.TU.chromosome_9.2369","Cluster_1411","evm.TU.chromosome_9.2369",0.6,0.105409255338946,0.5,"3","3","3","5"
"257","Cluster_1411_evm.TU.chromosome_9.2443","Cluster_1411","evm.TU.chromosome_9.2443",0.2,-0.4,1,"1","1","1","4"
"258","Cluster_1411_evm.TU.chromosome_9.2751","Cluster_1411","evm.TU.chromosome_9.2751",0,-0.4,1,"1","1","1","4"
"259","Cluster_1452_evm.TU.chromosome_1.10","Cluster_1452","evm.TU.chromosome_1.10",0.8,0.737864787372622,0.866025403784439,"3","3","3","5"
"260","Cluster_1452_evm.TU.chromosome_1.1640","Cluster_1452","evm.TU.chromosome_1.1640",0.4,0.2,1,"1","1","1","4"
"261","Cluster_1452_evm.TU.chromosome_1.1648","Cluster_1452","evm.TU.chromosome_1.1648",0.2,-1,1,"1","1","1","4"
"262","Cluster_1452_evm.TU.chromosome_1.1781","Cluster_1452","evm.TU.chromosome_1.1781",-0.8,0.2,-1,"4","4","4","1"
"263","Cluster_1452_evm.TU.chromosome_1.1794","Cluster_1452","evm.TU.chromosome_1.1794",0.4,-0.4,0.5,"1","1","1","4"
"264","Cluster_1452_evm.TU.chromosome_1.1838","Cluster_1452","evm.TU.chromosome_1.1838",-0.2,0.258198889747161,-1,"4","4","4","1"
"265","Cluster_1452_evm.TU.chromosome_1.1863","Cluster_1452","evm.TU.chromosome_1.1863",0.8,-0.2,0.5,"1","1","1","4"
"266","Cluster_1452_evm.TU.chromosome_1.457","Cluster_1452","evm.TU.chromosome_1.457",-1,-0.4,1,"5","5","5","2"
"267","Cluster_1452_evm.TU.chromosome_1.47","Cluster_1452","evm.TU.chromosome_1.47",-0.8,0.4,1,"5","5","5","2"
"268","Cluster_1452_evm.TU.chromosome_1.483","Cluster_1452","evm.TU.chromosome_1.483",-0.8,-0.258198889747161,0,"5","5","5","2"
"269","Cluster_1452_evm.TU.chromosome_1.598","Cluster_1452","evm.TU.chromosome_1.598",-0.2,0.8,1,"5","5","5","2"
"270","Cluster_1452_evm.TU.chromosome_1.681","Cluster_1452","evm.TU.chromosome_1.681",0,0.210818510677892,1,"5","5","5","2"
"271","Cluster_1452_evm.TU.chromosome_1.728","Cluster_1452","evm.TU.chromosome_1.728",1,0.4,0.5,"2","2","2","3"
"272","Cluster_1452_evm.TU.chromosome_10.1392","Cluster_1452","evm.TU.chromosome_10.1392",1,0.4,1,"1","1","1","4"
"273","Cluster_1452_evm.TU.chromosome_10.1413","Cluster_1452","evm.TU.chromosome_10.1413",-0.4,0.4,1,"5","5","5","2"
"274","Cluster_1452_evm.TU.chromosome_10.1435","Cluster_1452","evm.TU.chromosome_10.1435",0.4,-0.8,1,"1","1","1","4"
"275","Cluster_1452_evm.TU.chromosome_10.1692","Cluster_1452","evm.TU.chromosome_10.1692",-0.2,-1,0.5,"1","1","1","4"
"276","Cluster_1452_evm.TU.chromosome_10.1701","Cluster_1452","evm.TU.chromosome_10.1701",-0.4,0.4,1,"5","5","5","2"
"277","Cluster_1452_evm.TU.chromosome_10.1854","Cluster_1452","evm.TU.chromosome_10.1854",0.6,0.4,1,"1","1","1","4"
"278","Cluster_1452_evm.TU.chromosome_10.1888","Cluster_1452","evm.TU.chromosome_10.1888",-0.2,-1,0.5,"1","1","1","4"
"279","Cluster_1452_evm.TU.chromosome_10.194","Cluster_1452","evm.TU.chromosome_10.194",0,0.8,-0.5,"4","4","4","1"
"280","Cluster_1452_evm.TU.chromosome_10.2198","Cluster_1452","evm.TU.chromosome_10.2198",0.4,-0.8,0.5,"1","1","1","4"
"281","Cluster_1452_evm.TU.chromosome_10.2395","Cluster_1452","evm.TU.chromosome_10.2395",-0.8,-0.2,-1,"4","4","4","1"
"282","Cluster_1452_evm.TU.chromosome_10.2463","Cluster_1452","evm.TU.chromosome_10.2463",0.6,0.774596669241483,1,"3","3","3","5"
"283","Cluster_1452_evm.TU.chromosome_10.2595","Cluster_1452","evm.TU.chromosome_10.2595",0.4,-0.4,-0.5,"2","2","2","3"
"284","Cluster_1452_evm.TU.chromosome_10.2613","Cluster_1452","evm.TU.chromosome_10.2613",0.4,0,-1,"2","2","2","3"
"285","Cluster_1452_evm.TU.chromosome_10.2886","Cluster_1452","evm.TU.chromosome_10.2886",-0.6,0.632455532033676,1,"5","5","5","2"
"286","Cluster_1452_evm.TU.chromosome_10.2937","Cluster_1452","evm.TU.chromosome_10.2937",-0.948683298050514,-0.4,0.5,"5","5","5","2"
"287","Cluster_1452_evm.TU.chromosome_10.2938","Cluster_1452","evm.TU.chromosome_10.2938",-0.948683298050514,0,0,"5","5","5","2"
"288","Cluster_1452_evm.TU.chromosome_10.3020","Cluster_1452","evm.TU.chromosome_10.3020",0.4,0.4,-0.5,"4","4","4","1"
"289","Cluster_1452_evm.TU.chromosome_10.3172","Cluster_1452","evm.TU.chromosome_10.3172",-0.6,0.2,1,"5","5","5","2"
"290","Cluster_1452_evm.TU.chromosome_10.3206","Cluster_1452","evm.TU.chromosome_10.3206",-0.737864787372622,0.4,0.5,"5","5","5","2"
"291","Cluster_1452_evm.TU.chromosome_10.347","Cluster_1452","evm.TU.chromosome_10.347",0,0,1,"1","1","1","4"
"292","Cluster_1452_evm.TU.chromosome_10.37","Cluster_1452","evm.TU.chromosome_10.37",0.4,0.4,0.5,"3","3","3","5"
"293","Cluster_1452_evm.TU.chromosome_10.669","Cluster_1452","evm.TU.chromosome_10.669",0,0.632455532033676,0,"4","4","4","1"
"294","Cluster_1452_evm.TU.chromosome_10.691","Cluster_1452","evm.TU.chromosome_10.691",0,0.4,1,"5","5","5","2"
"295","Cluster_1452_evm.TU.chromosome_10.885","Cluster_1452","evm.TU.chromosome_10.885",0,0.210818510677892,-0.5,"4","4","4","1"
"296","Cluster_1452_evm.TU.chromosome_10.99","Cluster_1452","evm.TU.chromosome_10.99",-0.4,-0.4,-1,"3","3","3","5"
"297","Cluster_1452_evm.TU.chromosome_11.1158","Cluster_1452","evm.TU.chromosome_11.1158",0.8,0.2,-0.5,"2","2","2","3"
"298","Cluster_1452_evm.TU.chromosome_11.1168","Cluster_1452","evm.TU.chromosome_11.1168",-0.4,0,-1,"4","4","4","1"
"299","Cluster_1452_evm.TU.chromosome_11.1215","Cluster_1452","evm.TU.chromosome_11.1215",-0.8,-0.2,0.5,"5","5","5","2"
"300","Cluster_1452_evm.TU.chromosome_11.1274","Cluster_1452","evm.TU.chromosome_11.1274",0.6,0.4,0.5,"3","3","3","5"
"301","Cluster_1452_evm.TU.chromosome_11.1286","Cluster_1452","evm.TU.chromosome_11.1286",0.8,0.210818510677892,1,"1","1","1","4"
"302","Cluster_1452_evm.TU.chromosome_11.1356","Cluster_1452","evm.TU.chromosome_11.1356",0,-0.2,1,"1","1","1","4"
"303","Cluster_1452_evm.TU.chromosome_11.1862","Cluster_1452","evm.TU.chromosome_11.1862",0.4,0,1,"1","1","1","4"
"304","Cluster_1452_evm.TU.chromosome_11.1907","Cluster_1452","evm.TU.chromosome_11.1907",-0.2,0.2,1,"5","5","5","2"
"305","Cluster_1452_evm.TU.chromosome_11.1963","Cluster_1452","evm.TU.chromosome_11.1963",0.4,0.2,1,"1","1","1","4"
"306","Cluster_1452_evm.TU.chromosome_11.2055","Cluster_1452","evm.TU.chromosome_11.2055",0,0.4,1,"5","5","5","2"
"307","Cluster_1452_evm.TU.chromosome_11.2190","Cluster_1452","evm.TU.chromosome_11.2190",0.8,0.8,1,"3","3","3","5"
"308","Cluster_1452_evm.TU.chromosome_11.2473","Cluster_1452","evm.TU.chromosome_11.2473",-0.6,1,1,"5","5","5","2"
"309","Cluster_1452_evm.TU.chromosome_11.2716","Cluster_1452","evm.TU.chromosome_11.2716",0,0.2,0.5,"3","3","3","5"
"310","Cluster_1452_evm.TU.chromosome_11.2822","Cluster_1452","evm.TU.chromosome_11.2822",-0.4,0.4,-1,"4","4","4","1"
"311","Cluster_1452_evm.TU.chromosome_11.2872","Cluster_1452","evm.TU.chromosome_11.2872",-0.8,-0.8,1,"1","1","1","4"
"312","Cluster_1452_evm.TU.chromosome_11.293","Cluster_1452","evm.TU.chromosome_11.293",0.4,0,-0.5,"2","2","2","3"
"313","Cluster_1452_evm.TU.chromosome_11.294","Cluster_1452","evm.TU.chromosome_11.294",0.4,-0.6,0.5,"1","1","1","4"
"314","Cluster_1452_evm.TU.chromosome_11.3084","Cluster_1452","evm.TU.chromosome_11.3084",0.8,0.8,1,"3","3","3","5"
"315","Cluster_1452_evm.TU.chromosome_11.3088","Cluster_1452","evm.TU.chromosome_11.3088",0.4,-0.8,1,"1","1","1","4"
"316","Cluster_1452_evm.TU.chromosome_11.40","Cluster_1452","evm.TU.chromosome_11.40",0.8,-0.8,-0.5,"2","2","2","3"
"317","Cluster_1452_evm.TU.chromosome_11.45","Cluster_1452","evm.TU.chromosome_11.45",-0.2,-1,0.5,"1","1","1","4"
"318","Cluster_1452_evm.TU.chromosome_11.664","Cluster_1452","evm.TU.chromosome_11.664",0.8,0.4,1,"1","1","1","4"
"319","Cluster_1452_evm.TU.chromosome_11.769","Cluster_1452","evm.TU.chromosome_11.769",-0.2,-0.4,-1,"2","2","2","3"
"320","Cluster_1452_evm.TU.chromosome_11.79","Cluster_1452","evm.TU.chromosome_11.79",-1,-0.6,1,"5","5","5","2"
"321","Cluster_1452_evm.TU.chromosome_11.827","Cluster_1452","evm.TU.chromosome_11.827",0.2,0.2,0.5,"3","3","3","5"
"322","Cluster_1452_evm.TU.chromosome_11.844","Cluster_1452","evm.TU.chromosome_11.844",-0.737864787372622,-0.4,0.866025403784439,"5","5","5","2"
"323","Cluster_1452_evm.TU.chromosome_12.1390","Cluster_1452","evm.TU.chromosome_12.1390",-0.6,0.2,0.5,"5","5","5","2"
"324","Cluster_1452_evm.TU.chromosome_12.1420","Cluster_1452","evm.TU.chromosome_12.1420",0.4,-0.8,1,"1","1","1","4"
"325","Cluster_1452_evm.TU.chromosome_12.1439","Cluster_1452","evm.TU.chromosome_12.1439",0.774596669241483,0,1,"1","1","1","4"
"326","Cluster_1452_evm.TU.chromosome_12.1474","Cluster_1452","evm.TU.chromosome_12.1474",-0.2,0.8,1,"5","5","5","2"
"327","Cluster_1452_evm.TU.chromosome_12.1510","Cluster_1452","evm.TU.chromosome_12.1510",-0.4,0.4,0.5,"5","5","5","2"
"328","Cluster_1452_evm.TU.chromosome_12.1521","Cluster_1452","evm.TU.chromosome_12.1521",-0.774596669241483,0.948683298050514,-0.5,"4","4","4","1"
"329","Cluster_1452_evm.TU.chromosome_12.1523","Cluster_1452","evm.TU.chromosome_12.1523",0.774596669241483,0.8,-1,"4","4","4","1"
"330","Cluster_1452_evm.TU.chromosome_12.1686","Cluster_1452","evm.TU.chromosome_12.1686",-0.8,-1,0.866025403784439,"1","1","1","4"
"331","Cluster_1452_evm.TU.chromosome_12.1730","Cluster_1452","evm.TU.chromosome_12.1730",-0.8,0.4,0.5,"5","5","5","2"
"332","Cluster_1452_evm.TU.chromosome_12.1788","Cluster_1452","evm.TU.chromosome_12.1788",-0.4,-0.6,1,"1","1","1","4"
"333","Cluster_1452_evm.TU.chromosome_12.1868","Cluster_1452","evm.TU.chromosome_12.1868",-0.4,0.4,0.5,"5","5","5","2"
"334","Cluster_1452_evm.TU.chromosome_12.1871","Cluster_1452","evm.TU.chromosome_12.1871",-0.4,0.8,0.5,"5","5","5","2"
"335","Cluster_1452_evm.TU.chromosome_12.1876","Cluster_1452","evm.TU.chromosome_12.1876",-0.4,1,0.5,"5","5","5","2"
"336","Cluster_1452_evm.TU.chromosome_12.2077","Cluster_1452","evm.TU.chromosome_12.2077",-0.737864787372622,0.774596669241483,1,"5","5","5","2"
"337","Cluster_1452_evm.TU.chromosome_12.2150","Cluster_1452","evm.TU.chromosome_12.2150",-0.4,0.774596669241483,1,"5","5","5","2"
"338","Cluster_1452_evm.TU.chromosome_12.2195","Cluster_1452","evm.TU.chromosome_12.2195",-0.4,0.8,0.5,"5","5","5","2"
"339","Cluster_1452_evm.TU.chromosome_12.2429","Cluster_1452","evm.TU.chromosome_12.2429",-0.774596669241483,0.737864787372622,1,"5","5","5","2"
"340","Cluster_1452_evm.TU.chromosome_12.246","Cluster_1452","evm.TU.chromosome_12.246",0.8,0.4,0.866025403784439,"3","3","3","5"
"341","Cluster_1452_evm.TU.chromosome_12.2517","Cluster_1452","evm.TU.chromosome_12.2517",0.4,0.210818510677892,1,"1","1","1","4"
"342","Cluster_1452_evm.TU.chromosome_12.2598","Cluster_1452","evm.TU.chromosome_12.2598",1,0.2,0.5,"2","2","2","3"
"343","Cluster_1452_evm.TU.chromosome_12.2729","Cluster_1452","evm.TU.chromosome_12.2729",1,0.632455532033676,0.5,"3","3","3","5"
"344","Cluster_1452_evm.TU.chromosome_12.276","Cluster_1452","evm.TU.chromosome_12.276",0.2,-0.4,1,"1","1","1","4"
"345","Cluster_1452_evm.TU.chromosome_12.283","Cluster_1452","evm.TU.chromosome_12.283",0.4,0.4,1,"3","3","3","5"
"346","Cluster_1452_evm.TU.chromosome_12.2870","Cluster_1452","evm.TU.chromosome_12.2870",0,-0.8,0.5,"1","1","1","4"
"347","Cluster_1452_evm.TU.chromosome_12.3006","Cluster_1452","evm.TU.chromosome_12.3006",0,0,0.5,"3","3","3","5"
"348","Cluster_1452_evm.TU.chromosome_12.3074","Cluster_1452","evm.TU.chromosome_12.3074",0.4,0.632455532033676,1,"3","3","3","5"
"349","Cluster_1452_evm.TU.chromosome_12.3136","Cluster_1452","evm.TU.chromosome_12.3136",0,-0.4,0.5,"1","1","1","4"
"350","Cluster_1452_evm.TU.chromosome_12.3157","Cluster_1452","evm.TU.chromosome_12.3157",0,0.210818510677892,-1,"4","4","4","1"
"351","Cluster_1452_evm.TU.chromosome_12.3166","Cluster_1452","evm.TU.chromosome_12.3166",0.8,0.210818510677892,1,"1","1","1","4"
"352","Cluster_1452_evm.TU.chromosome_12.317","Cluster_1452","evm.TU.chromosome_12.317",0.4,0.632455532033676,1,"3","3","3","5"
"353","Cluster_1452_evm.TU.chromosome_12.3192","Cluster_1452","evm.TU.chromosome_12.3192",-0.4,-0.4,1,"1","1","1","4"
"354","Cluster_1452_evm.TU.chromosome_12.3231","Cluster_1452","evm.TU.chromosome_12.3231",0.316227766016838,-0.8,0.866025403784439,"1","1","1","4"
"355","Cluster_1452_evm.TU.chromosome_12.3388","Cluster_1452","evm.TU.chromosome_12.3388",0.2,0.4,1,"5","5","5","2"
"356","Cluster_1452_evm.TU.chromosome_12.3449","Cluster_1452","evm.TU.chromosome_12.3449",-0.8,0.774596669241483,0,"5","5","5","2"
"357","Cluster_1452_evm.TU.chromosome_12.3476","Cluster_1452","evm.TU.chromosome_12.3476",-0.6,-0.4,0.866025403784439,"5","5","5","2"
"358","Cluster_1452_evm.TU.chromosome_12.3556","Cluster_1452","evm.TU.chromosome_12.3556",-0.4,-0.4,1,"1","1","1","4"
"359","Cluster_1452_evm.TU.chromosome_12.3672","Cluster_1452","evm.TU.chromosome_12.3672",-0.4,0.632455532033676,0.866025403784439,"5","5","5","2"
"360","Cluster_1452_evm.TU.chromosome_12.3886","Cluster_1452","evm.TU.chromosome_12.3886",0.4,-0.4,0.5,"1","1","1","4"
"361","Cluster_1452_evm.TU.chromosome_12.3924","Cluster_1452","evm.TU.chromosome_12.3924",-0.4,-0.8,0,"1","1","1","4"
"362","Cluster_1452_evm.TU.chromosome_12.4122","Cluster_1452","evm.TU.chromosome_12.4122",0.2,0.632455532033676,1,"5","5","5","2"
"363","Cluster_1452_evm.TU.chromosome_12.418","Cluster_1452","evm.TU.chromosome_12.418",-0.4,0.2,0.5,"5","5","5","2"
"364","Cluster_1452_evm.TU.chromosome_12.467","Cluster_1452","evm.TU.chromosome_12.467",-1,0.6,1,"5","5","5","2"
"365","Cluster_1452_evm.TU.chromosome_12.928","Cluster_1452","evm.TU.chromosome_12.928",0.4,0.4,1,"3","3","3","5"
"366","Cluster_1452_evm.TU.chromosome_13.1093","Cluster_1452","evm.TU.chromosome_13.1093",-0.6,-0.4,0.5,"5","5","5","2"
"367","Cluster_1452_evm.TU.chromosome_13.1226","Cluster_1452","evm.TU.chromosome_13.1226",0.6,0.4,1,"1","1","1","4"
"368","Cluster_1452_evm.TU.chromosome_13.133","Cluster_1452","evm.TU.chromosome_13.133",0.8,0.8,1,"3","3","3","5"
