"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"1001","Cluster_1453_evm.TU.chromosome_13.1612","Cluster_1453","evm.TU.chromosome_13.1612","TP7",-0.5,0.8,"3"
"1002","Cluster_1453_evm.TU.chromosome_13.1666","Cluster_1453","evm.TU.chromosome_13.1666","TP7",-0.5,0.774596669241483,"3"
"1003","Cluster_1453_evm.TU.chromosome_13.1672","Cluster_1453","evm.TU.chromosome_13.1672","TP7",-0.5,-0.4,"1"
"1004","Cluster_1453_evm.TU.chromosome_13.1682","Cluster_1453","evm.TU.chromosome_13.1682","TP7",-0.5,0.737864787372622,"3"
"1005","Cluster_1453_evm.TU.chromosome_13.1683","Cluster_1453","evm.TU.chromosome_13.1683","TP7",-0.5,1,"3"
"1006","Cluster_1453_evm.TU.chromosome_13.1707","Cluster_1453","evm.TU.chromosome_13.1707","TP7",-0.5,-0.4,"1"
"1007","Cluster_1453_evm.TU.chromosome_13.1822","Cluster_1453","evm.TU.chromosome_13.1822","TP7",-0.5,0.8,"3"
"1008","Cluster_1453_evm.TU.chromosome_13.186","Cluster_1453","evm.TU.chromosome_13.186","TP7",0.5,0.737864787372622,"2"
"1009","Cluster_1453_evm.TU.chromosome_13.1896","Cluster_1453","evm.TU.chromosome_13.1896","TP7",0.5,0.774596669241483,"2"
"1010","Cluster_1453_evm.TU.chromosome_13.2014","Cluster_1453","evm.TU.chromosome_13.2014","TP7",0.5,0.2,"2"
"1011","Cluster_1453_evm.TU.chromosome_13.2083","Cluster_1453","evm.TU.chromosome_13.2083","TP7",0,0.737864787372622,"1"
"1012","Cluster_1453_evm.TU.chromosome_13.2106","Cluster_1453","evm.TU.chromosome_13.2106","TP7",-0.866025403784439,0.948683298050514,"3"
"1013","Cluster_1453_evm.TU.chromosome_13.2107","Cluster_1453","evm.TU.chromosome_13.2107","TP7",0.5,0,"2"
"1014","Cluster_1453_evm.TU.chromosome_13.2118","Cluster_1453","evm.TU.chromosome_13.2118","TP7",-0.5,-0.4,"1"
"1015","Cluster_1453_evm.TU.chromosome_13.2125","Cluster_1453","evm.TU.chromosome_13.2125","TP7",0.866025403784439,0.737864787372622,"2"
"1016","Cluster_1453_evm.TU.chromosome_13.2187","Cluster_1453","evm.TU.chromosome_13.2187","TP7",-0.5,0,"1"
"1017","Cluster_1453_evm.TU.chromosome_13.2226","Cluster_1453","evm.TU.chromosome_13.2226","TP7",0.5,0.737864787372622,"2"
"1018","Cluster_1453_evm.TU.chromosome_13.2308","Cluster_1453","evm.TU.chromosome_13.2308","TP7",0.866025403784439,0.737864787372622,"2"
"1019","Cluster_1453_evm.TU.chromosome_13.2355","Cluster_1453","evm.TU.chromosome_13.2355","TP7",-0.5,0.8,"3"
"1020","Cluster_1453_evm.TU.chromosome_13.2389","Cluster_1453","evm.TU.chromosome_13.2389","TP7",-0.5,0.8,"3"
"1021","Cluster_1453_evm.TU.chromosome_13.2396","Cluster_1453","evm.TU.chromosome_13.2396","TP7",-0.5,-0.8,"1"
"1022","Cluster_1453_evm.TU.chromosome_13.2468","Cluster_1453","evm.TU.chromosome_13.2468","TP7",-0.5,0.737864787372622,"3"
"1023","Cluster_1453_evm.TU.chromosome_13.2480","Cluster_1453","evm.TU.chromosome_13.2480","TP7",0.5,0.2,"2"
"1024","Cluster_1453_evm.TU.chromosome_13.2486","Cluster_1453","evm.TU.chromosome_13.2486","TP7",0.5,-0.4,"2"
"1025","Cluster_1453_evm.TU.chromosome_13.2523","Cluster_1453","evm.TU.chromosome_13.2523","TP7",-0.5,0.4,"3"
"1026","Cluster_1453_evm.TU.chromosome_13.27","Cluster_1453","evm.TU.chromosome_13.27","TP7",-0.5,0.4,"3"
"1027","Cluster_1453_evm.TU.chromosome_13.2720","Cluster_1453","evm.TU.chromosome_13.2720","TP7",0.5,0.6,"2"
"1028","Cluster_1453_evm.TU.chromosome_13.2730","Cluster_1453","evm.TU.chromosome_13.2730","TP7",0.5,-0.2,"2"
"1029","Cluster_1453_evm.TU.chromosome_13.2740","Cluster_1453","evm.TU.chromosome_13.2740","TP7",-0.5,0,"1"
"1030","Cluster_1453_evm.TU.chromosome_13.2769","Cluster_1453","evm.TU.chromosome_13.2769","TP7",-0.5,-0.316227766016838,"1"
"1031","Cluster_1453_evm.TU.chromosome_13.2797","Cluster_1453","evm.TU.chromosome_13.2797","TP7",0.5,0.4,"2"
"1032","Cluster_1453_evm.TU.chromosome_13.2799","Cluster_1453","evm.TU.chromosome_13.2799","TP7",-0.5,-0.2,"1"
"1033","Cluster_1453_evm.TU.chromosome_13.2801","Cluster_1453","evm.TU.chromosome_13.2801","TP7",0.5,-0.8,"2"
"1034","Cluster_1453_evm.TU.chromosome_13.2802","Cluster_1453","evm.TU.chromosome_13.2802","TP7",-0.5,-0.6,"1"
"1035","Cluster_1453_evm.TU.chromosome_13.2822","Cluster_1453","evm.TU.chromosome_13.2822","TP7",-0.866025403784439,0.258198889747161,"3"
"1036","Cluster_1453_evm.TU.chromosome_13.2839","Cluster_1453","evm.TU.chromosome_13.2839","TP7",0.5,-0.632455532033676,"2"
"1037","Cluster_1453_evm.TU.chromosome_13.2847","Cluster_1453","evm.TU.chromosome_13.2847","TP7",-0.5,0.6,"3"
"1038","Cluster_1453_evm.TU.chromosome_13.2907","Cluster_1453","evm.TU.chromosome_13.2907","TP7",0.866025403784439,0.948683298050514,"2"
"1039","Cluster_1453_evm.TU.chromosome_13.2957","Cluster_1453","evm.TU.chromosome_13.2957","TP7",0.5,-0.4,"2"
"1040","Cluster_1453_evm.TU.chromosome_13.2959","Cluster_1453","evm.TU.chromosome_13.2959","TP7",0.5,-0.4,"2"
"1041","Cluster_1453_evm.TU.chromosome_13.2991","Cluster_1453","evm.TU.chromosome_13.2991","TP7",0.5,-1,"2"
"1042","Cluster_1453_evm.TU.chromosome_13.3001","Cluster_1453","evm.TU.chromosome_13.3001","TP7",0.5,0.6,"2"
"1043","Cluster_1453_evm.TU.chromosome_13.3226","Cluster_1453","evm.TU.chromosome_13.3226","TP7",-0.5,0.4,"3"
"1044","Cluster_1453_evm.TU.chromosome_13.3229","Cluster_1453","evm.TU.chromosome_13.3229","TP7",-0.5,0.8,"3"
"1045","Cluster_1453_evm.TU.chromosome_13.3281","Cluster_1453","evm.TU.chromosome_13.3281","TP7",-1,0.4,"3"
"1046","Cluster_1453_evm.TU.chromosome_13.3296","Cluster_1453","evm.TU.chromosome_13.3296","TP7",0.5,0.6,"2"
"1047","Cluster_1453_evm.TU.chromosome_13.3336","Cluster_1453","evm.TU.chromosome_13.3336","TP7",0.5,0.737864787372622,"2"
"1048","Cluster_1453_evm.TU.chromosome_13.3370","Cluster_1453","evm.TU.chromosome_13.3370","TP7",0.5,0.948683298050514,"2"
"1049","Cluster_1453_evm.TU.chromosome_13.3463","Cluster_1453","evm.TU.chromosome_13.3463","TP7",-0.5,0,"1"
"1050","Cluster_1453_evm.TU.chromosome_13.3546","Cluster_1453","evm.TU.chromosome_13.3546","TP7",0.5,0.4,"2"
"1051","Cluster_1453_evm.TU.chromosome_13.3578","Cluster_1453","evm.TU.chromosome_13.3578","TP7",-0.866025403784439,0.774596669241483,"3"
"1052","Cluster_1453_evm.TU.chromosome_13.3625","Cluster_1453","evm.TU.chromosome_13.3625","TP7",-0.866025403784439,0.737864787372622,"3"
"1053","Cluster_1453_evm.TU.chromosome_13.3634","Cluster_1453","evm.TU.chromosome_13.3634","TP7",0.5,0.737864787372622,"2"
"1054","Cluster_1453_evm.TU.chromosome_13.369","Cluster_1453","evm.TU.chromosome_13.369","TP7",-0.5,0.8,"3"
"1055","Cluster_1453_evm.TU.chromosome_13.370","Cluster_1453","evm.TU.chromosome_13.370","TP7",0.5,-0.2,"2"
"1056","Cluster_1453_evm.TU.chromosome_13.371","Cluster_1453","evm.TU.chromosome_13.371","TP7",-0.5,0.2,"1"
"1057","Cluster_1453_evm.TU.chromosome_13.3721","Cluster_1453","evm.TU.chromosome_13.3721","TP7",-0.866025403784439,0.774596669241483,"3"
"1058","Cluster_1453_evm.TU.chromosome_13.374","Cluster_1453","evm.TU.chromosome_13.374","TP7",0.866025403784439,0.210818510677892,"2"
"1059","Cluster_1453_evm.TU.chromosome_13.3752","Cluster_1453","evm.TU.chromosome_13.3752","TP7",-0.5,-0.258198889747161,"1"
"1060","Cluster_1453_evm.TU.chromosome_13.3790","Cluster_1453","evm.TU.chromosome_13.3790","TP7",0.5,-0.4,"2"
"1061","Cluster_1453_evm.TU.chromosome_13.3866","Cluster_1453","evm.TU.chromosome_13.3866","TP7",-0.5,-0.4,"1"
"1062","Cluster_1453_evm.TU.chromosome_13.388","Cluster_1453","evm.TU.chromosome_13.388","TP7",-0.866025403784439,0.774596669241483,"3"
"1063","Cluster_1453_evm.TU.chromosome_13.3939","Cluster_1453","evm.TU.chromosome_13.3939","TP7",-0.5,0.4,"3"
"1064","Cluster_1453_evm.TU.chromosome_13.395","Cluster_1453","evm.TU.chromosome_13.395","TP7",0.5,0.948683298050514,"2"
"1065","Cluster_1453_evm.TU.chromosome_13.3992","Cluster_1453","evm.TU.chromosome_13.3992","TP7",-0.5,-0.2,"1"
"1066","Cluster_1453_evm.TU.chromosome_13.4015","Cluster_1453","evm.TU.chromosome_13.4015","TP7",-0.5,0.948683298050514,"3"
"1067","Cluster_1453_evm.TU.chromosome_13.4053","Cluster_1453","evm.TU.chromosome_13.4053","TP7",0.5,0.2,"2"
"1068","Cluster_1453_evm.TU.chromosome_13.406","Cluster_1453","evm.TU.chromosome_13.406","TP7",0.5,-0.8,"2"
"1069","Cluster_1453_evm.TU.chromosome_13.4077","Cluster_1453","evm.TU.chromosome_13.4077","TP7",-0.5,-0.8,"1"
"1070","Cluster_1453_evm.TU.chromosome_13.4078","Cluster_1453","evm.TU.chromosome_13.4078","TP7",0.5,0.4,"2"
"1071","Cluster_1453_evm.TU.chromosome_13.4105","Cluster_1453","evm.TU.chromosome_13.4105","TP7",0.5,0.4,"2"
"1072","Cluster_1453_evm.TU.chromosome_13.4114","Cluster_1453","evm.TU.chromosome_13.4114","TP7",0.5,0.4,"2"
"1073","Cluster_1453_evm.TU.chromosome_13.413","Cluster_1453","evm.TU.chromosome_13.413","TP7",0.5,0.737864787372622,"2"
"1074","Cluster_1453_evm.TU.chromosome_13.4132","Cluster_1453","evm.TU.chromosome_13.4132","TP7",-0.5,0.737864787372622,"3"
"1075","Cluster_1453_evm.TU.chromosome_13.4161","Cluster_1453","evm.TU.chromosome_13.4161","TP7",0.5,0.4,"2"
"1076","Cluster_1453_evm.TU.chromosome_13.417","Cluster_1453","evm.TU.chromosome_13.417","TP7",-0.5,0,"1"
"1077","Cluster_1453_evm.TU.chromosome_13.426","Cluster_1453","evm.TU.chromosome_13.426","TP7",-0.5,-0.2,"1"
"1078","Cluster_1453_evm.TU.chromosome_13.427","Cluster_1453","evm.TU.chromosome_13.427","TP7",-0.5,0.737864787372622,"3"
"1079","Cluster_1453_evm.TU.chromosome_13.444","Cluster_1453","evm.TU.chromosome_13.444","TP7",-0.5,0.8,"3"
"1080","Cluster_1453_evm.TU.chromosome_13.494","Cluster_1453","evm.TU.chromosome_13.494","TP7",-0.5,-0.8,"1"
"1081","Cluster_1453_evm.TU.chromosome_13.517","Cluster_1453","evm.TU.chromosome_13.517","TP7",-0.5,0.8,"3"
"1082","Cluster_1453_evm.TU.chromosome_13.53","Cluster_1453","evm.TU.chromosome_13.53","TP7",-0.5,-0.4,"1"
"1083","Cluster_1453_evm.TU.chromosome_13.55","Cluster_1453","evm.TU.chromosome_13.55","TP7",-0.5,-0.2,"1"
"1084","Cluster_1453_evm.TU.chromosome_13.569","Cluster_1453","evm.TU.chromosome_13.569","TP7",0.5,0.737864787372622,"2"
"1085","Cluster_1453_evm.TU.chromosome_13.63","Cluster_1453","evm.TU.chromosome_13.63","TP7",0.5,0.8,"2"
"1086","Cluster_1453_evm.TU.chromosome_13.639","Cluster_1453","evm.TU.chromosome_13.639","TP7",1,0,"2"
"1087","Cluster_1453_evm.TU.chromosome_13.650","Cluster_1453","evm.TU.chromosome_13.650","TP7",-0.5,0.737864787372622,"3"
"1088","Cluster_1453_evm.TU.chromosome_13.685","Cluster_1453","evm.TU.chromosome_13.685","TP7",-0.5,-0.316227766016838,"1"
"1089","Cluster_1453_evm.TU.chromosome_13.732","Cluster_1453","evm.TU.chromosome_13.732","TP7",-0.5,0.948683298050514,"3"
"1090","Cluster_1453_evm.TU.chromosome_13.801","Cluster_1453","evm.TU.chromosome_13.801","TP7",0.866025403784439,1,"2"
"1091","Cluster_1453_evm.TU.chromosome_13.836","Cluster_1453","evm.TU.chromosome_13.836","TP7",1,0,"2"
"1092","Cluster_1453_evm.TU.chromosome_13.920","Cluster_1453","evm.TU.chromosome_13.920","TP7",-0.5,0.948683298050514,"3"
"1093","Cluster_1453_evm.TU.chromosome_13.944","Cluster_1453","evm.TU.chromosome_13.944","TP7",-0.5,-0.2,"1"
"1094","Cluster_1453_evm.TU.chromosome_13.98","Cluster_1453","evm.TU.chromosome_13.98","TP7",0.5,0.8,"2"
"1095","Cluster_1453_evm.TU.chromosome_14.1077","Cluster_1453","evm.TU.chromosome_14.1077","TP7",0.5,0.8,"2"
"1096","Cluster_1453_evm.TU.chromosome_14.1081","Cluster_1453","evm.TU.chromosome_14.1081","TP7",0.5,-0.8,"2"
"1097","Cluster_1453_evm.TU.chromosome_14.1122","Cluster_1453","evm.TU.chromosome_14.1122","TP7",-0.5,-0.8,"1"
"1098","Cluster_1453_evm.TU.chromosome_14.1305","Cluster_1453","evm.TU.chromosome_14.1305","TP7",0.5,0.737864787372622,"2"
"1099","Cluster_1453_evm.TU.chromosome_14.1309","Cluster_1453","evm.TU.chromosome_14.1309","TP7",0.5,0.737864787372622,"2"
"1100","Cluster_1453_evm.TU.chromosome_14.142","Cluster_1453","evm.TU.chromosome_14.142","TP7",-0.5,0.737864787372622,"3"
"1101","Cluster_1453_evm.TU.chromosome_14.1518","Cluster_1453","evm.TU.chromosome_14.1518","TP7",0.5,0.737864787372622,"2"
"1102","Cluster_1453_evm.TU.chromosome_14.1543","Cluster_1453","evm.TU.chromosome_14.1543","TP7",0.866025403784439,0.258198889747161,"2"
"1103","Cluster_1453_evm.TU.chromosome_14.1581","Cluster_1453","evm.TU.chromosome_14.1581","TP7",-0.5,0.774596669241483,"3"
"1104","Cluster_1453_evm.TU.chromosome_14.1662","Cluster_1453","evm.TU.chromosome_14.1662","TP7",0.866025403784439,0.737864787372622,"2"
"1105","Cluster_1453_evm.TU.chromosome_14.1673","Cluster_1453","evm.TU.chromosome_14.1673","TP7",0.5,0.737864787372622,"2"
"1106","Cluster_1453_evm.TU.chromosome_14.171","Cluster_1453","evm.TU.chromosome_14.171","TP7",0.5,0.2,"2"
"1107","Cluster_1453_evm.TU.chromosome_14.1713","Cluster_1453","evm.TU.chromosome_14.1713","TP7",0.5,-0.4,"2"
"1108","Cluster_1453_evm.TU.chromosome_14.1718","Cluster_1453","evm.TU.chromosome_14.1718","TP7",-0.866025403784439,0.774596669241483,"3"
"1109","Cluster_1453_evm.TU.chromosome_14.1739","Cluster_1453","evm.TU.chromosome_14.1739","TP7",0.5,0,"2"
"1110","Cluster_1453_evm.TU.chromosome_14.1749","Cluster_1453","evm.TU.chromosome_14.1749","TP7",-0.5,0.774596669241483,"3"
"1111","Cluster_1453_evm.TU.chromosome_14.1791","Cluster_1453","evm.TU.chromosome_14.1791","TP7",0.5,0.2,"2"
"1112","Cluster_1453_evm.TU.chromosome_14.2122","Cluster_1453","evm.TU.chromosome_14.2122","TP7",0.5,-0.774596669241483,"2"
"1113","Cluster_1453_evm.TU.chromosome_14.2943","Cluster_1453","evm.TU.chromosome_14.2943","TP7",-0.5,0.4,"3"
"1114","Cluster_1453_evm.TU.chromosome_14.303","Cluster_1453","evm.TU.chromosome_14.303","TP7",0.5,-0.6,"2"
"1115","Cluster_1453_evm.TU.chromosome_14.3053","Cluster_1453","evm.TU.chromosome_14.3053","TP7",0.5,0.948683298050514,"2"
"1116","Cluster_1453_evm.TU.chromosome_14.3089","Cluster_1453","evm.TU.chromosome_14.3089","TP7",-0.5,0.4,"3"
"1117","Cluster_1453_evm.TU.chromosome_14.3193","Cluster_1453","evm.TU.chromosome_14.3193","TP7",-0.866025403784439,0.948683298050514,"3"
"1118","Cluster_1453_evm.TU.chromosome_14.3573","Cluster_1453","evm.TU.chromosome_14.3573","TP7",-0.866025403784439,0.774596669241483,"3"
"1119","Cluster_1453_evm.TU.chromosome_14.3801","Cluster_1453","evm.TU.chromosome_14.3801","TP7",-0.5,-0.4,"1"
"1120","Cluster_1453_evm.TU.chromosome_14.393","Cluster_1453","evm.TU.chromosome_14.393","TP7",0.5,0.737864787372622,"2"
"1121","Cluster_1453_evm.TU.chromosome_14.394","Cluster_1453","evm.TU.chromosome_14.394","TP7",0.5,1,"2"
"1122","Cluster_1453_evm.TU.chromosome_14.3965","Cluster_1453","evm.TU.chromosome_14.3965","TP7",-0.866025403784439,-0.4,"1"
"1123","Cluster_1453_evm.TU.chromosome_14.402","Cluster_1453","evm.TU.chromosome_14.402","TP7",0.5,0.737864787372622,"2"
"1124","Cluster_1453_evm.TU.chromosome_14.4402","Cluster_1453","evm.TU.chromosome_14.4402","TP7",0.5,0.258198889747161,"2"
"1125","Cluster_1453_evm.TU.chromosome_14.4485","Cluster_1453","evm.TU.chromosome_14.4485","TP7",0.5,-0.316227766016838,"2"
"1126","Cluster_1453_evm.TU.chromosome_14.4553","Cluster_1453","evm.TU.chromosome_14.4553","TP7",0.866025403784439,0.948683298050514,"2"
"1127","Cluster_1453_evm.TU.chromosome_14.4736","Cluster_1453","evm.TU.chromosome_14.4736","TP7",-0.5,0.4,"3"
"1128","Cluster_1453_evm.TU.chromosome_14.4748","Cluster_1453","evm.TU.chromosome_14.4748","TP7",0.5,-0.316227766016838,"2"
"1129","Cluster_1453_evm.TU.chromosome_14.477","Cluster_1453","evm.TU.chromosome_14.477","TP7",-0.5,0.4,"3"
"1130","Cluster_1453_evm.TU.chromosome_14.4956","Cluster_1453","evm.TU.chromosome_14.4956","TP7",-0.5,0.948683298050514,"3"
"1131","Cluster_1453_evm.TU.chromosome_14.5023","Cluster_1453","evm.TU.chromosome_14.5023","TP7",-0.5,0.948683298050514,"3"
"1132","Cluster_1453_evm.TU.chromosome_14.5099","Cluster_1453","evm.TU.chromosome_14.5099","TP7",-0.5,0.8,"3"
"1133","Cluster_1453_evm.TU.chromosome_14.5232","Cluster_1453","evm.TU.chromosome_14.5232","TP7",0.5,-0.2,"2"
"1134","Cluster_1453_evm.TU.chromosome_14.5269","Cluster_1453","evm.TU.chromosome_14.5269","TP7",-0.866025403784439,0.4,"3"
"1135","Cluster_1453_evm.TU.chromosome_14.5282","Cluster_1453","evm.TU.chromosome_14.5282","TP7",-0.866025403784439,-0.8,"1"
"1136","Cluster_1453_evm.TU.chromosome_14.5283","Cluster_1453","evm.TU.chromosome_14.5283","TP7",-0.5,1,"3"
"1137","Cluster_1453_evm.TU.chromosome_14.529","Cluster_1453","evm.TU.chromosome_14.529","TP7",-0.5,-0.4,"1"
"1138","Cluster_1453_evm.TU.chromosome_14.5295","Cluster_1453","evm.TU.chromosome_14.5295","TP7",0.5,0.4,"2"
"1139","Cluster_1453_evm.TU.chromosome_14.5308","Cluster_1453","evm.TU.chromosome_14.5308","TP7",0.5,0.8,"2"
"1140","Cluster_1453_evm.TU.chromosome_14.5323","Cluster_1453","evm.TU.chromosome_14.5323","TP7",-0.5,-0.4,"1"
"1141","Cluster_1453_evm.TU.chromosome_14.5347","Cluster_1453","evm.TU.chromosome_14.5347","TP7",1,-0.6,"2"
"1142","Cluster_1453_evm.TU.chromosome_14.5362","Cluster_1453","evm.TU.chromosome_14.5362","TP7",0.5,0.4,"2"
"1143","Cluster_1453_evm.TU.chromosome_14.5364","Cluster_1453","evm.TU.chromosome_14.5364","TP7",-0.5,0.948683298050514,"3"
"1144","Cluster_1453_evm.TU.chromosome_14.5367","Cluster_1453","evm.TU.chromosome_14.5367","TP7",-0.5,-1,"1"
"1145","Cluster_1453_evm.TU.chromosome_14.5375","Cluster_1453","evm.TU.chromosome_14.5375","TP7",-0.5,0.737864787372622,"3"
"1146","Cluster_1453_evm.TU.chromosome_14.5425","Cluster_1453","evm.TU.chromosome_14.5425","TP7",0.5,-0.8,"2"
"1147","Cluster_1453_evm.TU.chromosome_14.5459","Cluster_1453","evm.TU.chromosome_14.5459","TP7",0.5,0.737864787372622,"2"
"1148","Cluster_1453_evm.TU.chromosome_14.5469","Cluster_1453","evm.TU.chromosome_14.5469","TP7",-0.5,0.948683298050514,"3"
"1149","Cluster_1453_evm.TU.chromosome_14.5538","Cluster_1453","evm.TU.chromosome_14.5538","TP7",0.5,-0.632455532033676,"2"
"1150","Cluster_1453_evm.TU.chromosome_14.554","Cluster_1453","evm.TU.chromosome_14.554","TP7",-0.5,0.2,"1"
"1151","Cluster_1453_evm.TU.chromosome_14.557","Cluster_1453","evm.TU.chromosome_14.557","TP7",-0.5,-0.4,"1"
"1152","Cluster_1453_evm.TU.chromosome_14.562","Cluster_1453","evm.TU.chromosome_14.562","TP7",-0.5,-0.4,"1"
"1153","Cluster_1453_evm.TU.chromosome_14.5620","Cluster_1453","evm.TU.chromosome_14.5620","TP7",0.866025403784439,0.4,"2"
"1154","Cluster_1453_evm.TU.chromosome_14.5697","Cluster_1453","evm.TU.chromosome_14.5697","TP7",-0.5,0.948683298050514,"3"
"1155","Cluster_1453_evm.TU.chromosome_14.5780","Cluster_1453","evm.TU.chromosome_14.5780","TP7",-0.5,0.2,"1"
"1156","Cluster_1453_evm.TU.chromosome_14.5793","Cluster_1453","evm.TU.chromosome_14.5793","TP7",0.5,0.8,"2"
"1157","Cluster_1453_evm.TU.chromosome_14.5926","Cluster_1453","evm.TU.chromosome_14.5926","TP7",0.5,-0.4,"2"
"1158","Cluster_1453_evm.TU.chromosome_14.5927","Cluster_1453","evm.TU.chromosome_14.5927","TP7",-0.5,-0.4,"1"
"1159","Cluster_1453_evm.TU.chromosome_14.5991","Cluster_1453","evm.TU.chromosome_14.5991","TP7",-0.5,0.948683298050514,"3"
"1160","Cluster_1453_evm.TU.chromosome_14.6067","Cluster_1453","evm.TU.chromosome_14.6067","TP7",-0.5,0.316227766016838,"3"
"1161","Cluster_1453_evm.TU.chromosome_14.6100","Cluster_1453","evm.TU.chromosome_14.6100","TP7",-1,1,"3"
"1162","Cluster_1453_evm.TU.chromosome_14.6138","Cluster_1453","evm.TU.chromosome_14.6138","TP7",-0.5,0,"1"
"1163","Cluster_1453_evm.TU.chromosome_14.6198","Cluster_1453","evm.TU.chromosome_14.6198","TP7",-0.5,0,"1"
"1164","Cluster_1453_evm.TU.chromosome_14.6215","Cluster_1453","evm.TU.chromosome_14.6215","TP7",0.5,0.948683298050514,"2"
"1165","Cluster_1453_evm.TU.chromosome_14.624","Cluster_1453","evm.TU.chromosome_14.624","TP7",0.5,-0.8,"2"
"1166","Cluster_1453_evm.TU.chromosome_14.6278","Cluster_1453","evm.TU.chromosome_14.6278","TP7",1,-0.8,"2"
"1167","Cluster_1453_evm.TU.chromosome_14.6292","Cluster_1453","evm.TU.chromosome_14.6292","TP7",0.5,0.4,"2"
"1168","Cluster_1453_evm.TU.chromosome_14.6299","Cluster_1453","evm.TU.chromosome_14.6299","TP7",-0.5,0.737864787372622,"3"
"1169","Cluster_1453_evm.TU.chromosome_14.6313","Cluster_1453","evm.TU.chromosome_14.6313","TP7",-0.5,0.948683298050514,"3"
"1170","Cluster_1453_evm.TU.chromosome_14.6339","Cluster_1453","evm.TU.chromosome_14.6339","TP7",-0.5,0.948683298050514,"3"
"1171","Cluster_1453_evm.TU.chromosome_14.6363","Cluster_1453","evm.TU.chromosome_14.6363","TP7",-0.866025403784439,0.737864787372622,"3"
"1172","Cluster_1453_evm.TU.chromosome_14.64","Cluster_1453","evm.TU.chromosome_14.64","TP7",-0.5,0.6,"3"
"1173","Cluster_1453_evm.TU.chromosome_14.6400","Cluster_1453","evm.TU.chromosome_14.6400","TP7",-0.5,0.2,"1"
"1174","Cluster_1453_evm.TU.chromosome_14.6425","Cluster_1453","evm.TU.chromosome_14.6425","TP7",0.5,-0.2,"2"
"1175","Cluster_1453_evm.TU.chromosome_14.643","Cluster_1453","evm.TU.chromosome_14.643","TP7",-0.5,0.8,"3"
"1176","Cluster_1453_evm.TU.chromosome_14.661","Cluster_1453","evm.TU.chromosome_14.661","TP7",-0.5,0.258198889747161,"1"
"1177","Cluster_1453_evm.TU.chromosome_14.662","Cluster_1453","evm.TU.chromosome_14.662","TP7",-0.5,0.737864787372622,"3"
"1178","Cluster_1453_evm.TU.chromosome_14.6628","Cluster_1453","evm.TU.chromosome_14.6628","TP7",-0.5,-0.8,"1"
"1179","Cluster_1453_evm.TU.chromosome_14.6765","Cluster_1453","evm.TU.chromosome_14.6765","TP7",0.866025403784439,0.258198889747161,"2"
"1180","Cluster_1453_evm.TU.chromosome_14.6862","Cluster_1453","evm.TU.chromosome_14.6862","TP7",-0.5,0.8,"3"
"1181","Cluster_1453_evm.TU.chromosome_14.6923","Cluster_1453","evm.TU.chromosome_14.6923","TP7",-0.5,0.948683298050514,"3"
"1182","Cluster_1453_evm.TU.chromosome_14.6930","Cluster_1453","evm.TU.chromosome_14.6930","TP7",0.5,0.948683298050514,"2"
"1183","Cluster_1453_evm.TU.chromosome_14.6958","Cluster_1453","evm.TU.chromosome_14.6958","TP7",-0.5,0.737864787372622,"3"
"1184","Cluster_1453_evm.TU.chromosome_14.701","Cluster_1453","evm.TU.chromosome_14.701","TP7",0.866025403784439,0.258198889747161,"2"
"1185","Cluster_1453_evm.TU.chromosome_14.7031","Cluster_1453","evm.TU.chromosome_14.7031","TP7",-0.5,0,"1"
"1186","Cluster_1453_evm.TU.chromosome_14.7070","Cluster_1453","evm.TU.chromosome_14.7070","TP7",0.5,0.8,"2"
"1187","Cluster_1453_evm.TU.chromosome_14.7154","Cluster_1453","evm.TU.chromosome_14.7154","TP7",-0.5,-0.8,"1"
"1188","Cluster_1453_evm.TU.chromosome_14.716","Cluster_1453","evm.TU.chromosome_14.716","TP7",-0.5,0.948683298050514,"3"
