"","id","read_count_1065","read_count_1147","read_count_1412","read_count_1560","read_count_1567","read_count_1617","read_count_1722","read_count_2000","read_count_2007","read_count_2302","read_count_2360","read_count_2398","read_count_2404","read_count_2412","read_count_2512","read_count_2523","read_count_2563","read_count_2729"
"844","chromosome_1_11506",19,129,6,0,18,12,18,8,5,20,1,16,30,1,0,1,5,3
"845","chromosome_1_11706",2,138,4,0,12,6,9,12,3,30,4,13,10,3,3,3,9,2
"846","chromosome_1_1188",3,19,9,2,10,50,10,1,0,3,4,16,2,0,0,14,2,2
"847","chromosome_1_12083",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"848","chromosome_1_12220",0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"849","chromosome_1_12492",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"850","chromosome_1_1280",3,19,9,2,10,50,10,1,0,3,4,16,2,0,0,14,2,2
"851","chromosome_1_12964",9,6001,194,1,400,148,146,84,281,327,111,794,54,93,20,136,132,25
"852","chromosome_1_13161",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"853","chromosome_1_13310",10,49,6,0,14,6,21,7,19,3,1,9,11,1,1,10,0,0
"854","chromosome_1_13882",1,4,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1
"855","chromosome_1_14213",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
"856","chromosome_1_14949",0,37,0,1,5,0,7,1,0,0,0,4,8,0,0,1,0,0
"857","chromosome_1_15262",8,86,2,0,1,2,2,7,4,0,0,3,39,2,0,2,2,0
"858","chromosome_1_15375",0,1,0,0,2,0,1,0,3,0,0,1,0,0,0,1,0,0
"859","chromosome_1_15429",1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"860","chromosome_1_15450",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861","chromosome_1_1574",1,46,4,0,1,0,8,0,2,0,4,2,0,0,0,4,6,0
"862","chromosome_1_1589",0,54,1,0,15,12,5,2,0,2,0,43,7,0,0,5,2,3
"863","chromosome_1_16263",9,12,0,2,0,10,11,4,5,1,0,4,12,0,0,1,1,0
"864","chromosome_1_16558",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"865","chromosome_1_16867",2,1,4,7,3,1,0,1,4,3,2,3,9,0,7,0,1,0
"866","chromosome_1_17516",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"867","chromosome_1_1782",22,909,68,11,188,108,516,89,74,247,19,285,66,15,1,58,51,31
"868","chromosome_1_18231",2,44,0,0,3,0,2,3,0,0,0,5,3,0,0,0,0,0
"869","chromosome_1_18428",0,52,4,0,6,1,19,16,0,10,3,26,0,2,0,1,0,1
"870","chromosome_1_18440",6,2,1,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1
"871","chromosome_1_18794",0,8,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0
"872","chromosome_1_19251",66,548,130,1,81,166,112,62,141,250,18,219,305,28,5,64,83,57
"873","chromosome_1_19725",3,37,17,0,2,19,2,0,20,0,2,5,0,0,0,15,9,2
"874","chromosome_1_19974",3,40,9,0,28,3,14,9,2,10,0,5,1,1,0,1,7,0
"875","chromosome_1_20293",1,32,7,0,10,13,25,3,0,1,0,17,6,0,0,0,2,0
"876","chromosome_1_20609",0,25,1,0,1,3,10,3,0,8,0,0,0,0,0,0,0,0
"877","chromosome_1_20660",18,2669,354,5,623,0,709,68,34,149,21,21,34,42,7,86,16,24
"878","chromosome_1_2105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"879","chromosome_1_21064",0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"880","chromosome_1_2114",0,3,3,0,0,10,0,1,19,0,0,0,4,0,0,0,0,0
"881","chromosome_1_222",9,720,10,0,18,10,83,8,14,21,4,44,94,1,2,2,9,2
"882","chromosome_1_23132",1,78,2,1,7,7,14,5,0,14,0,9,1,1,0,2,1,2
"883","chromosome_1_23981",6,933,10,1,15,6,39,6,2,7,0,89,22,4,1,1,27,1
"884","chromosome_1_24362",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"885","chromosome_1_24587",0,10,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0
"886","chromosome_1_25175",0,4,0,0,20,2,1,0,0,0,0,1,5,2,1,0,5,1
"887","chromosome_1_25380",0,2,2,0,0,0,10,0,0,4,0,0,1,0,0,0,0,0
"888","chromosome_1_25557",53,2521,144,8,350,405,386,340,132,512,64,1341,199,69,31,164,126,21
"889","chromosome_1_25701",6,299,2,0,2,1,7,3,3,4,0,4,13,1,0,3,7,1
"890","chromosome_1_26009",20,748,70,0,1,1,0,13,0,117,0,1,0,0,1,0,7,3
"891","chromosome_1_26287",3,1,0,1,1,0,0,0,5,6,0,0,0,1,0,0,0,0
"892","chromosome_1_26531",6,172,6,0,0,8,20,9,6,59,0,69,5,3,5,13,5,0
"893","chromosome_1_26620",8,68,4,0,0,5,4,8,2,3,0,2,4,3,0,2,13,0
"894","chromosome_1_27251",7,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
"895","chromosome_1_27389",14,2568,304,2,78,111,787,154,78,842,23,552,255,14,3,44,69,37
"896","chromosome_1_27551",1,32,5,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0
"897","chromosome_1_2766",19,491,13,3,67,22,130,67,9,62,9,111,154,25,10,24,17,8
"898","chromosome_1_27765",11,10,1,0,0,2,2,2,0,9,0,4,5,0,0,3,0,0
"899","chromosome_1_27860",16,194,14,0,35,9,60,61,28,58,10,209,107,24,3,21,10,4
"900","chromosome_1_28267",0,25,0,0,1,2,6,0,1,0,0,3,1,1,2,2,4,0
"901","chromosome_1_28513",0,11,6,0,0,1,0,4,2,1,0,4,5,0,3,0,7,0
"902","chromosome_1_28537",3,6,2,0,0,2,0,1,4,0,0,5,3,6,0,0,4,1
"903","chromosome_1_28842",0,0,19,0,10,10,2,1,0,49,0,2,0,0,0,0,3,0
"904","chromosome_1_29419",1,5,1,1,0,0,1,0,1,2,0,0,0,0,0,0,3,3
"905","chromosome_1_29520",0,209,34,0,25,12,41,21,11,17,1,47,67,0,1,18,3,11
"906","chromosome_1_3006",0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"907","chromosome_1_30330",0,2,0,0,0,5,3,0,1,0,0,3,1,0,0,0,0,0
"908","chromosome_1_3038",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"909","chromosome_1_3525",0,309,2,0,11,13,36,13,1,56,2,18,0,1,3,5,4,0
"910","chromosome_1_371",3,251,7,1,12,36,17,17,28,32,4,15,8,0,0,11,11,4
"911","chromosome_1_3743",0,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0
"912","chromosome_1_3961",8,9,4,0,0,1,2,0,1,0,1,2,1,0,0,0,0,0
"913","chromosome_1_4205",0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"914","chromosome_1_4377",0,184,0,1,0,1,5,0,0,0,4,2,0,0,0,0,17,3
"915","chromosome_1_4628",0,15,5,0,17,0,88,1,0,3,0,37,1,3,0,0,0,0
"916","chromosome_1_4793",18,2669,354,5,623,0,709,68,34,149,21,21,34,42,7,86,16,24
"917","chromosome_1_53",2742,4445,889,73,658,3353,3155,881,2667,4549,291,2683,2015,701,303,2972,2174,485
"918","chromosome_1_6452",0,3,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0
"919","chromosome_1_7154",1,2,15,0,0,0,2,0,1,2,0,0,3,6,0,0,2,0
"920","chromosome_1_7570",0,14,1,0,2,0,6,0,2,1,0,4,0,0,0,0,1,0
"921","chromosome_1_7859",0,5,5,0,3,0,2,0,2,1,0,1,4,2,0,0,1,0
"922","chromosome_1_833",0,11,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
"923","chromosome_1_8513",18,40,11,0,2,12,20,6,12,5,1,10,9,6,1,11,5,4
"924","chromosome_1_8566",0,47,6,0,5,1,2,0,0,1,0,3,6,1,0,1,27,0
"925","chromosome_1_9441",0,0,0,0,0,0,10,0,0,5,0,5,5,0,0,0,0,0
"926","chromosome_2_31868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","chromosome_2_33066",157,1090,200,3,256,122,427,116,323,349,12,340,203,49,13,99,51,31
"928","chromosome_2_33265",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929","chromosome_2_33345",0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"930","chromosome_2_33657",0,13,0,0,0,0,8,0,0,0,0,0,2,1,0,0,1,0
"931","chromosome_2_34098",0,188,0,0,0,0,0,0,0,1,0,12,0,0,0,7,0,0
"932","chromosome_2_34553",2,2,2,0,0,0,3,0,0,1,0,0,2,0,0,1,0,0
"933","chromosome_2_34675",0,5,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0
"934","chromosome_2_34774",0,32,0,0,4,4,10,1,0,0,1,7,2,0,0,0,1,0
"935","chromosome_2_35122",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"936","chromosome_2_35327",77,4695,120,2,272,232,376,177,167,703,20,1546,485,47,13,65,97,48
"937","chromosome_2_35468",0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0
"938","chromosome_2_35787",0,13,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"939","chromosome_2_36084",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"940","chromosome_2_36407",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"941","chromosome_2_36598",0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
"942","chromosome_2_36967",2,17,1,0,23,11,37,2,0,69,0,28,3,0,1,0,4,11
"943","chromosome_2_37418",0,7,1,0,5,0,0,0,0,0,2,2,1,0,0,1,1,1
"944","chromosome_2_39084",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"945","chromosome_2_39188",0,11,3,0,2,0,5,1,0,1,1,2,6,0,0,2,1,0
"946","chromosome_2_39607",7,13,9,2,53,2,8,5,4,14,190,3,1,4,2,3,1,0
"947","chromosome_2_39609",7,13,9,2,53,2,8,5,4,14,190,3,1,4,2,3,1,0
"948","chromosome_2_39997",0,138,0,0,0,0,4,1,0,0,0,9,5,0,0,0,0,1
"949","chromosome_2_40490",1,27,3,0,5,3,7,17,4,7,0,9,13,1,0,2,5,0
"950","chromosome_2_41242",0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
"951","chromosome_2_41777",0,14,1,0,1,0,8,0,0,1,0,2,1,0,0,0,1,0
"952","chromosome_2_42239",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"953","chromosome_2_42638",0,21,1,0,21,3,2,3,0,1,0,1,0,1,0,0,2,0
"954","chromosome_2_43413",0,19,4,0,1,1,3,0,2,22,0,9,10,0,0,0,0,0
"955","chromosome_2_43549",0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0
"956","chromosome_2_44063",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","chromosome_2_44367",7,448,47,4,33,116,163,55,101,110,28,215,121,27,9,20,30,0
"958","chromosome_2_44380",2,58,3,0,4,12,18,1,3,6,1,17,15,1,1,9,10,0
"959","chromosome_2_44515",0,2,7,0,0,18,47,4,0,0,0,29,0,1,0,0,0,0
"960","chromosome_2_45003",0,68,6,0,8,1,24,21,1,12,4,31,4,2,0,5,0,1
"961","chromosome_2_45117",4,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0
"962","chromosome_2_45545",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"963","chromosome_2_46004",0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"964","chromosome_2_46025",9,720,10,0,18,10,83,8,14,21,4,44,94,1,2,2,9,2
"965","chromosome_2_46057",1,59,5,0,5,2,7,1,4,6,0,3,11,0,0,0,3,2
"966","chromosome_2_46596",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"967","chromosome_2_46674",1,20,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0
"968","chromosome_2_47226",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"969","chromosome_2_48424",0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
"970","chromosome_2_49415",2,16,4,0,5,8,10,0,0,8,0,3,2,0,0,0,4,1
"971","chromosome_2_49497",0,27,0,0,3,9,10,3,2,2,0,3,2,0,1,0,2,0
"972","chromosome_2_49887",4,1,3,0,0,0,0,0,3,16,1,1,0,0,0,1,0,0
"973","chromosome_2_50268",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"974","chromosome_2_50615",4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
"975","chromosome_2_51144",21,213,20,4,25,43,50,71,30,181,14,62,17,29,7,62,46,4
"976","chromosome_2_51280",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"977","chromosome_2_51474",2,89,4,0,8,13,14,11,1,15,0,12,12,0,0,2,7,3
"978","chromosome_2_51855",0,9,0,0,7,0,4,0,1,0,0,2,0,0,0,0,0,0
"979","chromosome_2_51874",6,2,1,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1
"980","chromosome_2_52257",1,0,0,0,3,5,0,4,0,1,0,0,7,1,1,0,1,1
"981","chromosome_2_52417",0,5,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0
"982","chromosome_2_52442",0,47,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"983","chromosome_2_55858",7,90,9,0,1,8,36,2,5,2,0,18,35,4,1,3,1,1
"984","chromosome_2_56072",1,1,0,0,0,0,5,0,0,1,0,0,0,1,0,0,5,0
"985","chromosome_2_57751",0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
"986","chromosome_2_57808",0,4,0,0,1,0,0,0,0,7,1,0,1,0,0,0,0,0
"987","chromosome_2_58246",0,40,1,0,8,6,15,0,32,6,0,13,3,2,0,5,5,0
"988","chromosome_2_58569",0,9,0,0,2,0,3,1,0,0,0,0,0,0,0,0,4,0
"989","chromosome_2_58971",0,0,0,11,1,0,0,0,0,1,0,0,5,0,12,3,3,2
"990","chromosome_2_59147",0,11,3,0,2,0,6,1,0,1,1,2,6,0,0,2,1,0
"991","chromosome_2_59198",6,37,1,0,3,10,3,3,11,1,0,0,15,2,0,1,3,5
"992","chromosome_2_59681",0,7,0,0,6,0,0,1,0,2,0,1,3,0,0,0,4,0
"993","chromosome_2_60250",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"994","chromosome_2_60323",1,106,11,0,17,26,64,32,10,27,1,11,19,10,1,10,4,4
"995","chromosome_2_61121",11,10,1,0,0,2,2,2,0,9,0,4,5,0,0,3,0,0
"996","chromosome_2_61796",56,241,27,8,28,182,49,34,62,56,3,63,156,13,15,30,96,4
"997","chromosome_2_61821",0,10,5,0,4,7,7,2,5,1,0,4,2,3,0,0,1,1
"998","chromosome_2_62066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","chromosome_2_62673",0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0
"1000","chromosome_2_62676",4,230,1,1,8,0,63,12,4,5,1,3,26,0,1,1,1,1
"1001","chromosome_2_62678",4,230,1,1,8,0,63,12,4,5,1,3,26,0,1,1,1,1
"1002","chromosome_2_62690",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
"1003","chromosome_3_63671",8,151,4,0,7,5,19,7,7,0,1,9,31,5,0,0,8,1
"1004","chromosome_3_63923",0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"1005","chromosome_3_63927",0,2,2,2,2,3,2,0,0,1,0,1,8,1,1,0,0,0
"1006","chromosome_3_65134",0,0,3,7,0,0,0,0,0,1,1,0,0,7,1,0,2,0
"1007","chromosome_3_65584",1653,79498,3248,110,8005,13210,18945,6622,9036,16644,1378,22167,8864,1678,419,9463,6264,492
"1008","chromosome_3_66558",0,7,0,0,2,2,1,0,0,0,0,1,2,0,0,0,0,0
"1009","chromosome_3_66619",0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"1010","chromosome_3_66653",0,4,1,0,2,3,0,0,0,0,0,0,2,0,0,0,1,0
"1011","chromosome_3_67071",0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0
"1012","chromosome_3_67231",0,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2
"1013","chromosome_3_67782",0,0,6,0,59,0,0,0,1,15,0,0,0,27,0,4,3,0
"1014","chromosome_3_67793",1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,6
"1015","chromosome_3_68593",0,235,6,0,11,35,8,89,45,398,0,11,25,44,11,5,2,2
"1016","chromosome_3_69053",37,0,9,13,0,22,0,17,9,19,2,1,29,17,17,8,13,15
"1017","chromosome_3_69622",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"1018","chromosome_3_69871",0,0,0,0,0,0,0,14,0,0,0,29,0,0,0,0,0,0
"1019","chromosome_3_69877",0,75,2,0,3,4,0,25,0,1,0,25,0,0,0,0,0,0
"1020","chromosome_3_69881",0,0,0,0,0,0,0,7,0,1,0,10,0,0,0,0,0,0
"1021","chromosome_3_69909",0,0,0,0,0,5,3,20,0,1,0,0,0,0,0,0,0,0
"1022","chromosome_3_69914",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"1023","chromosome_3_69916",0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0
"1024","chromosome_3_70038",0,1,90,0,81,0,12,0,50,3,0,0,100,0,0,0,0,1
"1025","chromosome_3_70039",0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"1026","chromosome_3_70239",0,71,0,0,4,7,11,9,5,3,0,3,8,2,0,0,5,0
"1027","chromosome_3_70393",0,47,2,0,4,2,3,5,1,2,0,4,5,0,0,2,0,0
"1028","chromosome_3_71011",3,56,4,0,6,5,22,11,21,34,1,28,11,2,1,17,1,3
"1029","chromosome_3_71013",8,7,2,0,12,0,2,9,0,0,0,2,0,0,0,0,0,0
"1030","chromosome_3_71064",468,89,4,0,1,0,0,7,432,447,16,0,4,24,5,15,2,0
"1031","chromosome_3_71556",0,25,0,0,0,1,12,2,0,1,0,3,3,0,0,0,0,0
"1032","chromosome_3_71763",7,8,19,0,6,0,2,2,4,2,0,3,4,0,0,0,2,0
"1033","chromosome_3_71809",0,0,0,0,0,1,0,25,0,0,0,0,0,0,0,0,3,0
"1034","chromosome_3_72034",1,109,0,0,0,8,1,256,3,2,0,0,2,1,0,1,0,0
"1035","chromosome_3_73322",3,2,1,28,1,0,0,41,2,9,2,0,1,26,23,4,6,14
"1036","chromosome_3_74062",1,2,0,0,4,11,0,0,0,0,0,0,40,0,0,0,0,0
"1037","chromosome_3_74635",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"1038","chromosome_3_74636",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"1039","chromosome_3_75523",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","chromosome_3_75688",21,259,3,1,14,38,19,15,10,12,2,25,66,1,1,9,10,10
"1041","chromosome_3_75775",9,720,10,0,18,10,83,8,14,21,4,44,94,1,2,2,9,2
"1042","chromosome_3_76049",11,17,1,0,0,0,3,2,0,2,0,0,0,0,0,4,0,0
"1043","chromosome_3_76704",26,140,37,4,144,11,5,14,14,4,21,23,23,4,0,4,11,6
"1044","chromosome_3_76710",0,0,52,0,20,37,3,0,1,132,0,9,0,4,1,1,16,0
"1045","chromosome_3_77035",0,64,6,0,4,10,27,13,2,35,2,24,6,0,0,2,0,0
"1046","chromosome_3_77958",0,17,0,0,2,1,7,4,6,3,0,6,2,0,0,1,6,0
"1047","chromosome_3_77960",0,17,0,0,2,1,7,4,6,3,0,6,2,0,0,1,6,0
"1048","chromosome_3_78383",0,0,0,0,0,0,1,5,0,1,0,0,1,0,0,0,0,0
"1049","chromosome_3_78385",0,15,0,0,6,1,23,18,0,8,0,19,1,0,0,0,1,0
"1050","chromosome_3_78425",0,22,5,0,0,0,4,1,0,3,0,4,6,1,0,0,3,0
"1051","chromosome_3_79494",9,358,45,4,4,12,192,16,11,53,0,4,27,14,0,3,7,1
"1052","chromosome_3_79553",48,188,98,2,30,71,49,520,94,105,46,93,106,28,17,40,44,51
"1053","chromosome_3_79758",0,1,3,0,0,79,0,0,0,0,9,0,0,0,0,0,0,0
"1054","chromosome_3_80127",10,20,38,0,8,0,8,18,196,42,71,1,2,10,1,13,40,0
"1055","chromosome_3_80748",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","chromosome_3_81118",0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1057","chromosome_3_81188",0,1,0,0,0,0,0,4,3,0,2,0,0,0,0,0,0,0
"1058","chromosome_3_81329",27,99,14,0,16,20,29,9,19,12,5,19,11,7,0,8,25,7
"1059","chromosome_3_81540",3,112,2,2,5,1,12,12,5,0,0,3,8,0,0,0,3,1
"1060","chromosome_3_82149",5,20,24,4,14,6,3,2,4,0,4,10,21,0,0,1,8,2
"1061","chromosome_3_82340",0,34,0,0,0,0,3,3,0,3,0,0,2,0,0,0,0,0
"1062","chromosome_3_82362",36,403,59,0,91,0,8,65,85,209,0,294,10,44,3,130,2,4
"1063","chromosome_3_82616",2,15,2,0,1,7,3,5,0,3,0,5,8,0,0,0,4,0
"1064","chromosome_3_82685",7,30,14,1,4,12,34,11,23,61,2,50,14,0,1,2,7,1
"1065","chromosome_3_83113",681,19262,879,16,1973,2624,7205,2431,1385,4741,344,6358,2046,575,208,2629,1885,390
"1066","chromosome_3_83814",0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0
"1067","chromosome_3_84149",31,324,16,7,3,60,82,6,33,78,1,42,4,8,0,3,4,13
"1068","chromosome_3_84177",31,324,16,7,3,60,82,6,33,78,1,42,4,8,0,3,4,13
"1069","chromosome_3_84433",0,0,7,0,59,0,0,0,1,16,0,0,0,27,0,4,3,0
"1070","chromosome_3_84450",1,16,1,10,0,168,2,0,0,0,0,0,0,0,0,540,1,86
"1071","chromosome_3_84452",1,1429,0,18,1,328,218,1,0,0,0,0,0,1,0,290,0,155
"1072","chromosome_3_84454",0,287,0,0,0,15,110,0,0,0,0,0,0,0,0,6,1,0
"1073","chromosome_3_85586",0,1,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
"1074","chromosome_3_85706",4,115,0,0,19,7,32,4,7,10,0,12,16,9,3,2,3,2
"1075","chromosome_3_85887",0,1,0,0,1,0,7,2,0,8,0,3,1,0,0,0,0,1
"1076","chromosome_3_86182",0,7,0,0,6,3,2,0,2,1,0,0,2,0,0,0,0,0
"1077","chromosome_3_86573",0,1,90,0,81,0,12,0,50,3,0,0,100,0,0,0,0,1
"1078","chromosome_3_86700",0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0
"1079","chromosome_3_86710",0,114,0,0,1,28,2,68,0,0,0,0,0,3,0,0,0,0
"1080","chromosome_3_86926",0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"1081","chromosome_3_87069",3,345,23,1,28,31,99,31,20,62,5,89,36,9,4,23,9,11
"1082","chromosome_3_87190",2,35,1,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0
"1083","chromosome_3_87607",1,14,5,0,2,0,0,2,0,2,2,3,0,0,0,0,0,0
"1084","chromosome_3_87651",2,0,0,2,0,0,0,2,0,0,3,0,1,0,1,3,0,0
"1085","chromosome_3_88348",10,49,6,0,14,6,21,7,19,3,1,9,11,1,1,10,0,0
"1086","chromosome_3_88443",0,1,90,0,81,0,12,0,50,3,0,0,100,0,0,0,0,1
"1087","chromosome_3_89524",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1088","chromosome_3_89990",0,0,1,21,1,0,0,0,4,7,2,0,0,6,1,3,0,0
"1089","chromosome_3_90439",2,6,0,0,8,3,3,2,1,2,0,1,2,0,1,1,0,0
"1090","chromosome_3_93156",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"1091","chromosome_3_93392",1,4,1,0,1,1,2,1,0,2,0,2,0,0,0,0,0,0
"1092","chromosome_3_93453",19,129,6,0,18,12,18,8,5,20,1,16,30,1,0,1,5,3
"1093","chromosome_3_93479",0,7,3,0,7,4,18,8,0,2,1,2,10,1,0,0,2,3
"1094","chromosome_3_93506",0,24,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
"1095","chromosome_3_93864",0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"1096","chromosome_3_93897",1,0,0,1,0,26,0,0,0,56,0,107,0,0,0,0,0,8
"1097","chromosome_3_94369",6,1,4,0,0,4,0,1,4,1,0,0,17,8,0,4,0,9
"1098","chromosome_3_94625",0,10,6,0,0,2,13,0,5,1,0,0,2,0,0,1,10,0
"1099","chromosome_3_94807",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1100","chromosome_3_95030",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"1101","chromosome_3_95566",9,14,2,0,1,1,0,4,13,5,4,0,2,9,1,4,0,0
"1102","chromosome_4_100689",0,22,0,0,5,5,15,1,0,0,1,0,0,0,0,0,0,0
"1103","chromosome_4_101033",11,1101,13,2,21,12,151,40,12,34,1,16,42,3,5,6,27,3
"1104","chromosome_4_101168",1,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,650,0
"1105","chromosome_4_101170",1,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,650,0
"1106","chromosome_4_101189",1,23,1,2,2,8,6,0,3,2,0,12,3,1,0,1,0,0
"1107","chromosome_4_101485",10,50,6,0,15,6,21,7,19,3,1,9,11,1,0,9,0,0
"1108","chromosome_4_101497",0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"1109","chromosome_4_101646",56,241,27,8,28,182,49,33,62,56,3,63,156,13,15,30,96,4
"1110","chromosome_4_102098",6,192,29,1,24,18,71,29,18,100,4,62,15,7,1,49,19,8
"1111","chromosome_4_102138",6,33,1,0,3,9,3,1,11,1,0,0,12,0,0,0,3,3
"1112","chromosome_4_102184",2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0
"1113","chromosome_4_102353",2,56,1,0,5,4,11,0,0,7,2,9,5,1,0,0,1,0
"1114","chromosome_4_102468",32,328,16,7,3,60,82,6,35,83,1,42,6,10,0,3,4,13
"1115","chromosome_4_102849",18,546,49,3,126,51,221,78,51,125,11,285,144,18,3,28,7,16
"1116","chromosome_4_102855",8,78,31,0,11,19,34,5,9,15,6,36,18,2,0,8,6,4
"1117","chromosome_4_103550",6,4,15,4,9,0,0,5,1,2,1,1,5,3,14,3,6,0
"1118","chromosome_4_104118",1,14,1,0,1,4,5,1,1,1,0,2,3,1,0,2,4,0
"1119","chromosome_4_104568",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1120","chromosome_4_104841",0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1121","chromosome_4_104904",2,490,13,0,152,35,268,6,10,6,0,38,30,1,4,3,20,2
"1122","chromosome_4_105416",0,6,0,0,1,1,1,4,2,7,1,0,3,2,0,0,3,0
