Id,Date,Delta T [min],Device,Channel,Phase [°],Amplitude [µV],Reference Amplitude [µV],User Signal Intensity,Signal LED Current,Reference LED Current,Battery [V]
9312340,19/12/20 14:40:16,131.877,Devices!A2:F2,7,23.332,73018,0,358262.6563,28.0,85.0,#N/A
9312347,19/12/20 14:40:17,131.894,Devices!A2:F2,7,23.331,73017,0,358260.0348,28.0,85.0,#N/A
9312357,19/12/20 14:40:18,131.910,Devices!A2:F2,7,23.328,73016,0,358256.1217,28.0,85.0,#N/A
9312360,19/12/20 14:40:19,131.926,Devices!A2:F2,7,23.334,73022,0,358245.0014,28.0,85.0,#N/A
9312371,19/12/20 14:40:20,131.943,Devices!A2:F2,7,23.339,73017,0,358250.0657,28.0,85.0,#N/A
9312374,19/12/20 14:40:21,131.960,Devices!A2:F2,7,23.332,73016,0,358238.2725,28.0,85.0,#N/A
9312389,19/12/20 14:40:22,131.977,Devices!A2:F2,7,23.336,73015,0,358262.1253,28.0,85.0,#N/A
9312395,19/12/20 14:40:23,131.993,Devices!A2:F2,7,23.333,73009,0,358250.3477,28.0,85.0,#N/A
9312403,19/12/20 14:40:24,132.010,Devices!A2:F2,7,23.33,73012,0,358253.983,28.0,85.0,#N/A
9312413,19/12/20 14:40:25,132.027,Devices!A2:F2,7,23.331,73017,0,358249.4641,28.0,85.0,#N/A
9312421,19/12/20 14:40:26,132.044,Devices!A2:F2,7,23.333,73010,0,358249.0219,28.0,85.0,#N/A
9312429,19/12/20 14:40:27,132.060,Devices!A2:F2,7,23.329,73011,0,358248.129,28.0,85.0,#N/A
9312430,19/12/20 14:40:28,132.077,Devices!A2:F2,7,23.332,73010,0,358246.8597,28.0,85.0,#N/A
9312438,19/12/20 14:40:29,132.094,Devices!A2:F2,7,23.33,73010,0,358241.1685,28.0,85.0,#N/A
9312448,19/12/20 14:40:30,132.111,Devices!A2:F2,7,23.328,73007,0,358233.7822,28.0,85.0,#N/A
9312455,19/12/20 14:40:31,132.127,Devices!A2:F2,7,23.328,73003,0,358241.637,28.0,85.0,#N/A
9312463,19/12/20 14:40:32,132.143,Devices!A2:F2,7,23.329,73006,0,358234.7452,28.0,85.0,#N/A
9312473,19/12/20 14:40:33,132.160,Devices!A2:F2,7,23.332,73005,0,358231.524,28.0,85.0,#N/A
9312484,19/12/20 14:40:34,132.177,Devices!A2:F2,7,23.335,73003,0,358239.059,28.0,85.0,#N/A
9312493,19/12/20 14:40:35,132.194,Devices!A2:F2,7,23.329,72997,0,358225.1777,28.0,85.0,#N/A
9312497,19/12/20 14:40:36,132.210,Devices!A2:F2,7,23.334,73005,0,358226.2086,28.0,85.0,#N/A
9312507,19/12/20 14:40:37,132.227,Devices!A2:F2,7,23.333,73000,0,358225.0087,28.0,85.0,#N/A
9312515,19/12/20 14:40:38,132.244,Devices!A2:F2,7,23.332,73001,0,358235.2393,28.0,85.0,#N/A
9312518,19/12/20 14:40:39,132.260,Devices!A2:F2,7,23.327,72997,0,358234.7663,28.0,85.0,#N/A
9312530,19/12/20 14:40:40,132.277,Devices!A2:F2,7,23.333,72991,0,358230.4251,28.0,85.0,#N/A
9312539,19/12/20 14:40:41,132.294,Devices!A2:F2,7,23.333,72988,0,358213.0769,28.0,85.0,#N/A
9312547,19/12/20 14:40:42,132.311,Devices!A2:F2,7,23.328,72997,0,358220.6569,28.0,85.0,#N/A
9312551,19/12/20 14:40:43,132.327,Devices!A2:F2,7,23.328,72993,0,358211.9168,28.0,85.0,#N/A
9312559,19/12/20 14:40:44,132.343,Devices!A2:F2,7,23.328,72993,0,358211.0104,28.0,85.0,#N/A
9312571,19/12/20 14:40:45,132.360,Devices!A2:F2,7,23.324,72988,0,358214.6149,28.0,85.0,#N/A
9312580,19/12/20 14:40:46,132.377,Devices!A2:F2,7,23.333,72988,0,358223.6582,28.0,85.0,#N/A
9312588,19/12/20 14:40:47,132.394,Devices!A2:F2,7,23.328,72991,0,358206.2048,28.0,85.0,#N/A
9312597,19/12/20 14:40:48,132.410,Devices!A2:F2,7,23.33,72987,0,358202.0633,28.0,85.0,#N/A
9312605,19/12/20 14:40:49,132.427,Devices!A2:F2,7,23.334,72984,0,358209.2172,28.0,85.0,#N/A
9312613,19/12/20 14:40:50,132.444,Devices!A2:F2,7,23.331,72988,0,358212.558,28.0,85.0,#N/A
9312620,19/12/20 14:40:51,132.461,Devices!A2:F2,7,23.33,72986,0,358214.2137,28.0,85.0,#N/A
9312627,19/12/20 14:40:52,132.477,Devices!A2:F2,7,23.328,72977,0,358223.2188,28.0,85.0,#N/A
9312635,19/12/20 14:40:53,132.493,Devices!A2:F2,7,23.336,72980,0,358203.0393,28.0,85.0,#N/A
9312645,19/12/20 14:40:54,132.510,Devices!A2:F2,7,23.333,72980,0,358195.747,28.0,85.0,#N/A
9312646,19/12/20 14:40:55,132.527,Devices!A2:F2,7,23.329,72980,0,358213.6424,28.0,85.0,#N/A
9312654,19/12/20 14:40:56,132.543,Devices!A2:F2,7,23.329,72972,0,358204.1502,28.0,85.0,#N/A
9312668,19/12/20 14:40:57,132.560,Devices!A2:F2,7,23.329,72985,0,358210.3647,28.0,85.0,#N/A
9312677,19/12/20 14:40:58,132.577,Devices!A2:F2,7,23.331,72972,0,358216.5986,28.0,85.0,#N/A
9312685,19/12/20 14:40:59,132.594,Devices!A2:F2,7,23.33,72980,0,358211.4687,28.0,85.0,#N/A
9312691,19/12/20 14:41:00,132.610,Devices!A2:F2,7,23.333,72970,0,358199.3264,28.0,85.0,#N/A
9312700,19/12/20 14:41:01,132.627,Devices!A2:F2,7,23.333,72979,0,358193.6863,28.0,85.0,#N/A
9312709,19/12/20 14:41:02,132.644,Devices!A2:F2,7,23.329,72973,0,358199.8243,28.0,85.0,#N/A
9312717,19/12/20 14:41:03,132.661,Devices!A2:F2,7,23.325,72968,0,358197.9299,28.0,85.0,#N/A
9312725,19/12/20 14:41:04,132.677,Devices!A2:F2,7,23.328,72961,0,358183.5462,28.0,85.0,#N/A
9312732,19/12/20 14:41:05,132.694,Devices!A2:F2,7,23.329,72963,0,358204.4418,28.0,85.0,#N/A
9312741,19/12/20 14:41:06,132.710,Devices!A2:F2,7,23.331,72965,0,358205.5489,28.0,85.0,#N/A
9312745,19/12/20 14:41:07,132.726,Devices!A2:F2,7,23.324,72958,0,358179.3443,28.0,85.0,#N/A
9312751,19/12/20 14:41:08,132.743,Devices!A2:F2,7,23.325,72957,0,358189.7232,28.0,85.0,#N/A
9312761,19/12/20 14:41:09,132.760,Devices!A2:F2,7,23.329,72970,0,358190.0431,28.0,85.0,#N/A
9312769,19/12/20 14:41:10,132.777,Devices!A2:F2,7,23.326,72961,0,358203.9722,28.0,85.0,#N/A
9312774,19/12/20 14:41:11,132.793,Devices!A2:F2,7,23.328,72965,0,358188.8347,28.0,85.0,#N/A
9312782,19/12/20 14:41:12,132.810,Devices!A2:F2,7,23.331,72957,0,358186.9363,28.0,85.0,#N/A
9312795,19/12/20 14:41:13,132.827,Devices!A2:F2,7,23.331,72961,0,358192.5991,28.0,85.0,#N/A
9312798,19/12/20 14:41:14,132.843,Devices!A2:F2,7,23.334,72958,0,358192.2894,28.0,85.0,#N/A
9312806,19/12/20 14:41:15,132.860,Devices!A2:F2,7,23.33,72959,0,358194.2015,28.0,85.0,#N/A
9312819,19/12/20 14:41:16,132.877,Devices!A2:F2,7,23.331,72959,0,358196.2985,28.0,85.0,#N/A
9312826,19/12/20 14:41:17,132.894,Devices!A2:F2,7,23.33,72957,0,358196.6584,28.0,85.0,#N/A
9312834,19/12/20 14:41:18,132.910,Devices!A2:F2,7,23.331,72959,0,358193.1188,28.0,85.0,#N/A
9312841,19/12/20 14:41:19,132.927,Devices!A2:F2,7,23.326,72954,0,358191.1546,28.0,85.0,#N/A
9312851,19/12/20 14:41:20,132.944,Devices!A2:F2,7,23.324,72950,0,358187.3494,28.0,85.0,#N/A
9312861,19/12/20 14:41:21,132.961,Devices!A2:F2,7,23.329,72948,0,358192.5175,28.0,85.0,#N/A
9312866,19/12/20 14:41:22,132.977,Devices!A2:F2,7,23.324,72952,0,358180.4404,28.0,85.0,#N/A
9312870,19/12/20 14:41:23,132.993,Devices!A2:F2,7,23.325,72953,0,358180.6512,28.0,85.0,#N/A
9312879,19/12/20 14:41:24,133.010,Devices!A2:F2,7,23.33,72954,0,358186.6117,28.0,85.0,#N/A
9312888,19/12/20 14:41:25,133.027,Devices!A2:F2,7,23.327,72949,0,358180.8371,28.0,85.0,#N/A
9312896,19/12/20 14:41:26,133.043,Devices!A2:F2,7,23.325,72946,0,358184.1884,28.0,85.0,#N/A
9312904,19/12/20 14:41:27,133.060,Devices!A2:F2,7,23.325,72949,0,358169.5491,28.0,85.0,#N/A
9312916,19/12/20 14:41:28,133.077,Devices!A2:F2,7,23.325,72946,0,358169.8341,28.0,85.0,#N/A
9312925,19/12/20 14:41:29,133.094,Devices!A2:F2,7,23.332,72948,0,358170.802,28.0,85.0,#N/A
9312926,19/12/20 14:41:30,133.110,Devices!A2:F2,7,23.326,72936,0,358172.7988,28.0,85.0,#N/A
9312934,19/12/20 14:41:31,133.127,Devices!A2:F2,7,23.33,72938,0,358172.0272,28.0,85.0,#N/A
9312949,19/12/20 14:41:32,133.144,Devices!A2:F2,7,23.327,72943,0,358156.1619,28.0,85.0,#N/A
9312954,19/12/20 14:41:33,133.160,Devices!A2:F2,7,23.327,72938,0,358171.6369,28.0,85.0,#N/A
9312965,19/12/20 14:41:34,133.176,Devices!A2:F2,7,23.328,72943,0,358152.6656,28.0,85.0,#N/A
9312971,19/12/20 14:41:35,133.193,Devices!A2:F2,7,23.327,72935,0,358155.8266,28.0,85.0,#N/A
9312981,19/12/20 14:41:36,133.210,Devices!A2:F2,7,23.329,72939,0,358171.6182,28.0,85.0,#N/A
9312982,19/12/20 14:41:37,133.227,Devices!A2:F2,7,23.331,72932,0,358149.3149,28.0,85.0,#N/A
9312991,19/12/20 14:41:38,133.243,Devices!A2:F2,7,23.328,72936,0,358159.306,28.0,85.0,#N/A
9312998,19/12/20 14:41:39,133.260,Devices!A2:F2,7,23.324,72939,0,358152.3047,28.0,85.0,#N/A
9313008,19/12/20 14:41:40,133.277,Devices!A2:F2,7,23.328,72934,0,358163.3228,28.0,85.0,#N/A
9313016,19/12/20 14:41:41,133.294,Devices!A2:F2,7,23.326,72938,0,358159.6958,28.0,85.0,#N/A
9313025,19/12/20 14:41:42,133.311,Devices!A2:F2,7,23.333,72933,0,358162.9601,28.0,85.0,#N/A
9313031,19/12/20 14:41:43,133.327,Devices!A2:F2,7,23.328,72940,0,358148.6162,28.0,85.0,#N/A
9313041,19/12/20 14:41:44,133.343,Devices!A2:F2,7,23.334,72931,0,358159.4779,28.0,85.0,#N/A
9313046,19/12/20 14:41:45,133.360,Devices!A2:F2,7,23.325,72934,0,358150.9593,28.0,85.0,#N/A
9313057,19/12/20 14:41:46,133.377,Devices!A2:F2,7,23.328,72924,0,358141.8592,28.0,85.0,#N/A
9313065,19/12/20 14:41:47,133.393,Devices!A2:F2,7,23.326,72936,0,358149.0404,28.0,85.0,#N/A
9313070,19/12/20 14:41:48,133.410,Devices!A2:F2,7,23.325,72926,0,358153.6149,28.0,85.0,#N/A
9313083,19/12/20 14:41:49,133.427,Devices!A2:F2,7,23.326,72925,0,358154.066,28.0,85.0,#N/A
9313091,19/12/20 14:41:50,133.444,Devices!A2:F2,7,23.324,72930,0,358151.4522,28.0,85.0,#N/A
9313094,19/12/20 14:41:51,133.460,Devices!A2:F2,7,23.328,72925,0,358149.9352,28.0,85.0,#N/A
9313105,19/12/20 14:41:52,133.477,Devices!A2:F2,7,23.33,72940,0,358159.493,28.0,85.0,#N/A
9313110,19/12/20 14:41:53,133.494,Devices!A2:F2,7,23.324,72925,0,358159.9711,28.0,85.0,#N/A
9313122,19/12/20 14:41:54,133.511,Devices!A2:F2,7,23.324,72930,0,358148.798,28.0,85.0,#N/A
9313127,19/12/20 14:41:55,133.527,Devices!A2:F2,7,23.327,72926,0,358143.2287,28.0,85.0,#N/A
9313135,19/12/20 14:41:56,133.544,Devices!A2:F2,7,23.326,72926,0,358156.0125,28.0,85.0,#N/A
9313143,19/12/20 14:41:57,133.560,Devices!A2:F2,7,23.324,72924,0,358161.486,28.0,85.0,#N/A
9313151,19/12/20 14:41:58,133.577,Devices!A2:F2,7,23.325,72926,0,358144.2998,28.0,85.0,#N/A
9313158,19/12/20 14:41:59,133.593,Devices!A2:F2,7,23.327,72924,0,358147.9098,28.0,85.0,#N/A
9313168,19/12/20 14:42:00,133.610,Devices!A2:F2,7,23.327,72920,0,358156.8615,28.0,85.0,#N/A
9313177,19/12/20 14:42:01,133.627,Devices!A2:F2,7,23.324,72917,0,358156.7877,28.0,85.0,#N/A
9313185,19/12/20 14:42:02,133.644,Devices!A2:F2,7,23.329,72921,0,358160.4189,28.0,85.0,#N/A
9313192,19/12/20 14:42:03,133.660,Devices!A2:F2,7,23.33,72923,0,358151.5838,28.0,85.0,#N/A
9313198,19/12/20 14:42:04,133.677,Devices!A2:F2,7,23.325,72917,0,358146.8491,28.0,85.0,#N/A
9313211,19/12/20 14:42:05,133.694,Devices!A2:F2,7,23.324,72915,0,358151.0155,28.0,85.0,#N/A
9313216,19/12/20 14:42:06,133.710,Devices!A2:F2,7,23.33,72920,0,358152.523,28.0,85.0,#N/A
9313222,19/12/20 14:42:07,133.727,Devices!A2:F2,7,23.328,72918,0,358147.576,28.0,85.0,#N/A
9313230,19/12/20 14:42:08,133.743,Devices!A2:F2,7,23.331,72915,0,358144.0671,28.0,85.0,#N/A
9313241,19/12/20 14:42:09,133.760,Devices!A2:F2,7,23.325,72922,0,358143.2869,28.0,85.0,#N/A
9313249,19/12/20 14:42:10,133.777,Devices!A2:F2,7,23.333,72917,0,358140.488,28.0,85.0,#N/A
9313256,19/12/20 14:42:11,133.793,Devices!A2:F2,7,23.321,72916,0,358141.326,28.0,85.0,#N/A
9313265,19/12/20 14:42:12,133.810,Devices!A2:F2,7,23.331,72912,0,358149.3439,28.0,85.0,#N/A
9313274,19/12/20 14:42:13,133.827,Devices!A2:F2,7,23.326,72922,0,358134.047,28.0,85.0,#N/A
9313285,19/12/20 14:42:14,133.844,Devices!A2:F2,7,23.33,72916,0,358154.8659,28.0,85.0,#N/A
9313291,19/12/20 14:42:15,133.860,Devices!A2:F2,7,23.327,72910,0,358154.4159,28.0,85.0,#N/A
9313297,19/12/20 14:42:16,133.877,Devices!A2:F2,7,23.323,72913,0,358143.6565,28.0,85.0,#N/A
9313308,19/12/20 14:42:17,133.894,Devices!A2:F2,7,23.322,72912,0,358149.7582,28.0,85.0,#N/A
9313316,19/12/20 14:42:18,133.910,Devices!A2:F2,7,23.325,72908,0,358147.9885,28.0,85.0,#N/A
9313320,19/12/20 14:42:19,133.927,Devices!A2:F2,7,23.328,72911,0,358132.9779,28.0,85.0,#N/A
9313332,19/12/20 14:42:20,133.943,Devices!A2:F2,7,23.324,72912,0,358137.8525,28.0,85.0,#N/A
9313340,19/12/20 14:42:21,133.960,Devices!A2:F2,7,23.323,72910,0,358141.8497,28.0,85.0,#N/A
9313348,19/12/20 14:42:22,133.977,Devices!A2:F2,7,23.327,72910,0,358145.7805,28.0,85.0,#N/A
9313354,19/12/20 14:42:23,133.993,Devices!A2:F2,7,23.326,72892,0,358130.4923,28.0,85.0,#N/A
9313362,19/12/20 14:42:24,134.010,Devices!A2:F2,7,23.328,72911,0,358128.9438,28.0,85.0,#N/A
9313366,19/12/20 14:42:25,134.027,Devices!A2:F2,7,23.329,72909,0,358122.6795,28.0,85.0,#N/A
9313380,19/12/20 14:42:26,134.044,Devices!A2:F2,7,23.326,72916,0,358136.7137,28.0,85.0,#N/A
9313382,19/12/20 14:42:27,134.060,Devices!A2:F2,7,23.325,72917,0,358137.006,28.0,85.0,#N/A
9313391,19/12/20 14:42:28,134.077,Devices!A2:F2,7,23.323,72911,0,358132.585,28.0,85.0,#N/A
9313398,19/12/20 14:42:29,134.094,Devices!A2:F2,7,23.331,72920,0,358132.0533,28.0,85.0,#N/A
9313407,19/12/20 14:42:30,134.110,Devices!A2:F2,7,23.328,72925,0,358128.1654,28.0,85.0,#N/A
9313415,19/12/20 14:42:31,134.127,Devices!A2:F2,7,23.325,72922,0,358133.8,28.0,85.0,#N/A
9313422,19/12/20 14:42:32,134.143,Devices!A2:F2,7,23.326,72924,0,358118.4472,28.0,85.0,#N/A
9313430,19/12/20 14:42:33,134.160,Devices!A2:F2,7,23.324,72928,0,358124.347,28.0,85.0,#N/A
9313444,19/12/20 14:42:34,134.177,Devices!A2:F2,7,23.323,72921,0,358130.6154,28.0,85.0,#N/A
9313446,19/12/20 14:42:35,134.194,Devices!A2:F2,7,23.323,72924,0,358122.6404,28.0,85.0,#N/A
9313457,19/12/20 14:42:36,134.210,Devices!A2:F2,7,23.328,72915,0,358118.9682,28.0,85.0,#N/A
9313469,19/12/20 14:42:37,134.227,Devices!A2:F2,7,23.329,72926,0,358124.4135,28.0,85.0,#N/A
9313472,19/12/20 14:42:38,134.244,Devices!A2:F2,7,23.331,72914,0,358126.1941,28.0,85.0,#N/A
9313484,19/12/20 14:42:39,134.260,Devices!A2:F2,7,23.327,72916,0,358113.2003,28.0,85.0,#N/A
9313491,19/12/20 14:42:40,134.277,Devices!A2:F2,7,23.329,72912,0,358111.3095,28.0,85.0,#N/A
9313500,19/12/20 14:42:41,134.294,Devices!A2:F2,7,23.326,72920,0,358120.882,28.0,85.0,#N/A
9313508,19/12/20 14:42:42,134.311,Devices!A2:F2,7,23.323,72921,0,358123.0568,28.0,85.0,#N/A
9313516,19/12/20 14:42:43,134.327,Devices!A2:F2,7,23.324,72911,0,358114.4689,28.0,85.0,#N/A
9313523,19/12/20 14:42:44,134.343,Devices!A2:F2,7,23.324,72909,0,358108.5248,28.0,85.0,#N/A
9313530,19/12/20 14:42:45,134.360,Devices!A2:F2,7,23.325,72923,0,358111.4073,28.0,85.0,#N/A
9313539,19/12/20 14:42:46,134.377,Devices!A2:F2,7,23.328,72912,0,358113.987,28.0,85.0,#N/A
9313546,19/12/20 14:42:47,134.393,Devices!A2:F2,7,23.323,72912,0,358105.3123,28.0,85.0,#N/A
9313556,19/12/20 14:42:48,134.410,Devices!A2:F2,7,23.321,72913,0,358113.819,28.0,85.0,#N/A
9313562,19/12/20 14:42:49,134.427,Devices!A2:F2,7,23.327,72911,0,358112.9901,28.0,85.0,#N/A
9313569,19/12/20 14:42:50,134.444,Devices!A2:F2,7,23.327,72912,0,358106.0481,28.0,85.0,#N/A
9313581,19/12/20 14:42:51,134.461,Devices!A2:F2,7,23.328,72911,0,358114.8845,28.0,85.0,#N/A
9313583,19/12/20 14:42:52,134.477,Devices!A2:F2,7,23.323,72910,0,358109.4522,28.0,85.0,#N/A
9313591,19/12/20 14:42:53,134.493,Devices!A2:F2,7,23.323,72901,0,358113.1765,28.0,85.0,#N/A
9313603,19/12/20 14:42:54,134.510,Devices!A2:F2,7,23.33,72908,0,358111.9137,28.0,85.0,#N/A
9313609,19/12/20 14:42:55,134.527,Devices!A2:F2,7,23.326,72911,0,358107.4801,28.0,85.0,#N/A
9313618,19/12/20 14:42:56,134.544,Devices!A2:F2,7,23.33,72905,0,358103.618,28.0,85.0,#N/A
9313622,19/12/20 14:42:57,134.560,Devices!A2:F2,7,23.323,72900,0,358110.8904,28.0,85.0,#N/A
9313633,19/12/20 14:42:58,134.577,Devices!A2:F2,7,23.33,72905,0,358117.5341,28.0,85.0,#N/A
9313643,19/12/20 14:42:59,134.594,Devices!A2:F2,7,23.324,72904,0,358117.4198,28.0,85.0,#N/A
9313651,19/12/20 14:43:00,134.611,Devices!A2:F2,7,23.322,72902,0,358115.5227,28.0,85.0,#N/A
9313654,19/12/20 14:43:01,134.627,Devices!A2:F2,7,23.323,72900,0,358109.616,28.0,85.0,#N/A
9313669,19/12/20 14:43:02,134.643,Devices!A2:F2,7,23.323,72899,0,358110.7172,28.0,85.0,#N/A
9313677,19/12/20 14:43:03,134.660,Devices!A2:F2,7,23.322,72898,0,358112.9921,28.0,85.0,#N/A
9313682,19/12/20 14:43:04,134.677,Devices!A2:F2,7,23.322,72899,0,358115.7647,28.0,85.0,#N/A
9313687,19/12/20 14:43:05,134.693,Devices!A2:F2,7,23.322,72899,0,358097.8012,28.0,85.0,#N/A
9313696,19/12/20 14:43:06,134.710,Devices!A2:F2,7,23.326,72905,0,358099.9218,28.0,85.0,#N/A
9313707,19/12/20 14:43:07,134.727,Devices!A2:F2,7,23.33,72896,0,358109.6824,28.0,85.0,#N/A
9313710,19/12/20 14:43:08,134.743,Devices!A2:F2,7,23.324,72888,0,358097.999,28.0,85.0,#N/A
9313718,19/12/20 14:43:09,134.760,Devices!A2:F2,7,23.323,72891,0,358108.7145,28.0,85.0,#N/A
9313728,19/12/20 14:43:10,134.777,Devices!A2:F2,7,23.326,72891,0,358099.7319,28.0,85.0,#N/A
9313739,19/12/20 14:43:11,134.794,Devices!A2:F2,7,23.318,72894,0,358085.3807,28.0,85.0,#N/A
9313742,19/12/20 14:43:12,134.810,Devices!A2:F2,7,23.325,72890,0,358091.0371,28.0,85.0,#N/A
9313756,19/12/20 14:43:13,134.827,Devices!A2:F2,7,23.327,72888,0,358110.9897,28.0,85.0,#N/A
9313762,19/12/20 14:43:14,134.844,Devices!A2:F2,7,23.329,72890,0,358099.749,28.0,85.0,#N/A
9313767,19/12/20 14:43:15,134.860,Devices!A2:F2,7,23.324,72889,0,358095.3726,28.0,85.0,#N/A
9313779,19/12/20 14:43:16,134.877,Devices!A2:F2,7,23.322,72885,0,358088.8251,28.0,85.0,#N/A
9313789,19/12/20 14:43:17,134.894,Devices!A2:F2,7,23.324,72883,0,358097.9591,28.0,85.0,#N/A
9313793,19/12/20 14:43:18,134.910,Devices!A2:F2,7,23.327,72885,0,358096.0156,28.0,85.0,#N/A
9313802,19/12/20 14:43:19,134.927,Devices!A2:F2,7,23.32,72889,0,358091.248,28.0,85.0,#N/A
9313809,19/12/20 14:43:20,134.944,Devices!A2:F2,7,23.325,72889,0,358089.3001,28.0,85.0,#N/A
9313819,19/12/20 14:43:21,134.961,Devices!A2:F2,7,23.327,72883,0,358092.2184,28.0,85.0,#N/A
9313825,19/12/20 14:43:22,134.977,Devices!A2:F2,7,23.325,72882,0,358079.1375,28.0,85.0,#N/A
9313836,19/12/20 14:43:23,134.993,Devices!A2:F2,7,23.324,72889,0,358090.393,28.0,85.0,#N/A
9313840,19/12/20 14:43:24,135.010,Devices!A2:F2,7,23.326,72883,0,358089.0921,28.0,85.0,#N/A
9313852,19/12/20 14:43:25,135.026,Devices!A2:F2,7,23.324,72878,0,358084.22,28.0,85.0,#N/A
9313856,19/12/20 14:43:26,135.043,Devices!A2:F2,7,23.326,72880,0,358088.3364,28.0,85.0,#N/A
9313867,19/12/20 14:43:27,135.060,Devices!A2:F2,7,23.323,72881,0,358081.9944,28.0,85.0,#N/A
9313874,19/12/20 14:43:28,135.077,Devices!A2:F2,7,23.32,72884,0,358102.776,28.0,85.0,#N/A
9313879,19/12/20 14:43:29,135.093,Devices!A2:F2,7,23.322,72880,0,358091.2718,28.0,85.0,#N/A
9313888,19/12/20 14:43:30,135.110,Devices!A2:F2,7,23.32,72883,0,358090.2208,28.0,85.0,#N/A
9313897,19/12/20 14:43:31,135.127,Devices!A2:F2,7,23.325,72882,0,358081.8532,28.0,85.0,#N/A
9313903,19/12/20 14:43:32,135.143,Devices!A2:F2,7,23.321,72884,0,358090.3675,28.0,85.0,#N/A
9313911,19/12/20 14:43:33,135.160,Devices!A2:F2,7,23.32,72881,0,358083.6008,28.0,85.0,#N/A
9313920,19/12/20 14:43:34,135.177,Devices!A2:F2,7,23.323,72882,0,358095.9228,28.0,85.0,#N/A
9313928,19/12/20 14:43:35,135.194,Devices!A2:F2,7,23.32,72879,0,358085.2275,28.0,85.0,#N/A
9313940,19/12/20 14:43:36,135.210,Devices!A2:F2,7,23.326,72882,0,358078.863,28.0,85.0,#N/A
9313944,19/12/20 14:43:37,135.227,Devices!A2:F2,7,23.321,72883,0,358081.0952,28.0,85.0,#N/A
9313955,19/12/20 14:43:38,135.244,Devices!A2:F2,7,23.319,72884,0,358080.7822,28.0,85.0,#N/A
9313963,19/12/20 14:43:39,135.261,Devices!A2:F2,7,23.324,72883,0,358083.833,28.0,85.0,#N/A
9313969,19/12/20 14:43:40,135.277,Devices!A2:F2,7,23.326,72870,0,358077.8706,28.0,85.0,#N/A
9313977,19/12/20 14:43:41,135.293,Devices!A2:F2,7,23.322,72876,0,358087.1615,28.0,85.0,#N/A
9313984,19/12/20 14:43:42,135.310,Devices!A2:F2,7,23.322,72874,0,358076.318,28.0,85.0,#N/A
9313994,19/12/20 14:43:43,135.327,Devices!A2:F2,7,23.322,72879,0,358075.6953,28.0,85.0,#N/A
9314003,19/12/20 14:43:44,135.343,Devices!A2:F2,7,23.325,72884,0,358079.9923,28.0,85.0,#N/A
9314011,19/12/20 14:43:45,135.360,Devices!A2:F2,7,23.317,72877,0,358090.0321,28.0,85.0,#N/A
9314017,19/12/20 14:43:46,135.377,Devices!A2:F2,7,23.318,72877,0,358077.0001,28.0,85.0,#N/A
9314028,19/12/20 14:43:47,135.394,Devices!A2:F2,7,23.321,72883,0,358093.4114,28.0,85.0,#N/A
9314036,19/12/20 14:43:48,135.410,Devices!A2:F2,7,23.321,72876,0,358092.6201,28.0,85.0,#N/A
9314045,19/12/20 14:43:49,135.427,Devices!A2:F2,7,23.322,72875,0,358089.4391,28.0,85.0,#N/A
9314051,19/12/20 14:43:50,135.444,Devices!A2:F2,7,23.321,72876,0,358089.0472,28.0,85.0,#N/A
9314059,19/12/20 14:43:51,135.461,Devices!A2:F2,7,23.322,72878,0,358087.5482,28.0,85.0,#N/A
9314068,19/12/20 14:43:52,135.477,Devices!A2:F2,7,23.323,72874,0,358069.2788,28.0,85.0,#N/A
9314077,19/12/20 14:43:53,135.494,Devices!A2:F2,7,23.319,72872,0,358082.9463,28.0,85.0,#N/A
9314085,19/12/20 14:43:54,135.510,Devices!A2:F2,7,23.324,72869,0,358071.9601,28.0,85.0,#N/A
9314093,19/12/20 14:43:55,135.527,Devices!A2:F2,7,23.316,72873,0,358076.1619,28.0,85.0,#N/A
9314098,19/12/20 14:43:56,135.543,Devices!A2:F2,7,23.321,72870,0,358070.1126,28.0,85.0,#N/A
9314107,19/12/20 14:43:57,135.560,Devices!A2:F2,7,23.321,72875,0,358069.9932,28.0,85.0,#N/A
9314116,19/12/20 14:43:58,135.577,Devices!A2:F2,7,23.318,72873,0,358078.4979,28.0,85.0,#N/A
9314121,19/12/20 14:43:59,135.593,Devices!A2:F2,7,23.322,72873,0,358056.119,28.0,85.0,#N/A
9314126,19/12/20 14:44:00,135.610,Devices!A2:F2,7,23.32,72867,0,358059.6085,28.0,85.0,#N/A
9314134,19/12/20 14:44:01,135.627,Devices!A2:F2,7,23.321,72867,0,358071.8964,28.0,85.0,#N/A
9314148,19/12/20 14:44:02,135.644,Devices!A2:F2,7,23.317,72864,0,358058.9947,28.0,85.0,#N/A
9314153,19/12/20 14:44:03,135.660,Devices!A2:F2,7,23.319,72867,0,358068.2095,28.0,85.0,#N/A
9314162,19/12/20 14:44:04,135.677,Devices!A2:F2,7,23.321,72868,0,358079.2512,28.0,85.0,#N/A
9314167,19/12/20 14:44:05,135.694,Devices!A2:F2,7,23.322,72861,0,358062.5292,28.0,85.0,#N/A
9314179,19/12/20 14:44:06,135.711,Devices!A2:F2,7,23.323,72868,0,358064.6157,28.0,85.0,#N/A
9314185,19/12/20 14:44:07,135.727,Devices!A2:F2,7,23.32,72863,0,358057.7442,28.0,85.0,#N/A
