"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"evm.TU.chromosome_2.1054",36.8080040088334,-5.08943626603097,1.36987874128931,-3.7152458189408,0.000203006243516615,0.0145551629588392,5,0,44,13,0,232,5,0,132,268,7,5,130,27,5,120,12,8,0
"evm.TU.chromosome_2.1058",251.2278929559,-4.57356165345051,0.703473106936999,-6.5014022687581,7.95747264570654e-11,9.28048896732314e-08,283,46,769,27,8,1646,62,59,612,1135,190,54,439,155,37,382,312,152,12
"evm.TU.chromosome_2.1059",202.050996350783,-5.68710616848415,0.998941907060706,-5.6931300291705,1.24731321246925e-08,6.97040200234901e-06,125,5,568,65,11,1015,0,10,672,1078,115,18,448,122,9,424,153,77,12
"evm.TU.chromosome_5.1733",553.166196902695,0.977115236448765,0.294046032087386,3.32300092442118,0.000890546193377517,0.040050602568782,1218,2640,481,18,886,982,1829,156,974,840,598,1631,1333,771,187,902,729,121,61
"evm.TU.chromosome_9.1590",40.7587509267834,-3.59859017425257,1.09769813328729,-3.2783058157126,0.00104432188594113,0.0441147878243855,91,6,71,0,4,216,24,0,115,134,82,5,47,106,0,112,107,25,5
"evm.TU.chromosome_9.1591",52.2922812859361,-3.09255866731944,0.707074041007426,-4.37374092098363,1.22135317016184e-05,0.00171057505934841,99,8,87,23,8,213,16,3,65,87,53,20,84,87,30,117,77,8,8
"evm.TU.chromosome_9.1592",495.386015777667,-3.26007134630186,0.533428057769405,-6.11154831250207,9.86691217248633e-10,8.27093912858666e-07,939,135,1556,90,70,2064,276,96,994,1541,486,165,826,791,165,1123,1009,124,29
"evm.TU.chromosome_9.1593",73.9876332418437,-3.10150511056492,0.879513537964716,-3.52638700450492,0.000421270886975974,0.0242492924297071,118,106,171,8,13,58,57,195,93,118,41,9,29,44,14,42,103,45,3
"evm.TU.chromosome_9.1594",209.447057280643,-3.50774552336012,0.69847696310419,-5.02199171719409,5.11383892082523e-07,0.000135344701606013,418,79,826,0,24,812,151,98,433,721,266,50,425,393,83,469,486,26,9
"evm.TU.chromosome_12.2154",869.608921568267,-1.95377706128351,0.575749293086312,-3.39345108147725,0.000690178843610817,0.0335995595299756,691,1155,1359,110,261,1635,1744,2095,1214,1037,1207,1266,494,1087,158,780,946,222,72
"evm.TU.chromosome_13.2552",436.379630530029,-8.0728402567593,2.24525909926326,-3.59550497285959,0.000323762943303296,0.0202911616616066,0,0,80,0,10,2048,27,2812,6,12,17,8,0,93,0,3,14,75,0
"evm.TU.chromosome_9.2221",1777.83133870695,-1.1307447083005,0.281278189232414,-4.02002270914147,5.81925317878658e-05,0.00598067614052763,5678,2683,1909,281,446,3099,1934,709,4331,3958,2685,2154,3025,4415,600,4283,3449,487,243
"evm.TU.chromosome_3.993",162.059443425948,-2.02326121741593,0.624999075581927,-3.23722273594101,0.00120699164585518,0.0493541827872247,110,226,355,28,73,288,160,191,267,178,207,78,232,127,38,235,163,113,17
"evm.TU.chromosome_11.1780",11.6080703704434,6.0652091621416,1.87548084206445,3.23394887652666,0.00122091308363494,0.0495618534838032,3,2,1,2,4,0,87,0,8,0,0,79,83,46,9,4,0,0,3
"evm.TU.chromosome_10.2557",2301.13328699879,-1.81935110092737,0.375875290476866,-4.84030514115251,1.29639916447469e-06,0.000297218899041615,5815,1818,2500,402,301,2162,1567,1024,5464,4523,2147,1092,6816,7668,832,5710,9288,298,375
"evm.TU.chromosome_12.3090",404.919564053346,-2.54861582286417,0.617483481132437,-4.12742348700587,3.66850434036994e-05,0.00427843306200362,1556,168,926,15,71,1434,390,46,1072,1522,577,122,830,1076,140,1161,780,47,42
"evm.TU.chromosome_14.166",54.5847454693916,1.86747629999401,0.490915242418204,3.80407072062988,0.000142337514747256,0.0113232457685549,54,232,19,0,108,43,175,11,96,67,51,211,120,121,22,94,109,19,7
"evm.TU.chromosome_4.571",8132.33344057335,-2.25759330088952,0.516098116039916,-4.37434904473651,1.21795368920956e-05,0.00171057505934841,12368,5003,13487,1953,1682,11441,6741,8870,13978,10710,8541,6454,9474,11788,2203,15055,10244,4488,1363
"evm.TU.chromosome_13.3529",109.890352501297,2.31649137813054,0.520256109274912,4.45259812779338,8.48374479022593e-06,0.00128569474719221,285,694,17,11,289,99,420,19,183,110,104,390,87,150,39,150,188,12,7
"evm.TU.chromosome_9.1495",2658.39180088568,-2.08332400170427,0.622384601735664,-3.34732574664354,0.000815952678685135,0.0378417423570823,872,4424,10687,244,1083,3676,5232,5075,2839,3214,1984,2195,5864,2199,255,3742,3303,321,270
"evm.TU.chromosome_10.150",229.933595542082,-1.84343373358107,0.44108481571521,-4.17931805381235,2.92384534663291e-05,0.0035488338270625,614,102,379,18,53,548,228,96,536,415,322,240,407,221,103,366,778,59,79
"evm.TU.chromosome_2.762",289.613664207161,-6.07587049152422,1.42623781554929,-4.26006828965211,2.04364453955884e-05,0.00263551543890031,732,79,854,111,0,443,0,158,641,1420,337,0,113,623,67,892,299,0,0
"evm.TU.chromosome_10.217",39.315118726263,-3.43111633471293,0.993928996154336,-3.45207388856593,0.000556295367144297,0.0293164379730425,57,4,25,9,6,19,0,31,160,57,25,8,63,230,32,63,139,3,0
"evm.TU.chromosome_12.1848",25.3678913546887,21.1560484013737,2.64668930581713,7.9934007950518,1.31266513605261e-15,3.9123255121639e-12,51,0,0,2,0,0,141,0,0,0,0,0,0,105,5,255,3,6,25
"evm.TU.chromosome_6.182",197.360217041573,-2.04121234276271,0.440698517622791,-4.63176584703163,3.62560064413637e-06,0.00068009169005814,411,258,432,10,53,777,147,85,420,604,281,182,214,476,30,520,166,81,37
"evm.TU.chromosome_13.3198",122.326867835758,-3.00893335621894,0.773408878897247,-3.89048204425734,0.000100045280178755,0.00876998233828407,283,72,409,31,34,130,101,222,99,41,121,52,162,52,9,132,185,22,25
"evm.TU.chromosome_14.1122",152.538099124784,-3.73047680534561,0.747946815221843,-4.9876230895363,6.11266743447599e-07,0.000157659799290754,257,25,131,56,12,673,52,69,92,75,414,53,160,504,30,219,316,12,52
"evm.TU.chromosome_9.348",18.1143687827804,21.4749000026918,3.95678027884474,5.42736732628527,5.71913494998235e-08,2.47567353603446e-05,148,0,0,4,0,0,171,0,164,3,0,0,4,0,0,0,120,0,0
"evm.TU.chromosome_14.4971",24.1605804538774,-9.48738016466079,2.02381364773149,-4.68787241122486,2.76060032263172e-06,0.000544487816575539,0,0,0,3,0,12,0,98,86,64,64,0,78,12,2,10,12,0,0
"evm.TU.chromosome_13.1515",29.0509816418621,5.56354780463105,1.25714005318469,4.42555926090893,9.61927441510764e-06,0.00142556583928645,50,113,0,0,72,11,253,0,133,8,0,142,8,5,17,3,28,15,0
"evm.TU.chromosome_2.95",110.913428234092,-2.09530051415108,0.584078894328196,-3.58735871899819,0.000334044623052974,0.0208381696948209,351,151,194,4,26,281,42,30,187,307,72,18,223,424,32,214,216,32,49
"evm.TU.chromosome_14.6845",9.91740339765912,22.1203379606271,3.17400965502642,6.96920941169696,3.187269759487e-12,5.02913670755761e-09,0,0,0,0,0,0,275,0,4,48,0,0,9,0,0,23,35,0,0
"evm.TU.chromosome_5.1166",505.004874244431,-1.54174937368758,0.477363354537447,-3.22971874366328,0.0012391205087181,0.0499071599487302,920,765,563,66,272,735,410,754,796,947,483,599,589,631,144,770,779,203,111
"evm.TU.chromosome_9.130",169.160217561237,-2.24360669963268,0.591417908457681,-3.79360629353215,0.000148475029002078,0.011611353288489,430,95,178,62,17,332,113,53,200,234,298,96,518,57,68,404,325,48,36
"evm.TU.chromosome_12.2940",1159.17228463725,-4.73414687959488,1.33749481245678,-3.5395627971812,0.000400790403436259,0.0233713082212483,21,107,17,579,25,680,13,37,4603,5690,2421,35,40,78,1811,3510,2322,25,15
"evm.TU.chromosome_3.1120",58.5306775248126,-1.926401913345,0.488446834915616,-3.94393366000172,8.01558405440137e-05,0.00751783310053365,213,53,50,5,11,73,50,34,124,260,119,30,128,131,19,114,165,16,4
"evm.TU.chromosome_6.935",143.540473486782,-1.99708292455228,0.510980869747079,-3.90833207814762,9.29355080146766e-05,0.00830967355661895,214,187,179,21,47,186,128,245,252,216,237,171,171,229,56,231,281,35,9
"evm.TU.chromosome_8.1854",5.41202925223638,6.09781612792245,1.83706804136203,3.31931969346189,0.000902370577933065,0.0403532636632484,3,14,0,0,5,0,7,0,4,13,0,75,4,12,10,2,0,0,1
"evm.TU.chromosome_5.668",1144.22358302214,-3.3456717972594,0.753677575122958,-4.43912875703324,9.03237709191832e-06,0.00136114878153717,4006,527,4111,237,86,320,390,456,2683,4644,534,257,809,1473,199,1654,4901,179,185
"evm.TU.chromosome_5.663",436.637175203005,-1.47721621309454,0.366921732053382,-4.02597089255981,5.67407080062449e-05,0.00589927423085083,1036,894,615,25,86,844,263,291,828,1066,556,554,991,758,198,761,714,176,106
"evm.TU.chromosome_5.667",126.363944709864,-3.0439658266868,0.645835074291643,-4.7132247037302,2.43827064763752e-06,0.000507009084125804,174,69,481,13,19,103,37,119,217,251,104,98,197,176,39,101,281,68,19
"evm.TU.chromosome_14.1503",6.83593255350074,-6.87463827623609,1.90946312746603,-3.60029904602512,0.000317851403567275,0.0200141926039638,28,0,32,0,0,1,0,0,36,4,17,0,16,37,0,11,17,0,1
"evm.TU.chromosome_9.1355",77.7161110703181,-3.73681047525865,0.757959073395491,-4.93009531308671,8.21895071451801e-07,0.000204134383302066,199,46,40,4,0,157,25,40,299,41,255,8,234,220,59,206,143,23,4
"evm.TU.chromosome_10.297",14.8309809277161,-8.60924819656688,2.58655843792773,-3.32845686775372,0.000873285262904314,0.039502536074444,38,0,76,0,0,2,0,33,45,55,0,0,0,61,0,0,39,0,0
"evm.TU.chromosome_6.1006",447.895101259281,-7.27225941314839,1.75899763839306,-4.13432016872519,3.56006886433894e-05,0.0042068408465651,0,20,88,0,6,4541,71,2443,21,29,9,13,6,52,8,0,0,20,15
"evm.TU.chromosome_5.2498",7.1066039731142,21.596786622836,3.66066327210321,5.8996922190081,3.64180277186141e-09,2.66960075974218e-06,14,221,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,6
"evm.TU.chromosome_7.2725",502.271896730009,-3.21143755921363,0.507651281140268,-6.32607003768455,2.51483706312028e-10,2.49844405115327e-07,842,208,982,48,23,701,145,367,993,760,845,314,1183,602,99,912,732,313,197
"evm.TU.chromosome_13.3770",2388.28058608033,0.831431167539222,0.24851492498198,3.34559852934188,0.000821051821198252,0.0378417423570823,4383,13247,1853,304,1996,3087,6705,670,3086,7337,1990,3953,4946,4425,744,5218,3861,517,425
"evm.TU.chromosome_6.2772",1247.50308572121,-1.34250426421076,0.306860019756752,-4.37497287940919,1.2144757663138e-05,0.00171057505934841,2874,2056,1402,75,350,2836,710,631,2732,3433,1298,1436,4045,3158,522,2482,1932,386,305
"evm.TU.chromosome_12.1870",380.152204475211,-5.29810564935874,1.08883320643334,-4.86585605403566,1.13962442686469e-06,0.000271877020040453,48,19,1167,141,3,2799,83,15,119,170,408,56,248,56,556,873,247,44,7
"evm.TU.chromosome_4.1423_evm.TU.chromosome_4.1431",775.195520264441,-1.4862791458315,0.285787190656164,-5.2006499746158,1.98592795411664e-07,6.41813631821984e-05,2531,1111,931,130,133,1296,689,357,2026,1773,863,573,1030,1265,218,1285,1070,322,283
"evm.TU.chromosome_7.93",17.0185065922369,6.58288326675337,1.96404507990394,3.35169662555573,0.000803179806247695,0.0374686871700664,0,36,0,3,30,0,43,0,13,98,0,0,107,162,0,7,11,0,3
"evm.TU.chromosome_1.747",20.8074790862288,-4.87849389801128,1.14638392802833,-4.25554980206485,2.0853593854313e-05,0.0026764440265459,34,7,32,10,0,25,0,10,17,28,17,0,17,29,4,19,13,7,16
"evm.TU.chromosome_12.1920",8.52381564020829,6.28796963062499,1.81830528657125,3.45814846223217,0.00054390157226389,0.0290129240734814,1,95,0,0,18,0,3,0,50,12,0,4,57,35,0,13,17,2,0
"evm.TU.chromosome_6.774",461.782729991251,1.84418366416524,0.462723178479766,3.98550094297012,6.73379098556117e-05,0.00673982124614526,1045,1891,216,17,454,456,1747,26,1388,922,380,1985,761,797,139,981,1354,73,64
"evm.TU.chromosome_4.199",98.7256428507154,-3.16351461358813,0.822415763604559,-3.8466123262555,0.000119762238430338,0.0100390696364231,273,33,252,0,15,410,40,4,268,365,84,26,230,207,24,343,233,43,5
"evm.TU.chromosome_14.6221",102.84832547413,-3.23304203671305,0.825949823647344,-3.91433225620914,9.06547340125786e-05,0.00821527900389665,324,20,423,7,14,207,24,41,367,244,58,78,235,202,20,303,156,0,25
"evm.TU.chromosome_14.6223",68.9111143261266,-3.57958449324951,0.941135244712741,-3.80347512576908,0.000142680326191901,0.0113232457685549,88,11,218,10,0,218,35,3,164,175,54,25,163,162,53,111,158,25,0
"evm.TU.chromosome_8.2064",630.011887014497,5.99632932559553,1.2526442245069,4.78693727100047,1.69345735141222e-06,0.000375415702432078,1987,5486,28,12,3498,96,16,26,16,620,23,7613,43,28,16,587,8,6,0
"evm.TU.chromosome_1.1791",8.90045416546685,6.40640354045829,1.81440776868874,3.53085103085077,0.000414224968741582,0.0238949904548907,15,95,0,0,10,0,10,0,52,14,0,29,7,3,0,73,38,0,0
"evm.TU.chromosome_6.84",1501.87196573533,-4.30648742423209,1.0721466833477,-4.01669612108058,5.90197488810371e-05,0.00601956556648266,2942,118,4841,347,70,2554,300,62,89,8710,1311,232,6652,676,1286,3761,1898,241,0
"evm.TU.chromosome_6.85",2316.92555286925,-3.65753936991971,0.689736519585326,-5.30280660232206,1.14035714299637e-07,4.13364054104522e-05,3153,307,5284,316,184,6335,460,217,1415,14997,2675,718,10840,1409,1573,5346,2662,192,637
"evm.TU.chromosome_13.2699",48.9128035434543,-3.37000815990545,1.00991900821808,-3.33690932884959,0.000847155804604903,0.0385808273390865,76,50,294,0,0,198,27,4,77,126,53,31,111,87,13,118,121,0,4
"evm.TU.chromosome_12.3359",642.157799377906,1.51608245456793,0.42810369219327,3.54139074764971,0.000398023654336044,0.0233665170980947,1659,3332,341,23,983,1094,2269,119,1039,1459,416,1967,1802,1026,249,1084,870,36,130
"evm.TU.chromosome_14.6941",191.654256053876,1.48531281547398,0.360326504321382,4.12213033918038,3.75384693119657e-05,0.004340223710449,349,1041,92,5,299,324,935,40,379,517,201,614,375,263,61,304,242,23,22
"evm.TU.chromosome_12.2240",39.7616967101014,-6.31613170033213,1.811593492449,-3.48650606587998,0.00048937428546096,0.02692508211473,133,0,85,26,0,25,0,49,39,51,27,6,19,36,0,0,0,25,0
"evm.TU.chromosome_2.461",15.5664179868495,-4.08785106125446,1.20926570014316,-3.38044075902468,0.000723696740165861,0.0348273478372216,8,6,6,0,3,47,3,33,0,47,9,0,31,104,10,27,51,0,0
"evm.TU.chromosome_12.3809",179.247614908097,-1.691535571713,0.445054185592715,-3.80074073331148,0.000144264186403888,0.0113815956944056,324,182,461,12,49,221,276,88,347,558,275,137,425,224,51,369,314,54,48
"evm.TU.chromosome_13.3449",535.594864867748,-1.60357281826735,0.485050845348846,-3.30598912184984,0.000946417618898538,0.0414815460936837,1552,439,865,117,91,1269,547,290,1034,540,481,722,1323,934,203,580,561,198,140
"evm.TU.chromosome_9.2357",299.759187559398,1.54384179900337,0.434756122366734,3.55105246269787,0.000383693925957925,0.0227941594534121,526,1301,173,11,326,417,1667,56,266,1037,325,1414,504,542,38,597,391,37,50
"evm.TU.chromosome_4.849",67.5283067658996,3.5979876351653,0.936649312473313,3.84133910872626,0.000122364929515054,0.0101306076213327,68,1023,29,0,11,31,935,0,69,85,34,265,61,51,17,61,68,0,5
"evm.TU.chromosome_4.2496",34.5135079254547,-4.4715827307094,0.978072573247994,-4.57183122501853,4.83480295158817e-06,0.000864591695822674,45,0,127,0,8,116,7,17,51,58,41,0,47,58,22,63,88,12,9
"evm.TU.chromosome_4.2495",253.190528714025,-4.22411094634302,0.798631439187659,-5.28918690032995,1.22861299135424e-07,4.33635722106397e-05,272,13,1164,64,24,834,92,11,420,690,260,46,234,372,80,364,466,92,20
"evm.TU.chromosome_5.505",585.11380080197,1.52253413235289,0.456198927351927,3.33743470461594,0.000845555868040373,0.0385734534086989,1154,2772,352,18,1132,1013,1765,62,705,1441,557,2157,1291,1194,119,1516,1052,58,61
"evm.TU.chromosome_9.1549",601.037853439093,1.10996851005766,0.299973594294839,3.70022072331703,0.000215412025685484,0.0151154974428087,716,3593,399,35,567,1033,2856,182,707,967,628,1721,1005,804,313,966,948,132,97
"evm.TU.chromosome_14.6738",323.268876284768,-1.46872164858802,0.392557785501142,-3.74141515678524,0.000182986953728904,0.013596792373474,503,477,344,27,153,1058,591,485,759,662,484,524,335,426,80,373,460,75,37
"evm.TU.chromosome_9.576",637.15779234105,-1.7683326597666,0.33377870534691,-5.29791934428141,1.17129680300801e-07,4.18918205918491e-05,1577,365,821,103,114,1085,620,384,1620,1898,853,680,1039,1237,203,1354,878,238,123
"evm.TU.chromosome_9.579",200.781650539451,-1.4913870499448,0.409969473697821,-3.63780024032733,0.00027497655905895,0.0179028427674691,289,167,304,14,64,513,134,84,405,517,301,338,326,393,102,436,376,86,39
"evm.TU.chromosome_10.1206",161.400707579506,-2.36669101888642,0.643022093977732,-3.68057496165657,0.000232708632642085,0.0158834004121916,855,87,170,40,26,354,150,130,55,355,208,62,285,254,53,165,200,22,62
"evm.TU.chromosome_7.1300",162.619146496526,1.57629201428743,0.471950770187503,3.33995008348259,0.00083793449467352,0.0383562370053285,355,618,72,5,248,188,311,15,528,265,136,585,270,419,58,422,311,18,38
"evm.TU.chromosome_12.1371",26.0888018178418,-4.4261594107247,1.08984760303909,-4.06126452761114,4.88076306307331e-05,0.00525789511662163,29,5,165,0,0,15,5,10,98,41,19,12,17,33,0,18,41,13,13
"evm.TU.chromosome_9.1708",76.1618002081856,-2.61403181212338,0.702397322610887,-3.72158567234673,0.000197975673883702,0.0143527012871795,170,51,136,6,15,144,28,98,35,72,24,56,111,173,24,237,139,32,26
"evm.TU.chromosome_13.1085",730.216756649871,-2.75194390842678,0.770429572347579,-3.5719603805463,0.000354319022989685,0.0216497801199893,1563,682,3226,43,18,1595,425,636,379,2105,980,1084,1324,746,444,134,1456,129,52
"evm.TU.chromosome_11.2470",48.9909118299836,-4.33111131853068,0.956972489491022,-4.52584725903065,6.01540160665155e-06,0.00102124767529634,73,43,12,0,0,486,13,39,37,80,290,17,49,34,17,75,97,0,8
"evm.TU.chromosome_2.1271",185.186431834943,-12.2531086711265,2.29252803421973,-5.34480210851462,9.05158888734877e-08,3.49931076941217e-05,235,0,105,38,0,14,0,720,133,268,173,0,288,0,0,0,235,107,16
"evm.TU.chromosome_2.1272",29.0187636894303,-9.23647966758135,2.20379426913845,-4.19117147046228,2.77517817015232e-05,0.00339914973681122,13,0,29,21,0,6,0,55,21,18,100,0,47,0,0,0,0,0,8
"evm.TU.chromosome_2.393",339.34387681098,1.80574418262788,0.413487107343923,4.36711121231147,1.25900630153747e-05,0.00174080335218769,267,2476,207,37,883,426,1493,77,255,598,355,1041,211,275,131,338,439,47,41
"evm.TU.chromosome_12.1600",90.1888755231981,-1.84286364154302,0.533808855717002,-3.45229124958544,0.00055584739038332,0.0293164379730425,192,116,142,22,15,231,43,19,144,133,46,40,420,279,30,186,165,24,13
"evm.TU.chromosome_4.1748",100.022808065705,-3.6024828094662,0.914898546859091,-3.93757627207275,8.23087736181906e-05,0.00761327773632532,73,27,162,0,10,1065,70,16,147,72,146,34,140,55,116,454,146,11,5
"evm.TU.chromosome_2.2047",239.103594393134,2.0414092907303,0.528248020032605,3.86449018891599,0.00011132146417548,0.00950983106701616,582,1899,50,12,423,310,703,25,229,267,217,704,642,485,141,509,277,12,30
"evm.TU.chromosome_9.121",2751.93357939485,-2.49736582648918,0.608491617361113,-4.10419101140567,4.05732142368485e-05,0.00459213459362542,8195,1559,3610,223,54,4912,3366,2276,4628,5181,3095,810,8435,8653,1616,3473,2476,801,818
"evm.TU.chromosome_9.126",274.885030234541,-1.69069118207377,0.493450273051333,-3.42626455877529,0.000611944027138465,0.0312068186006885,753,259,283,41,15,124,87,69,1065,859,182,127,932,941,129,501,533,116,37
"evm.TU.chromosome_5.1874",111.108046687813,-2.20209565336868,0.664536710487529,-3.31373063160519,0.000920601493527699,0.0406823961489077,111,110,340,49,14,121,43,59,137,215,66,120,149,137,42,188,122,32,12
"evm.TU.chromosome_11.369",147.468674404476,-3.08376582509775,0.721217217997189,-4.27577954067892,1.90469637133496e-05,0.00246819205143425,344,168,512,35,14,207,111,196,465,137,187,49,123,55,7,489,99,3,26
"evm.TU.chromosome_2.1002",58.1028413761029,2.87419128622161,0.866700702576979,3.31624432480061,0.000912360271557909,0.0405184634507771,86,21,11,9,106,24,353,0,84,60,42,261,150,60,45,195,69,3,3
"evm.TU.chromosome_11.2003",166.407650003439,-3.8158521808728,0.74607269356803,-5.11458496440046,3.14431536676586e-07,9.2638827006492e-05,270,25,793,0,20,512,74,35,412,462,206,55,191,355,35,224,444,57,31
"evm.TU.chromosome_11.2001",50.0540860556987,-2.84487969405929,0.774430068220381,-3.67351399539114,0.000239237567369166,0.0160970236436243,111,51,33,12,5,133,30,87,106,72,36,19,88,54,17,93,186,5,0
"evm.TU.chromosome_11.2000",451.686348044667,-3.96248395072917,0.502902129506485,-7.87923478195983,3.29392058486454e-15,8.83561257684064e-12,871,55,1382,98,51,1274,192,371,904,877,554,97,620,672,189,824,641,106,33
"evm.TU.chromosome_9.1012",117.802062222818,-2.34825446600016,0.623927184935515,-3.76366749630064,0.000167439486454831,0.0127235036392759,128,40,74,30,25,323,68,111,170,256,104,80,105,426,30,139,187,42,41
"evm.TU.chromosome_14.1156",36.3450718204328,-1.76763881702459,0.535305898776841,-3.30210973027496,0.000959605221225871,0.0417089930823476,53,18,55,0,10,96,44,33,89,40,40,49,98,117,15,37,77,10,11
"evm.TU.chromosome_14.4266",12.1465850769997,7.21806261350866,1.99042235581923,3.62639747911081,0.000287402849836626,0.0185766121542594,41,40,0,0,56,0,12,0,26,0,0,37,0,22,0,15,18,13,0
"evm.TU.chromosome_1.733_evm.TU.chromosome_1.734",42.6216091012195,-4.24065607026571,1.18434160205974,-3.58060213614941,0.000342803308852306,0.021138749325642,33,13,81,0,0,31,0,151,87,55,45,45,29,103,5,74,11,5,9
"evm.TU.chromosome_3.1946",254.840757628746,-1.44653584781914,0.374094434133059,-3.86676655901443,0.000110287905692134,0.00945163828206323,388,236,439,59,87,493,199,109,422,1162,209,279,512,350,111,451,496,61,34
"evm.TU.chromosome_12.3252",179.52093635178,-2.70887974783765,0.691205212404636,-3.91906730334646,8.88922918804068e-05,0.00808287063525435,457,66,576,17,23,698,244,16,296,564,231,32,283,290,58,410,372,64,13
"evm.TU.chromosome_13.51",335.009175794163,-1.64359435198383,0.484651405208463,-3.39129183227453,0.000695639857611559,0.033804064385095,457,485,465,31,91,991,490,467,539,546,351,538,365,382,168,419,417,141,39
"evm.TU.chromosome_9.1771",201.38300054585,1.5355595905074,0.463965287181885,3.3096432705868,0.000934149442487503,0.0410780731889914,358,1374,63,10,239,474,835,28,347,280,176,735,382,359,47,355,284,14,58
"evm.TU.chromosome_6.840",115.521375088678,1.77146664752371,0.516623765994555,3.4289298404874,0.000605966149551342,0.0309608304677433,157,519,103,10,397,163,242,17,98,130,127,710,84,76,42,100,79,16,12
"evm.TU.chromosome_7.580",167.35791173277,-1.86412830215022,0.468731151643697,-3.97696695773961,6.97998594637471e-05,0.00682372433992284,420,230,172,10,19,217,115,143,243,268,167,113,320,303,90,348,304,84,64
"evm.TU.chromosome_8.287",1221.45092789773,-0.905524137751132,0.226821499830002,-3.99223238727283,6.54541811443923e-05,0.00665054149627719,2586,2645,1604,111,660,2622,1585,881,3260,2739,1418,1814,2029,1804,489,2024,2050,337,231
"evm.TU.chromosome_14.5585",10.2225144697359,5.71677416276854,1.72049905964408,3.32274181187357,0.000891373759825637,0.040050602568782,15,55,0,0,11,1,48,0,0,19,0,17,34,52,0,22,22,10,0
"evm.TU.chromosome_6.298",1129.6777090481,-1.41741109861904,0.422021620838086,-3.35862199620064,0.000783321368419788,0.0369016693499777,4904,1790,1444,92,236,1538,781,184,2679,3700,1719,596,2139,1769,275,3754,2863,296,310
"evm.TU.chromosome_9.39",1981.15128140983,-2.30306649657962,0.557794665333979,-4.12887867115162,3.64536689503858e-05,0.00427001404334127,5745,1285,5340,449,279,2854,1894,599,3090,7872,1571,643,1794,2350,608,2432,3769,948,340
"evm.TU.chromosome_12.1891",215.762326402932,1.35892576202869,0.330087040599707,4.11687099123847,3.84050903623564e-05,0.00440247070034123,528,765,113,22,197,326,845,23,488,605,175,723,365,476,61,343,370,46,30
"evm.TU.chromosome_6.640",380.435981215946,1.37342266624,0.368871715784409,3.72330706711791,0.000196630131889399,0.0143527012871795,526,2791,199,18,509,691,1968,125,587,642,474,1506,584,669,104,577,375,14,44
"evm.TU.chromosome_3.826",15.3463023876171,6.91656678222363,2.00573408933139,3.44839668379434,0.000563925163808574,0.0296022085988282,3,152,0,2,4,0,53,0,103,33,0,21,0,95,0,0,2,2,10
"evm.TU.chromosome_11.1649",12.5078030450072,-4.87553856529664,1.282516560662,-3.80154043607828,0.000143799264459708,0.0113783819170124,14,9,50,0,0,12,0,13,36,66,15,0,6,21,6,19,24,5,0
"evm.TU.chromosome_6.2894",34.2446398211996,4.31701223489064,1.25816162037437,3.43120642450221,0.000600903152377856,0.0307607369453886,54,215,0,4,35,36,521,0,18,31,0,68,14,16,22,22,23,12,0
"evm.TU.chromosome_14.506",9.12831115403134,-6.59699235368235,1.85471633406419,-3.55687402570427,0.000375294009478118,0.0224707288175023,18,0,0,0,0,30,0,3,27,18,21,0,96,3,0,6,49,5,0
"evm.TU.chromosome_9.835",128.906498112226,-4.56736957146558,1.33807955524579,-3.41337669614613,0.000641631862192767,0.0319909536644215,113,118,97,23,0,200,0,224,339,158,224,0,65,228,0,214,154,101,28
"evm.TU.chromosome_2.357",496.189950524142,-8.12845665914636,2.51366056149516,-3.23371292992378,0.00122192210713787,0.0495618534838032,67,0,0,0,21,606,0,3666,22,19,25,11,0,338,5,15,0,4,0
"evm.TU.chromosome_9.2839",449.77045877734,-4.42432536479135,0.762197089494933,-5.80469989425322,6.44813916780446e-09,4.21865573261432e-06,552,36,1954,105,21,1212,163,64,502,1219,249,52,380,470,147,896,609,292,48
"evm.TU.chromosome_4.145",853.625039453467,-1.37950041180891,0.356739661903949,-3.86696675229886,0.00011019744472952,0.00945163828206323,1515,1231,1022,152,300,1716,1039,733,1525,1719,999,939,1419,1483,228,1188,1013,275,294
"evm.TU.chromosome_14.1744",235.329784271223,-1.40715889020148,0.36903042441364,-3.81312433097444,0.000137221037801777,0.0109922964295789,754,336,303,7,76,626,233,69,558,344,477,270,377,468,55,513,299,119,76
"evm.TU.chromosome_14.6214",86.425793940715,-4.05024268165956,1.13657740865247,-3.56354318749089,0.000365882464879375,0.02210457486019,312,43,291,11,0,36,16,34,266,350,51,10,89,146,21,326,428,0,0
"evm.TU.chromosome_14.6219",17.5988872607905,-8.26299662161619,1.95956611273856,-4.21674806882038,2.47850608164796e-05,0.00312128859784624,36,0,69,0,0,82,0,0,37,85,15,0,11,0,0,53,27,19,0
"evm.TU.chromosome_9.213",912.998267358778,-1.12309420954003,0.315478959459992,-3.55996549330085,0.00037090352795884,0.0222575307247604,2362,1533,780,47,237,1405,1006,634,2831,2421,987,1006,1921,1641,455,1577,1500,306,264
